phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
713.31	Pain in shoulder	Musc/Skel	HP_0030834	Shoulder pain		True						True		100.0		100.0			True	True			True	True	True
713.32	Pain in elbow	Musc/Skel	HP_0030835	Elbow pain		True						True		100.0		100.0			True	True			True	True	True
713.34	Pain in wrist*	Musc/Skel	HP_0030836	Wrist pain		True						True		100.0		100.0			True	True			True	True	True
713.36	Pain in hip	Musc/Skel	HP_0030838	Hip pain		True						True		100.0		100.0				True			True	True	True
713.37	Pain in knee	Musc/Skel	HP_0030839	Knee pain		True						True		100.0		100.0			True	True			True	True	True
713.4	Stiffness of joint	Musc/Skel	HP_0001387	Joint stiffness		True								100.0							True	True	True	True	True
714.1	Kyphosis	Musc/Skel	HP_0002808	Kyphosis	True	True	True				True	True	True	100.0		100.0		True	True	True	True	True	True	True	True
714.2	Lordosis	Musc/Skel	HP_0003307	Hyperlordosis	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
714.3	Scoliosis	Musc/Skel	HP_0002650	Scoliosis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
714.4	Spinal osteochondrosis	Musc/Skel	HP_0040188	Osteochondrosis		True						True		81.08		81.08						True	True	True	True
715.2	Spondylolysis	Musc/Skel	HP_0003304	Spondylolysis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
715.3	Spondylolisthesis	Musc/Skel	HP_0003302	Spondylolisthesis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True	True	True	True	True	True
715.4	Spinal stenosis	Musc/Skel	HP_0003416	Spinal canal stenosis	True	True	True				True	True	True	100.0	81.08	100.0						True	True	True	True
715.4	Spinal stenosis	Musc/Skel	HP_0004610	Lumbar spinal canal stenosis			True					True	True			86.27			True	True	True	True	True	True	True
716.1	Schmorl's nodes	Musc/Skel	HP_0030041	Schmorl's node	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
716.2	Degenerative disc disease	Musc/Skel	HP_0008419	Intervertebral disc degeneration	True	True	True		True					88.89	91.23		True	True					True	True	True
717.3	Occipital neuralgia*	Musc/Skel	HP_0012318	Occipital neuralgia	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
718	Back pain	Musc/Skel	HP_0003419	Low back pain			True				True	True	True			100.0	True	True	True	True	True	True	True	True	True
718	Back pain	Musc/Skel	HP_0003418	Back pain	True	True	True					True		100.0			True	True	True	True	True	True	True	True	True
718.3	Mid back pain	Musc/Skel	HP_0003418	Back pain		True								83.33									True	True	True
718.4	Low back pain	Musc/Skel	HP_0003418	Back pain		True						True						True		True			True	True	True
718.4	Low back pain	Musc/Skel	HP_0003419	Low back pain	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
718.5	Sciatica	Musc/Skel	HP_0011868	Sciatica	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
719.11	Spasm of muscle	Musc/Skel	HP_0002487	Hyperkinetic movements										100.0	100.0	100.0					True		True	True	True
719.11	Spasm of muscle	Musc/Skel	HP_0003394	Muscle spasm		True			True		True	True	True				True	True	True	True	True		True	True	True
719.8	Rhabdomyolysis	Musc/Skel	HP_0008942	Acute rhabdomyolysis			True			True			True										True	True	True
719.8	Rhabdomyolysis	Musc/Skel	HP_0003201	Rhabdomyolysis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
719.9	Contractures	Musc/Skel	HP_0006380	Knee flexion contracture			True					True	True			100.0							True	True	True
719.9	Contractures	Musc/Skel	HP_0001371	Flexion contracture					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
719.9	Contractures	Musc/Skel	HP_0005830	Flexion contracture of toe			True																True	True	True
719.9	Contractures	Musc/Skel	HP_0003273	Hip contracture			True					True	True			100.0							True	True	True
719.9	Contractures	Musc/Skel	HP_0003121	Limb joint contracture			True																True	True	True
719.92	Contracture of joint	Musc/Skel	HP_0002987	Elbow flexion contracture			True			True		True	True			100.0			True	True			True	True	True
719.92	Contracture of joint	Musc/Skel	HP_0009473	Joint contracture of the hand			True			True			True		100.0	100.0	True	True	True	True			True	True	True
719.92	Contracture of joint	Musc/Skel	HP_0001371	Flexion contracture		True			True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
721.11	Trigger finger	Musc/Skel	HP_0012276	Digital flexor tenosynovitis	True	True	True				True	True	True	100.0	81.08	100.0		True	True	True	True	True	True	True	True
721.5	Bursitis	Musc/Skel	HP_0025232	Bursitis	True	True	True							100.0	100.0	80.0					True		True	True	True
721.7	Synovial hypertrophy*	Musc/Skel	HP_0005186	Synovial hypertrophy	True	True	True							100.0									True	True	True
724.1	Myalgia	Musc/Skel	HP_0003326	Myalgia	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
724.4	Panniculitis	Musc/Skel	HP_0012490	Panniculitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
725.21	Coxa magna*	Musc/Skel	HP_0003279	Coxa magna	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
726.1	Osteoporosis	Musc/Skel	HP_0000939	Osteoporosis	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
726.2	Pathologic fracture	Musc/Skel	HP_0002756	Pathologic fracture	True	True	True	True	True	True				100.0	100.0	89.47	True	True	True	True	True	True	True	True	True
726.5	Osteomalacia	Musc/Skel	HP_0002749	Osteomalacia	True	True	True	True	True	True				100.0	100.0	81.25	True	True			True		True	True	True
726.6	Osteolysis*	Musc/Skel	HP_0002797	Osteolysis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
726.6	Osteolysis*	Musc/Skel	HP_0034047	Rib osteolysis			True						True										True	True	True
727.1	Osteonecrosis	Musc/Skel	HP_0010885	Avascular necrosis	True	True	True		True		True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
727.4	Hyperostosis of skull	Musc/Skel	HP_0004330	Increased skull ossification	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
727.4	Hyperostosis of skull	Musc/Skel	HP_0002694	Sclerosis of skull base			True			True			True										True	True	True
727.5	Cyst of bone	Musc/Skel	HP_0012062	Bone cyst		True			True					100.0	100.0	100.0	True	True	True	True			True	True	True
727.6	Hypertrophy of bone*	Musc/Skel	HP_0100774	Hyperostosis		True						True		100.0		100.0			True	True			True	True	True
728.2	Osteochondritis dissecans	Musc/Skel	HP_0010886	Osteochondritis dissecans	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
733.11	Maxillary hyperplasia	Musc/Skel	HP_0430028	Hyperplasia of the maxilla	True	True	True		True		True	True	True	100.0	83.02	100.0	True	True	True	True			True	True	True
733.12	Maxillary hypoplasia	Musc/Skel	HP_0000327	Hypoplasia of the maxilla	True	True	True		True		True	True	True	100.0	82.35	100.0	True	True	True	True	True		True	True	True
733.13	Mandibular hyperplasia	Musc/Skel	HP_0000303	Mandibular prognathia	True	True	True		True		True	True	True	100.0	83.64	100.0	True	True	True	True			True	True	True
733.14	Mandibular hypoplasia	Musc/Skel	HP_0000347	Micrognathia	True	True	True		True		True	True	True	100.0	83.02	100.0	True	True	True	True	True		True	True	True
733.14	Mandibular hypoplasia	Musc/Skel	HP_0007628	Mandibular condyle hypoplasia			True						True										True	True	True
733.31	Crowding of teeth	Musc/Skel	HP_0000678	Dental crowding										100.0	100.0		True	True					True	True	True
733.61	Adhesions and ankylosis of temporomandibular joint	Musc/Skel	HP_0012478	Temporomandibular joint ankylosis		True						True		91.67		91.67							True	True	True
734.9	Jaw pain	Musc/Skel	HP_0040264	Jaw pain	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
750.11	Microcephaly	Cong	HP_0040196	Mild microcephaly			True						True										True	True	True
750.11	Microcephaly	Cong	HP_0000252	Microcephaly	True	True	True				True	True	True	100.0	84.62	100.0		True		True	True	True	True	True	True
750.12	Anencephaly	Cong	HP_0002323	Anencephaly	True	True	True				True	True	True	100.0	83.33	100.0	True	True	True	True	True	True	True	True	True
750.14	Septo-optic dysplasia of brain*	Cong	HP_0100842	Septo-optic dysplasia		True						True		88.0		88.0			True	True		True	True	True	True
750.15	Holoprosencephaly*	Cong	HP_0006870	Lobar holoprosencephaly			True						True										True	True	True
750.15	Holoprosencephaly*	Cong	HP_0006988	Alobar holoprosencephaly			True						True										True	True	True
750.15	Holoprosencephaly*	Cong	HP_0001360	Holoprosencephaly	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
750.3	Megalencephaly*	Cong	HP_0001355	Megalencephaly	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
750.5	Iniencephaly	Cong	HP_0034205	Iniencephaly	True	True	True	True	True	True	True	True	True								True	True	True	True	True
751.1	Spina bifida	Cong	HP_0002414	Spina bifida	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
751.11	Spina bifida occulta	Cong	HP_0004614	Spina bifida occulta at S1			True			True			True										True	True	True
751.11	Spina bifida occulta	Cong	HP_0004601	Spina bifida occulta at L5			True			True			True										True	True	True
751.11	Spina bifida occulta	Cong	HP_0003298	Spina bifida occulta	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
751.2	Craniorachischisis	Cong	HP_0030770	Craniorachischisis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
751.3	Encephalocele	Cong	HP_0011817	Basal encephalocele			True			True			True										True	True	True
751.3	Encephalocele	Cong	HP_0002084	Encephalocele	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
751.5	Hydromyelia	Cong	HP_0100565	Hydromyelia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
753.1	Aplasia/Hypoplasia affecting the eye	Cong	HP_0008056	Aplasia/Hypoplasia affecting the eye	True	True	True							94.74									True	True	True
753.12	Microphthalmos	Cong	HP_0000568	Microphthalmia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
753.21	Congenital aphakia	Cong	HP_0007707	Congenital aphakia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
753.23	Congenital cataract	Cong	HP_0000519	Developmental cataract	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
753.4	Coloboma	Cong	HP_0000589	Coloboma	True	True	True							100.0					True	True	True	True	True	True	True
753.52	Rieger's anomaly*	Cong	HP_0000558	Rieger anomaly										100.0		100.0			True	True			True	True	True
753.71	Blue sclera*	Cong	HP_0000592	Blue sclerae	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
754.11	Congenital ptosis	Cong	HP_0007970	Congenital ptosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
755.1	Aplasia/Hypoplasia of the external ear	Cong	HP_0008772	Aplasia/Hypoplasia of the external ear	True	True	True							94.92									True	True	True
755.1	Aplasia/Hypoplasia of the external ear	Cong	HP_0008771	Aplasia/Hypoplasia of the ear		True																	True	True	True
755.11	Microtia	Cong	HP_0008551	Microtia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
755.2	Macrotia	Cong	HP_0000400	Macrotia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
755.5	Prominent ear [Protruding ear]*	Cong	HP_0000411	Protruding ear							True	True	True	100.0		100.0			True	True			True	True	True
756.1	Branchial anomaly	Cong	HP_0009794	Branchial anomaly	True	True	True							100.0									True	True	True
756.3	Webbing of neck	Cong	HP_0000465	Webbed neck		True			True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
756.41	Macrostomia	Cong	HP_0000154	Wide mouth	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
756.42	Microstomia	Cong	HP_0000160	Narrow mouth	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
757	Oral cleft	Cong	HP_0000202	Oral cleft	True	True	True							100.0			True	True	True	True			True	True	True
757.1	Cleft palate	Cong	HP_0000175	Cleft palate	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
757.1	Cleft palate	Cong	HP_0000185	Cleft soft palate			True			True	True	True	True			100.0			True	True			True	True	True
757.1	Cleft palate	Cong	HP_0410005	Cleft hard palate			True			True	True	True	True			100.0			True	True			True	True	True
757.11	Cleft uvula [Bifid uvula]*	Cong	HP_0000193	Bifid uvula							True	True	True	100.0		100.0				True			True	True	True
757.2	Cleft lip	Cong	HP_0410030	Cleft lip	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0						True	True	True	True
758.2	Abnormal skull shape*	Cong	HP_0002648	Abnormality of calvarial morphology										100.0									True	True	True
758.21	Dolichocephaly*	Cong	HP_0000268	Dolichocephaly	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
758.22	Plagiocephaly*	Cong	HP_0001357	Plagiocephaly	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
758.23	Craniosynostosis*	Cong	HP_0001363	Craniosynostosis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
758.3	Craniofacial dysostosis*	Cong	HP_0004439	Craniofacial dysostosis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
758.3	Craniofacial dysostosis*	Cong	HP_0008497	Congenital craniofacial dysostosis			True						True										True	True	True
758.31	Mandibulofacial dysostosis*	Cong	HP_0005321	Mandibulofacial dysostosis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
758.4	Macrocephaly*	Cong	HP_0000256	Macrocephaly	True	True	True				True	True	True	100.0		100.0						True	True	True	True
758.5	Hypertelorism	Cong	HP_0000316	Hypertelorism	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
758.61	Choanal atresia	Cong	HP_0000453	Choanal atresia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
759.1	Ankyloglossia	Cong	HP_0010296	Ankyloglossia	True	True	True				True	True	True	100.0	84.21	100.0	True	True	True	True	True	True	True	True	True
759.2	Macroglossia	Cong	HP_0000158	Macroglossia	True	True	True				True	True	True	100.0		100.0				True		True	True	True	True
762.11	Esophageal web*	Cong	HP_0100594	Esophageal web	True	True	True				True	True	True	100.0		100.0						True	True	True	True
765.1	Meckel diverticulum	Cong	HP_0002245	Meckel diverticulum	True	True	True							100.0	100.0		True	True	True	True	True	True	True	True	True
765.3	Intestinal atresia	Cong	HP_0011100	Intestinal atresia	True	True	True							100.0					True	True	True	True	True	True	True
765.3	Intestinal atresia	Cong	HP_0010448	Colonic atresia			True														True	True	True	True	True
765.5	Intestinal duplication*	Cong	HP_0100668	Intestinal duplication	True	True	True							100.0		100.0			True	True			True	True	True
765.6	Ectopic anus*	Cong	HP_0004397	Ectopic anus	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
765.7	Persistent cloaca*	Cong	HP_0012621	Persistent cloaca	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
766.1	Biliary atresia	Cong	HP_0005912	Biliary atresia	True	True	True	True	True	True				100.0	100.0	82.05	True	True	True	True	True	True	True	True	True
766.2	Cystic liver disease	Cong	HP_0006706	Cystic liver disease	True	True	True					True		100.0	81.63	100.0	True	True	True	True			True	True	True
767.1	Annular pancreas	Cong	HP_0001734	Annular pancreas	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
770.31	Aplasia and hypoplasia of uterus	Cong	HP_0008684	Aplasia/hypoplasia of the uterus										100.0									True	True	True
770.53	Imperforate hymen	Cong	HP_0030011	Imperforate hymen	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
771.11	Undescended testis [Cryptorchidism]	Cong	HP_0000028	Cryptorchidism				True	True	True				100.0	100.0	88.24	True	True	True	True			True	True	True
771.12	Retractile testis	Cong	HP_0012646	Retractile testis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
771.21	Hypospadias	Cong	HP_0000047	Hypospadias	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True
771.23	Hypoplasia of penis	Cong	HP_0008736	Hypoplasia of penis	True	True	True				True	True	True	100.0		100.0		True	True	True			True	True	True
771.27	Epispadias	Cong	HP_0000039	Epispadias	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True		True	True	True	True	True	True
771.5	Atresia of vas deferens*	Cong	HP_0030997	Atretic vas deferens		True	True					True	True	100.0		100.0			True	True			True	True	True
772.1	Hermaphroditism	Cong	HP_0010459	True hermaphroditism			True							83.87		85.71				True		True	True	True	True
772.2	Pseudohermaphroditism*	Cong	HP_0000037	Male pseudohermaphroditism			True						True	88.37		88.37			True	True		True	True	True	True
772.2	Pseudohermaphroditism*	Cong	HP_0010458	Female pseudohermaphroditism			True						True						True	True			True	True	True
773.1	Renal hypoplasia/aplasia	Cong	HP_0008678	Renal hypoplasia/aplasia	True	True	True							93.88									True	True	True
773.11	Renal agenesis*	Cong	HP_0000104	Renal agenesis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
773.12	Renal hypoplasia*	Cong	HP_0000089	Renal hypoplasia	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
773.2	Renal dysplasia	Cong	HP_0000110	Renal dysplasia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
773.2	Renal dysplasia	Cong	HP_0000800	Cystic renal dysplasia			True			True			True										True	True	True
773.32	Polycystic kidney	Cong	HP_0000113	Polycystic kidney dysplasia										100.0	80.0	100.0	True	True	True	True			True	True	True
773.8	Ectopic kidney*	Cong	HP_0000086	Ectopic kidney	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
774.3	Congenital megaureter*	Cong	HP_0008676	Congenital megaureter	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
775.1	Exstrophy	Cong	HP_0100548	Exstrophy	True	True	True							100.0							True	True	True	True	True
775.2	Congenital posterior urethral valves*	Cong	HP_0010957	Congenital posterior urethral valve										100.0		100.0			True	True		True	True	True	True
775.4	Abnormality of the urachus	Cong	HP_0010478	Abnormality of the urachus	True	True	True							100.0									True	True	True
777.11	Laryngeal web	Cong	HP_0005950	Laryngeal web	True	True	True							100.0	81.82	81.82	True	True					True	True	True
777.13	Laryngeal hypoplasia*	Cong	HP_0008749	Laryngeal hypoplasia	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
778	Congenital malformations of great arteries	Cong	HP_0011603	Congenital malformation of the great arteries									True	100.0		100.0			True	True			True	True	True
778.1	Common arterial trunk [Truncus arteriosus]	Cong	HP_0001660	Truncus arteriosus							True	True	True	100.0		100.0							True	True	True
778.2	Transposition of great vessels	Cong	HP_0001669	Transposition of the great arteries	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True	True	True	True	True
778.3	Patent ductus arteriosus	Cong	HP_0001643	Patent ductus arteriosus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
778.41	Coarctation of aorta	Cong	HP_0001680	Coarctation of aorta	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
778.42	Interruption of aortic arch	Cong	HP_0011611	Interrupted aortic arch										100.0	100.0	100.0	True	True	True	True	True		True	True	True
778.46	Vascular ring of aorta*	Cong	HP_0010775	Vascular ring	True	True	True							100.0					True	True			True	True	True
778.47	Right aortic arch*	Cong	HP_0012020	Right aortic arch	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
778.52	Stenosis of pulmonary artery*	Cong	HP_0004415	Pulmonary artery stenosis		True						True		100.0		100.0				True		True	True	True	True
778.6	Double outlet right ventricle	Cong	HP_0001719	Double outlet right ventricle	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
778.7	Double outlet left ventricle	Cong	HP_0011581	Double outlet left ventricle	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
779.11	Pulmonary valve atresia	Cong	HP_0004935	Pulmonary artery atresia		True						True											True	True	True
779.11	Pulmonary valve atresia	Cong	HP_0010882	Pulmonary valve atresia	True	True	True				True	True	True	100.0	83.64	100.0	True	True	True	True			True	True	True
779.12	Congenital pulmonary valve stenosis	Cong	HP_0001642	Pulmonic stenosis		True						True		83.64	83.64	83.64					True	True	True	True	True
779.22	Ebstein anomaly of the tricuspid valve	Cong	HP_0010316	Ebstein anomaly of the tricuspid valve	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
779.33	Congenital mitral stenosis	Cong	HP_0011570	Congenital mitral stenosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
780.3	Double inlet ventricle	Cong	HP_0011555	Double inlet left ventricle			True						True	89.36		89.36							True	True	True
780.3	Double inlet ventricle	Cong	HP_0011556	Double inlet right ventricle			True						True										True	True	True
780.41	Ventricular septal defect	Cong	HP_0001629	Ventricular septal defect	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
780.41	Ventricular septal defect	Cong	HP_0011623	Muscular ventricular septal defect			True			True			True										True	True	True
780.41	Ventricular septal defect	Cong	HP_0011621	Gerbode ventricular septal defect			True			True			True										True	True	True
780.41	Ventricular septal defect	Cong	HP_0011681	Subarterial ventricular septal defect			True			True			True										True	True	True
780.41	Ventricular septal defect	Cong	HP_0011682	Perimembranous ventricular septal defect			True			True			True										True	True	True
780.41	Ventricular septal defect	Cong	HP_0011683	Restrictive ventricular septal defect			True			True			True										True	True	True
780.41	Ventricular septal defect	Cong	HP_0011622	Inlet ventricular septal defect			True			True			True										True	True	True
780.42	Atrial septal defect	Cong	HP_0010445	Primum atrial septal defect			True						True										True	True	True
780.42	Atrial septal defect	Cong	HP_0001684	Secundum atrial septal defect			True		True	True			True		100.0		True	True			True	True	True	True	True
780.42	Atrial septal defect	Cong	HP_0001631	Atrial septal defect	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
780.43	Atrioventricular septal defect	Cong	HP_0011579	Unbalanced atrioventricular canal defect			True						True										True	True	True
780.43	Atrioventricular septal defect	Cong	HP_0011576	Intermediate atrioventricular canal defect			True						True										True	True	True
780.43	Atrioventricular septal defect	Cong	HP_0001674	Complete atrioventricular canal defect			True						True						True	True			True	True	True
780.43	Atrioventricular septal defect	Cong	HP_0006695	Atrioventricular canal defect	True	True	True				True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
780.44	Tetralogy of Fallot	Cong	HP_0001636	Tetralogy of Fallot	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
780.5	Hypoplastic heart	Cong	HP_0001961	Hypoplastic heart	True	True	True							100.0									True	True	True
780.5	Hypoplastic heart	Cong	HP_0010954	Hypoplastic right heart			True				True	True	True		84.75	100.0			True	True		True	True	True	True
780.5	Hypoplastic heart	Cong	HP_0004383	Hypoplastic left heart			True		True			True					True	True	True	True			True	True	True
780.51	Hypoplastic right heart syndrome	Cong	HP_0010954	Hypoplastic right heart	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
780.52	Hypoplastic left heart syndrome	Cong	HP_0004383	Hypoplastic left heart		True			True			True					True	True	True	True			True	True	True
780.6	Cor triatriatum	Cong	HP_0011566	Cor triatriatum dexter			True			True			True								True	True	True	True	True
780.6	Cor triatriatum	Cong	HP_0010774	Cor triatriatum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
781.1	Arteriovenous malformation, congenital	Cong	HP_0100026	Arteriovenous malformation		True			True			True				88.37						True	True	True	True
781.41	Anomalous pulmonary venous return	Cong	HP_0010773	Partial anomalous pulmonary venous return			True	True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True	True	True	True
781.41	Anomalous pulmonary venous return	Cong	HP_0005160	Total anomalous pulmonary venous return			True	True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True	True	True	True
781.41	Anomalous pulmonary venous return	Cong	HP_0010772	Anomalous pulmonary venous return	True	True	True							100.0							True	True	True	True	True
781.42	Persistent left superior vena cava*	Cong	HP_0005301	Persistent left superior vena cava	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
781.6	Arterial tortuosity syndrome*	Cong	HP_0005116	Arterial tortuosity		True						True										True	True	True	True
783.1	Congenital dislocation of hip	Cong	HP_0001374	Congenital hip dislocation		True	True		True	True		True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
783.11	Congenital dislocation of hip, bilateral	Cong	HP_0008780	Congenital bilateral hip dislocation		True			True			True		100.0	100.0	87.5	True	True					True	True	True
784.1	Talipes	Cong	HP_0001883	Talipes	True	True	True	True	True	True				100.0	100.0		True	True					True	True	True
784.13	Congenital talipes calcaneovalgus	Cong	HP_0005850	Congenital talipes calcaneovalgus	True	True	True				True	True	True	100.0		100.0	True	True	True	True			True	True	True
785.1	Abnormal digit morphology	Cong	HP_0011297	Abnormal digit morphology	True	True	True							100.0									True	True	True
785.11	Polydactyly	Cong	HP_0001161	Hand polydactyly			True			True			True		100.0		True	True	True	True	True	True	True	True	True
785.11	Polydactyly	Cong	HP_0010442	Polydactyly	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
785.11	Polydactyly	Cong	HP_0001829	Foot polydactyly			True			True			True				True	True	True	True			True	True	True
785.12	Syndactyly	Cong	HP_0001770	Toe syndactyly			True			True	True	True	True			100.0			True	True	True	True	True	True	True
785.12	Syndactyly	Cong	HP_0001159	Syndactyly	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
785.6	Bowing of the long bones	Cong	HP_0006487	Bowing of the long bones	True	True	True							100.0									True	True	True
786	Pectus deformity	Cong	HP_0000766	Abnormal sternum morphology	True	True	True							100.0									True	True	True
786.1	Pectus excavatum	Cong	HP_0000767	Pectus excavatum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
786.2	Pectus carinatum	Cong	HP_0000768	Pectus carinatum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
787.1	Klippel-Feil syndrome	Cong	HP_0004602	Cervical C2/C3 vertebral fusion	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
787.51	Cervical rib	Cong	HP_0000891	Cervical ribs										100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
788.16	Spondyloepiphyseal dysplasia*	Cong	HP_0002655	Spondyloepiphyseal dysplasia	True	True	True				True	True	True	100.0		100.0						True	True	True	True
