phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
NS_340	Myopathies	Neurological	HP_0003198	Myopathy				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NS_341.1	Cerebral palsy	Neurological	HP_0100021	Cerebral palsy	True	True	True				True	True	True	100.0		100.0		True	True	True	True	True	True	True	True
NS_341.12	Athetoid cerebral palsy	Neurological	HP_0011445	Athetoid cerebral palsy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
NS_341.2	Hemiplegia and hemiparesis	Neurological	HP_0004374	Hemiplegia/hemiparesis										100.0	100.0	100.0	True	True	True	True			True	True	True
NS_341.22	Spastic hemiplegia	Neurological	HP_0011099	Spastic hemiparesis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NS_342.2	Quadriplegia	Neurological	HP_0002445	Tetraplegia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_343.5	Horner's syndrome*	Neurological	HP_0002277	Horner syndrome	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_344.1	Hydrocephalus	Neurological	HP_0000238	Hydrocephalus	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
NS_344.11	Communicating hydrocephalus	Neurological	HP_0001334	Communicating hydrocephalus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NS_344.13	(Idiopathic) normal pressure hydrocephalus	Neurological	HP_0002343	Normal pressure hydrocephalus		True						True		86.15	80.0	86.15			True	True	True	True	True	True	True
NS_344.2	Benign intracranial hypertension	Neurological	HP_0002516	Increased intracranial pressure		True			True			True		85.71	85.71	85.71							True	True	True
NS_345	Encephalopathy	Neurological	HP_0001298	Encephalopathy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
NS_345	Encephalopathy	Neurological	HP_0006846	Acute encephalopathy			True			True			True										True	True	True
NS_345.1	Toxic encephalopathy	Neurological	HP_0001298	Encephalopathy		True			True			True		83.33	83.33	83.33							True	True	True
NS_346.6	Cerebral edema	Neurological	HP_0002181	Cerebral edema	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_347.3	Temporal sclerosis	Neurological	HP_0033715	Hippocampal sclerosis			True			True			True	82.05	82.05	82.05			True	True			True	True	True
NS_348.2	Myelopathies	Neurological	HP_0002196	Myelopathy										100.0	100.0								True	True	True
NS_348.4	Spinal cord compression*	Neurological	HP_0002176	Spinal cord compression	True	True	True						True	100.0					True	True		True	True	True	True
NS_349.12	Abnormal electroencephalogram [EEG]	Neurological	HP_0002353	EEG abnormality		True						True		93.33	81.48	93.33			True	True			True	True	True
NS_350.3	Abnormal reflex	Neurological	HP_0031826	Abnormal reflex	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NS_350.4	Abnormal posture	Neurological	HP_0002533	Abnormal posturing										100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_351.4	Hyperesthesia*	Neurological	HP_0100963	Hyperesthesia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_352.2	Parageusia*	Neurological	HP_0031249	Parageusia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_355.1	Coma	Neurological	HP_0001259	Coma	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_356.1	Dysarthria	Neurological	HP_0001260	Dysarthria	True	True	True	True	True	True				100.0	100.0		True	True				True	True	True	True
NS_356.4	Slurred speech*	Neurological	HP_0001350	Slurred speech	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
PP_901.1	Ectopic pregnancy	Pregnancy	HP_0031456	Ectopic pregnancy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
PP_901.2	Hydatidiform mole	Pregnancy	HP_0032192	Hydatidiform mole	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
PP_904.3	Antepartum hemorrhage	Pregnancy	HP_0025328	Antepartum hemorrhage	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
PP_905	Premature rupture of membranes	Pregnancy	HP_0001788	Premature rupture of membranes	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
PP_907.7	Placental infarction*	Pregnancy	HP_0011416	Placental infarction	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
PP_908.13	Eclampsia	Pregnancy	HP_0100601	Eclampsia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
PP_909.1	Gestational diabetes mellitus*	Pregnancy	HP_0009800	Maternal diabetes		True						True							True	True			True	True	True
PP_911.1	Hyperemesis gravidarum	Pregnancy	HP_0012188	Hyperemesis gravidarum	True	True	True		True			True		100.0	89.8	89.8					True	True	True	True	True
PP_920.1	Polyhydramnios	Pregnancy	HP_0001561	Polyhydramnios	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
PP_920.2	Oligohydramnios	Pregnancy	HP_0001562	Oligohydramnios	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_460	Respiratory infection	Respiratory	HP_0011947	Respiratory tract infection	True	True	True							100.0									True	True	True
RE_460.3	Pulmonary tuberculosis	Respiratory	HP_0032262	Pulmonary tuberculosis	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
RE_462.1	Acute sinusitis	Respiratory	HP_0000255	Acute sinusitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_462.2	Chronic sinusitis	Respiratory	HP_0011109	Chronic sinusitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_463.1	Chronic rhinitis	Respiratory	HP_0002257	Chronic rhinitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
RE_463.2	Allergic rhinitis	Respiratory	HP_0003193	Allergic rhinitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
RE_463.4	Nasal congestion*	Respiratory	HP_0001742	Nasal congestion	True	True	True				True	True	True						True	True		True	True	True	True
RE_465	Pharyngitis	Respiratory	HP_0025439	Pharyngitis	True	True	True							100.0									True	True	True
RE_468	Pneumonia	Respiratory	HP_0002090	Pneumonia	True	True	True							100.0					True	True	True	True	True	True	True
RE_469	Bronchitis	Respiratory	HP_0012387	Bronchitis	True	True	True							100.0			True	True	True	True	True	True	True	True	True
RE_469.1	Acute bronchitis	Respiratory	HP_0012388	Acute bronchitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_469.2	Chronic bronchitis	Respiratory	HP_0004469	Chronic bronchitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_470	Acute bronchiolitis	Respiratory	HP_0011950	Bronchiolitis		True			True			True		80.0	80.0	80.0					True	True	True	True	True
RE_471.2	Deviated nasal septum	Respiratory	HP_0004411	Deviated nasal septum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_471.5	Nasal polyps	Respiratory	HP_0100582	Nasal polyposis	True	True	True	True	True	True				100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_474	Chronic obstructive pulmonary disease [COPD]	Respiratory	HP_0006510	Chronic pulmonary obstruction		True					True	True	True	100.0		100.0			True	True	True	True	True	True	True
RE_474.1	Emphysema	Respiratory	HP_0002097	Emphysema	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
RE_474.13	Centrilobular emphysema*	Respiratory	HP_0032966	Centrilobular emphysema	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
RE_475	Asthma	Respiratory	HP_0002099	Asthma	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_476	Bronchiectasis	Respiratory	HP_0002110	Bronchiectasis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_477.2	Hypersensitivity pneumonitis	Respiratory	HP_0006516	Hypersensitivity pneumonitis	True	True	True							100.0			True	True	True	True	True	True	True	True	True
RE_478	Aspiration pneumonia	Respiratory	HP_0011951	Aspiration pneumonia	True	True	True							100.0					True	True		True	True	True	True
RE_478	Aspiration pneumonia	Respiratory	HP_0011952	Acute aspiration pneumonia			True																True	True	True
RE_479.1	Acute respiratory distress syndrome [ARDS]*	Respiratory	HP_0033677	Acute respiratory distress syndrome		True					True	True	True	100.0		100.0			True	True		True	True	True	True
RE_479.3	Respiratory failure	Respiratory	HP_0002878	Respiratory failure	True	True	True				True	True	True	100.0	82.61	100.0			True	True		True	True	True	True
RE_479.31	Acute respiratory failure	Respiratory	HP_0002878	Respiratory failure		True			True			True		88.37	88.37	88.37					True		True	True	True
RE_479.32	Chronic respiratory failure	Respiratory	HP_0002878	Respiratory failure		True			True			True		82.61	82.61	82.61							True	True	True
RE_480	Pulmonary edema	Respiratory	HP_0100598	Pulmonary edema	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
RE_480.1	Acute pulmonary edema	Respiratory	HP_0100598	Pulmonary edema		True						True		86.49	81.48	86.49					True		True	True	True
RE_481	Interstitial pulmonary diseases	Respiratory	HP_0006530	Abnormal pulmonary interstitial morphology							True	True	True	100.0	82.14	100.0					True	True	True	True	True
RE_481.2	Alveolar proteinosis	Respiratory	HP_0006517	Intraalveolar phospholipid accumulation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0					True	True	True	True	True
RE_481.4	Pulmonary fibrosis	Respiratory	HP_0002206	Pulmonary fibrosis	True	True	True				True	True	True	100.0		100.0							True	True	True
RE_481.43	Interstitial pneumonitis	Respiratory	HP_0006527	Lymphocytic interstitial pneumonia			True																True	True	True
RE_481.43	Interstitial pneumonitis	Respiratory	HP_0006515	Interstitial pneumonitis	True	True	True		True			True		100.0	88.37	88.37							True	True	True
RE_481.45	Cryptogenic organizing pneumonia	Respiratory	HP_0011945	Bronchiolitis obliterans organizing pneumonia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
RE_481.6	Lymphoid interstitial pneumonia	Respiratory	HP_0006527	Lymphocytic interstitial pneumonia	True	True	True		True		True	True	True	100.0	86.96	100.0			True	True			True	True	True
RE_483	Pleural effusion	Respiratory	HP_0002202	Pleural effusion	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True	True	True	True	True
RE_483	Pleural effusion	Respiratory	HP_0025676	Fetal pleural effusion			True			True													True	True	True
RE_484.1	Spontaneous pneumothorax	Respiratory	HP_0002108	Spontaneous pneumothorax	True	True	True		True			True		100.0	84.0	100.0							True	True	True
RE_487.1	Epistaxis	Respiratory	HP_0000421	Epistaxis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_487.3	Hemoptysis	Respiratory	HP_0002105	Hemoptysis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_488	Abnormalities of breathing	Respiratory	HP_0002094	Dyspnea										100.0		100.0					True		True	True	True
RE_488.1	Dyspnea [Shortness of breath]	Respiratory	HP_0002094	Dyspnea		True		True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
RE_488.11	Orthopnea	Respiratory	HP_0012764	Orthopnea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
RE_488.2	Hyperventilation	Respiratory	HP_0002883	Hyperventilation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_488.4	Tachypnea	Respiratory	HP_0002789	Tachypnea	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
RE_488.5	Stridor	Respiratory	HP_0010307	Stridor	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_488.6	Wheezing	Respiratory	HP_0030828	Wheezing	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_488.7	Apnea	Respiratory	HP_0002104	Apnea	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
RE_488.9	Snoring*	Respiratory	HP_0025267	Snoring	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
RE_491	Pleurisy	Respiratory	HP_0002102	Pleuritis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_492	Tracheoesophageal fistula	Respiratory	HP_0002575	Tracheoesophageal fistula	True	True	True	True	True	True				100.0	100.0		True	True		True	True	True	True	True	True
RE_494.1	Dysphonia	Respiratory	HP_0001618	Dysphonia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_494.2	Aphonia	Respiratory	HP_0001686	Loss of voice	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_497	Respiratory arrest	Respiratory	HP_0005943	Respiratory arrest	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_498.1	Hypoxemia	Respiratory	HP_0012418	Hypoxemia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
RE_498.2	Cyanosis	Respiratory	HP_0000961	Cyanosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_499.1	Cough	Respiratory	HP_0012735	Cough	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_499.2	Abnormal sputum	Respiratory	HP_0032016	Abnormal sputum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
RE_499.3	Bronchospasm	Respiratory	HP_0025428	Bronchospasm	True	True	True							100.0	83.87	83.87					True		True	True	True
RE_499.4	Throat pain	Respiratory	HP_0033050	Pharyngalgia	True	True	True	True	True	True		True		100.0	100.0	100.0							True	True	True
SO_360	Inflammation of eyelids	Sense organs	HP_0000498	Blepharitis	True	True	True	True	True	True				100.0	100.0	100.0	True	True	True	True			True	True	True
SO_360.1	Hordeolum	Sense organs	HP_0010606	Hordeolum	True	True	True							100.0				True	True	True	True	True	True	True	True
SO_360.2	Chalazion	Sense organs	HP_0010605	Chalazion	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_360.4	Blepharitis	Sense organs	HP_0000498	Blepharitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_360.54	Discoid lupus erythematosus of eyelid	Sense organs	HP_0007417	Discoid lupus rash		True			True			True		88.14	88.14	88.14							True	True	True
SO_361.12	Mechanical entropion	Sense organs	HP_0031738	Mechanical entropion	True	True	True	True	True	True				100.0	100.0	82.93	True	True					True	True	True
SO_361.14	Cicatricial entropion	Sense organs	HP_0031737	Cicatricial entropion	True	True	True	True	True	True		True		100.0	100.0	85.11	True	True					True	True	True
SO_361.24	Cicatricial lagophthalmos	Sense organs	HP_0030004	Cicatricial lagophthalmos	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_361.25	Paralytic lagophthalmos	Sense organs	HP_0030003	Paralytic lagophthalmos	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_361.3	Ptosis of eyelid	Sense organs	HP_0000508	Ptosis					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_361.36	Brow ptosis*	Sense organs	HP_0031623	Brow ptosis	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
SO_361.4	Blepharochalasis	Sense organs	HP_0010749	Blepharochalasis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_361.5	Eyelid retraction	Sense organs	HP_0030802	Lower eyelid retraction			True						True										True	True	True
SO_361.5	Eyelid retraction	Sense organs	HP_0500043	Eyelid retraction	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
SO_361.5	Eyelid retraction	Sense organs	HP_0500044	Upper eyelid retraction			True						True										True	True	True
SO_361.8	Blepharophimosis	Sense organs	HP_0000581	Blepharophimosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
SO_361.94	Cicatricial ectropion	Sense organs	HP_0025608	Cicatricial ectropion	True	True	True	True	True	True		True		100.0	100.0	85.11	True	True					True	True	True
SO_362.5	Cysts of eyelid	Sense organs	HP_0010604	Cyst of the eyelid										100.0	100.0	100.0	True	True	True	True			True	True	True
SO_362.7	Edema of eyelid	Sense organs	HP_0100540	Palpebral edema					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
SO_362.8	Meibomian gland dysfunction of eyelid*	Sense organs	HP_0025610	Posterior blepharitis		True						True		87.72		87.72			True	True			True	True	True
SO_363.5	Epiphora	Sense organs	HP_0009926	Epiphora	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_363.61	Dacryocystitis	Sense organs	HP_0000620	Dacryocystitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
SO_365.1	Enophthalmos	Sense organs	HP_0000490	Deeply set eye	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_365.3	Exophthalmos [Proptosis]	Sense organs	HP_0000520	Proptosis				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_365.4	Orbital cysts	Sense organs	HP_0001144	Orbital cyst	True	True	True	True	True	True				100.0	100.0	100.0	True	True	True	True			True	True	True
SO_366.21	Pinguecula	Sense organs	HP_0031830	Pinguecula	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
SO_366.42	Conjunctival hyperemia	Sense organs	HP_0030953	Conjunctival hyperemia	True	True	True				True	True	True	100.0	93.02	100.0	True	True	True	True			True	True	True
SO_367.1	Conjunctivitis	Sense organs	HP_0000509	Conjunctivitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_367.12	Allergic conjunctivitis	Sense organs	HP_0007879	Allergic conjunctivitis	True	True	True							100.0	80.0	80.0					True	True	True	True	True
SO_367.2	Keratitis	Sense organs	HP_0000491	Keratitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_367.21	Corneal ulcer	Sense organs	HP_0012804	Corneal ulceration	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_367.22	Punctate keratitis	Sense organs	HP_0011859	Punctate keratitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True			True	True	True
SO_367.3	Keratoconjunctivitis	Sense organs	HP_0001096	Keratoconjunctivitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
SO_367.3	Keratoconjunctivitis	Sense organs	HP_0001097	Keratoconjunctivitis sicca			True			True			True										True	True	True
SO_367.31	Keratoconjunctivitis sicca	Sense organs	HP_0001096	Keratoconjunctivitis		True																	True	True	True
SO_367.31	Keratoconjunctivitis sicca	Sense organs	HP_0001097	Keratoconjunctivitis sicca	True	True	True							100.0							True		True	True	True
SO_367.5	Uveitis	Sense organs	HP_0000554	Uveitis	True	True	True							100.0									True	True	True
SO_367.51	Panuveitis	Sense organs	HP_0012121	Panuveitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_367.52	Iridocyclitis	Sense organs	HP_0001094	Iridocyclitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
SO_367.53	Chorioretinitis	Sense organs	HP_0012424	Chorioretinitis	True	True	True	True	True	True				100.0	100.0		True	True					True	True	True
SO_367.6	Episcleritis	Sense organs	HP_0100534	Episcleritis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
SO_367.7	Scleritis	Sense organs	HP_0100532	Scleritis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
SO_367.8	Hypopyon	Sense organs	HP_0031615	Hypopyon	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
SO_368.1	Scleral staphyloma	Sense organs	HP_0030854	Scleral staphyloma	True	True	True							100.0	81.48	81.48							True	True	True
SO_369.15	Corneal deposits	Sense organs	HP_0000531	Corneal crystals	True	True	True							100.0	100.0	100.0							True	True	True
SO_369.3	Corneal neovascularization	Sense organs	HP_0011496	Corneal neovascularization	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
SO_369.4	Corneal degenerations	Sense organs	HP_0007705	Corneal degeneration				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_369.43	Band keratopathy	Sense organs	HP_0000585	Band keratopathy	True	True	True				True	True	True	100.0	85.0	100.0	True	True	True	True	True		True	True	True
SO_369.62	Keratoconus	Sense organs	HP_0000563	Keratoconus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_370.41	Pupillary abnormalities	Sense organs	HP_0000615	Abnormal pupil morphology	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_371	Cataract	Sense organs	HP_0000518	Cataract	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_371.1	Cortical age-related cataract	Sense organs	HP_0011143	Age-related cortical cataract								True	True	100.0		100.0			True	True			True	True	True
SO_371.1	Cortical age-related cataract	Sense organs	HP_0011141	Age-related cataract		True						True											True	True	True
SO_371.3	Nuclear cataract	Sense organs	HP_0100018	Nuclear cataract	True	True	True	True	True	True				100.0	100.0								True	True	True
SO_372.2	Dislocation of lens	Sense organs	HP_0001083	Ectopia lentis								True		100.0		100.0	True	True	True	True	True	True	True	True	True
SO_373.1	Chorioretinal scars	Sense organs	HP_0007777	Chorioretinal scar				True	True	True				100.0	100.0	100.0	True	True	True	True			True	True	True
SO_374.11	Serous retinal detachment	Sense organs	HP_0012231	Exudative retinal detachment	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_374.11	Serous retinal detachment	Sense organs	HP_0000541	Retinal detachment		True			True			True							True	True			True	True	True
SO_374.21	Retinoschisis	Sense organs	HP_0030502	Retinoschisis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_374.32	Retinal microaneurysms	Sense organs	HP_0032416	Retinal microaneurysm										100.0	100.0	92.68	True	True					True	True	True
SO_374.33	Retinal neovascularization	Sense organs	HP_0007778	Posterior retinal neovascularization			True			True			True										True	True	True
SO_374.33	Retinal neovascularization	Sense organs	HP_0030666	Retinal neovascularization	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True					True	True	True
SO_374.33	Retinal neovascularization	Sense organs	HP_0030667	Peripheral retinal neovascularization			True			True			True										True	True	True
SO_374.34	Retinal vasculitis	Sense organs	HP_0025188	Retinal vasculitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
SO_374.4	Retinopathy	Sense organs	HP_0000488	Retinopathy	True	True	True							100.0	80.0	80.0					True	True	True	True	True
SO_374.41	Hypertensive retinopathy	Sense organs	HP_0001095	Hypertensive retinopathy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
SO_374.43	Exudative retinopathy	Sense organs	HP_0007898	Exudative retinopathy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_374.44	Central serous chorioretinopathy	Sense organs	HP_0025567	Central serous chorioretinopathy	True	True	True				True	True	True	100.0	86.21	100.0	True	True	True	True	True		True	True	True
SO_374.5	Macular degeneration	Sense organs	HP_0000608	Macular degeneration	True	True	True				True	True	True	100.0		100.0						True	True	True	True
SO_374.5	Macular degeneration	Sense organs	HP_0008028	Cystoid macular degeneration			True						True										True	True	True
SO_374.51	Age-related macular degeneration	Sense organs	HP_0007868	obsolete Age-related macular degeneration			True							86.21			True	True					True	True	True
SO_374.53	Cystoid macular degeneration	Sense organs	HP_0000608	Macular degeneration		True			True			True											True	True	True
SO_374.53	Cystoid macular degeneration	Sense organs	HP_0008028	Cystoid macular degeneration	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_374.6	Peripheral retinal degeneration	Sense organs	HP_0007769	Peripheral retinal degeneration	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_375	Abnormal intraocular pressure	Sense organs	HP_0012632	Abnormal intraocular pressure	True	True	True							100.0									True	True	True
SO_375.1	Glaucoma	Sense organs	HP_0000501	Glaucoma	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_375.11	Open angle glaucoma	Sense organs	HP_0012108	Open angle glaucoma	True	True	True		True					100.0	100.0	100.0	True	True	True	True			True	True	True
SO_375.12	Angle-Closure Glaucoma	Sense organs	HP_0012109	Angle closure glaucoma										100.0	89.36	89.36	True	True	True	True			True	True	True
SO_375.6	Ocular hypertension	Sense organs	HP_0007906	Ocular hypertension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0					True		True	True	True
SO_376.2	Vitreous opacities	Sense organs	HP_0100832	Vitreous floaters	True	True	True		True			True		100.0	100.0	100.0			True	True			True	True	True
SO_376.4	Vitreomacular adhesion	Sense organs	HP_0031150	Vitreomacular adhesion	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
SO_377	Hemorrhage of the eye	Sense organs	HP_0011885	Hemorrhage of the eye	True	True	True							100.0	80.0								True	True	True
SO_377.4	Retinal hemorrhage	Sense organs	HP_0000573	Retinal hemorrhage	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_377.5	Vitreous hemorrhage	Sense organs	HP_0007902	Vitreous hemorrhage	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
SO_377.8	Hyphema	Sense organs	HP_0011886	Hyphema	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
SO_380.1	Optic neuropathy	Sense organs	HP_0001138	Optic neuropathy	True	True	True		True					100.0	85.0								True	True	True
