phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
MS_722	Fasciopathy	Muscloskeletal	HP_0100537	Fasciitis				True	True	True					100.0		True	True	True	True	True	True		True	True
MS_722.4	Palmar fascial fibromatosis [Dupuytren]	Muscloskeletal	HP_0005679	Dupuytren contracture													True	True	True	True	True	True		True	True
MS_723	Enthesopathy/Enthesitis/Tendinopathy	Muscloskeletal	HP_0025230	Tendonitis															True	True	True	True		True	True
MS_723.51	Achilles tendinitis	Muscloskeletal	HP_0025273	Achilles tendonitis										84.62		84.62	True	True	True	True	True	True		True	True
MS_724.1	Myalgia	Muscloskeletal	HP_0003326	Myalgia	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
MS_724.4	Panniculitis	Muscloskeletal	HP_0002960	Autoimmunity															True	True				True	True
MS_724.4	Panniculitis	Muscloskeletal	HP_0012490	Panniculitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_724.5	Exostosis	Muscloskeletal	HP_0100777	Exostoses										82.35			True	True			True			True	True
MS_724.5	Exostosis	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_724.5	Exostosis	Muscloskeletal	HP_0004459	Exostosis of the external auditory canal									True			83.02	True	True						True	True
MS_724.5	Exostosis	Muscloskeletal	HP_0009780	Iliac horns															True	True				True	True
MS_724.52	Osteophyte*	Muscloskeletal	HP_0001367	Abnormal joint morphology															True	True				True	True
MS_724.52	Osteophyte*	Muscloskeletal	HP_0003040	Arthropathy															True	True				True	True
MS_725	Osteochondrosis	Muscloskeletal	HP_0010891	Morbus Scheuermann						True					100.0	88.46	True	True			True			True	True
MS_725	Osteochondrosis	Muscloskeletal	HP_0040188	Osteochondrosis	True	True	True							100.0						True		True	True	True	True
MS_725	Osteochondrosis	Muscloskeletal	HP_0010890	Morbus Osgood-Schlatter															True	True				True	True
MS_725	Osteochondrosis	Muscloskeletal	HP_0003279	Coxa magna							True	True	True			100.0			True	True				True	True
MS_725	Osteochondrosis	Muscloskeletal	HP_0005743	Avascular necrosis of the capital femoral epiphysis															True	True				True	True
MS_725.1	Spinal osteochondrosis	Muscloskeletal	HP_0010891	Morbus Scheuermann									True			100.0			True	True		True		True	True
MS_725.1	Spinal osteochondrosis	Muscloskeletal	HP_0040188	Osteochondrosis		True						True		81.08		81.08						True	True	True	True
MS_726.1	Osteoporosis	Muscloskeletal	HP_0000939	Osteoporosis	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True	True	True	True	True
MS_726.5	Osteomalacia	Muscloskeletal	HP_0002748	Rickets															True	True				True	True
MS_726.5	Osteomalacia	Muscloskeletal	HP_0002749	Osteomalacia	True	True	True	True	True	True				100.0	100.0	81.25	True	True			True		True	True	True
MS_726.6	Osteolysis*	Muscloskeletal	HP_0002797	Osteolysis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
MS_726.6	Osteolysis*	Muscloskeletal	HP_0034047	Rib osteolysis			True						True										True	True	True
MS_727.1	Osteonecrosis	Muscloskeletal	HP_0010885	Avascular necrosis	True	True	True		True		True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_727.4	Hyperostosis of skull	Muscloskeletal	HP_0002694	Sclerosis of skull base			True			True			True										True	True	True
MS_727.4	Hyperostosis of skull	Muscloskeletal	HP_0004330	Increased skull ossification	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
MS_727.5	Cyst of bone	Muscloskeletal	HP_0012063	Aneurysmal bone cyst				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
MS_727.5	Cyst of bone	Muscloskeletal	HP_0010736	Monostotic fibrous dysplasia								True	True			100.0			True	True	True	True		True	True
MS_727.5	Cyst of bone	Muscloskeletal	HP_0012062	Bone cyst					True					100.0	100.0	100.0	True	True	True	True			True	True	True
MS_727.6	Hypertrophy of bone*	Muscloskeletal	HP_0100774	Hyperostosis								True		100.0		100.0			True	True			True	True	True
MS_728	Chondropathies	Muscloskeletal	HP_0040188	Osteochondrosis															True	True	True	True		True	True
MS_728.1	Chondromalacia	Muscloskeletal	HP_0001367	Abnormal joint morphology															True	True				True	True
MS_728.1	Chondromalacia	Muscloskeletal	HP_0003040	Arthropathy															True	True				True	True
MS_728.2	Osteochondritis dissecans	Muscloskeletal	HP_0010886	Osteochondritis dissecans	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_730.3	Immobility syndrome (paraplegic)*	Muscloskeletal	HP_0003198	Myopathy															True	True				True	True
MS_733	Dentofacial anomalies, including malocclusion	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.1	Major anomalies of jaw size	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.111	Maxillary hyperplasia	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.111	Maxillary hyperplasia	Muscloskeletal	HP_0430028	Hyperplasia of the maxilla	True	True	True		True		True	True	True	100.0	83.02	100.0	True	True	True	True			True	True	True
MS_733.112	Mandibular hyperplasia	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.112	Mandibular hyperplasia	Muscloskeletal	HP_0000303	Mandibular prognathia	True	True	True		True		True	True	True	100.0	83.64	100.0	True	True	True	True			True	True	True
MS_733.113	Macrogenia	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.121	Maxillary hypoplasia	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.121	Maxillary hypoplasia	Muscloskeletal	HP_0000327	Hypoplasia of the maxilla	True	True	True		True		True	True	True	100.0	82.35	100.0	True	True	True	True	True		True	True	True
MS_733.122	Mandibular hypoplasia	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.122	Mandibular hypoplasia	Muscloskeletal	HP_0000347	Micrognathia	True	True	True		True		True	True	True	100.0	83.02	100.0	True	True	True	True	True		True	True	True
MS_733.123	Microgenia	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.2	Anomalies of dental arch relationship	Muscloskeletal	HP_0200095	obsolete Anterior open bite													True	True	True	True				True	True
MS_733.2	Anomalies of dental arch relationship	Muscloskeletal	HP_0011095	Overjet															True	True	True			True	True
MS_733.2	Anomalies of dental arch relationship	Muscloskeletal	HP_0011094	Increased overbite															True	True	True			True	True
MS_733.2	Anomalies of dental arch relationship	Muscloskeletal	HP_0009102	Anterior open-bite malocclusion													True	True	True	True				True	True
MS_733.2	Anomalies of dental arch relationship	Muscloskeletal	HP_0000689	Dental malocclusion				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True			True	True
MS_733.2	Anomalies of dental arch relationship	Muscloskeletal	HP_0000303	Mandibular prognathia													True	True	True	True				True	True
MS_733.2	Anomalies of dental arch relationship	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.3	Anomalies of tooth position	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.31	Crowding of teeth	Muscloskeletal	HP_0000678	Dental crowding										100.0	100.0		True	True					True	True	True
MS_733.31	Crowding of teeth	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.4	Dentofacial functional abnormalities	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.41	Limited mandibular range of motion	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.7	Anomalies of jaw-cranial base relationship	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_733.7	Anomalies of jaw-cranial base relationship	Muscloskeletal	HP_0010755	Asymmetry of the maxilla												89.47	True	True	True	True				True	True
MS_734	Diseases of the jaws	Muscloskeletal	HP_0010734	Fibrous dysplasia of the bones															True	True				True	True
MS_734	Diseases of the jaws	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_734	Diseases of the jaws	Muscloskeletal	HP_0100777	Exostoses															True	True				True	True
MS_734	Diseases of the jaws	Muscloskeletal	HP_0100789	Torus palatinus															True	True				True	True
MS_734.4	Alveolitis of jaw	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_734.5	Inflammatory conditions of jaw	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_734.6	Temporomandibular joint disorders	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_734.6	Temporomandibular joint disorders	Muscloskeletal	HP_0040312	Temporomandibular arthritis							True	True	True			100.0			True	True				True	True
MS_734.61	Adhesions and ankylosis of temporomandibular joint	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_734.61	Adhesions and ankylosis of temporomandibular joint	Muscloskeletal	HP_0012478	Temporomandibular joint ankylosis		True						True		91.67		91.67							True	True	True
MS_734.62	Arthralgia of temporomandibular joint	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_734.63	Temporomandibular joint disorders articular disc disorder (reducing or non-reducing)	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_734.9	Jaw pain	Muscloskeletal	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
MS_734.9	Jaw pain	Muscloskeletal	HP_0040264	Jaw pain	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
MS_734.9	Jaw pain	Muscloskeletal	HP_0200025	Mandibular pain															True	True				True	True
MS_740	Dislocation	Muscloskeletal	HP_0031869	Recurrent joint dislocation					True			True			100.0	100.0	True	True	True	True				True	True
MS_740	Dislocation	Muscloskeletal	HP_0031610	Recurrent shoulder dislocation								True	True			100.0	True	True	True	True				True	True
MS_740	Dislocation	Muscloskeletal	HP_0005001	Recurrent patellar dislocation												100.0			True	True				True	True
MS_740	Dislocation	Muscloskeletal	HP_0004976	Knee dislocation			True																True	True	True
MS_740	Dislocation	Muscloskeletal	HP_0003040	Arthropathy															True	True				True	True
MS_740	Dislocation	Muscloskeletal	HP_0002827	Hip dislocation			True																True	True	True
MS_740	Dislocation	Muscloskeletal	HP_0001373	Joint dislocation												81.82	True	True						True	True
MS_740	Dislocation	Muscloskeletal	HP_0001367	Abnormal joint morphology															True	True				True	True
MS_740	Dislocation	Muscloskeletal	HP_0001083	Ectopia lentis			True																True	True	True
MS_740.1	Dislocation of jaw	Muscloskeletal	HP_0001373	Joint dislocation													True	True			True			True	True
MS_740.2	Dislocation of shoulder	Muscloskeletal	HP_0001373	Joint dislocation													True	True						True	True
MS_740.2	Dislocation of shoulder	Muscloskeletal	HP_0003834	Shoulder dislocation					True					100.0	100.0		True	True	True	True	True	True	True	True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0001373	Joint dislocation													True	True						True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0003042	Elbow dislocation					True					100.0	100.0		True	True	True	True			True	True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0003048	Radial head subluxation								True				88.37	True	True	True	True	True	True		True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0003083	Dislocated radial head								True				100.0					True	True		True	True
MS_740.4	Dislocation of wrist and hand	Muscloskeletal	HP_0001373	Joint dislocation													True	True						True	True
MS_740.4	Dislocation of wrist and hand	Muscloskeletal	HP_0003994	Dislocated wrist										83.87	100.0		True	True	True	True				True	True
MS_740.5	Dislocation of finger	Muscloskeletal	HP_0004294	Subluxation of metacarpal phalangeal joints												89.55			True	True				True	True
MS_740.5	Dislocation of finger	Muscloskeletal	HP_0001373	Joint dislocation													True	True						True	True
MS_740.6	Dislocation of hip	Muscloskeletal	HP_0001373	Joint dislocation													True	True						True	True
MS_740.6	Dislocation of hip	Muscloskeletal	HP_0002827	Hip dislocation	True	True	True	True	True	True		True		100.0	100.0	83.33	True	True	True	True	True	True	True	True	True
MS_740.6	Dislocation of hip	Muscloskeletal	HP_0030043	Hip subluxation												83.33			True	True				True	True
MS_740.7	Dislocation of knee	Muscloskeletal	HP_0001373	Joint dislocation													True	True						True	True
MS_740.7	Dislocation of knee	Muscloskeletal	HP_0002999	Patellar dislocation					True			True			85.71	87.5			True	True				True	True
MS_740.7	Dislocation of knee	Muscloskeletal	HP_0004976	Knee dislocation					True					100.0	100.0	82.76	True	True	True	True			True	True	True
MS_740.8	Dislocation of foot and ankle	Muscloskeletal	HP_0001373	Joint dislocation								True					True	True						True	True
MS_740.8	Dislocation of foot and ankle	Muscloskeletal	HP_0008141	Dislocation of toes								True				81.48			True	True				True	True
MS_740.9	Dislocation of vertebra or sternum	Muscloskeletal	HP_0001373	Joint dislocation													True	True						True	True
MS_742	Cartilage tear of knee	Muscloskeletal	HP_0001373	Joint dislocation													True	True						True	True
MS_742	Cartilage tear of knee	Muscloskeletal	HP_0032191	Torn meniscus															True	True	True	True		True	True
MS_745	Fractures	Muscloskeletal	HP_0006640	Multiple rib fractures												100.0			True	True				True	True
MS_745	Fractures	Muscloskeletal	HP_0020110	Bone fracture													True	True			True			True	True
MS_745	Fractures	Muscloskeletal	HP_0030207	Paradoxical respiration													True	True			True			True	True
MS_745	Fractures	Muscloskeletal	HP_0041081	Fractured lower leg													True	True						True	True
MS_745.1	Fracture of lower limb	Muscloskeletal	HP_0041237	Fractured patella											100.0	100.0	True	True	True	True				True	True
MS_745.1	Fracture of lower limb	Muscloskeletal	HP_0041222	Fractured fibula											83.33	83.33			True	True				True	True
MS_745.1	Fracture of lower limb	Muscloskeletal	HP_0020110	Bone fracture													True	True						True	True
MS_745.1	Fracture of lower limb	Muscloskeletal	HP_0041143	Fractured tibia												83.33			True	True				True	True
MS_745.1	Fracture of lower limb	Muscloskeletal	HP_0041081	Fractured lower leg									True	100.0		100.0	True	True					True	True	True
MS_745.1	Fracture of lower limb	Muscloskeletal	HP_0041153	Fractured ankle											100.0		True	True	True	True				True	True
MS_745.11	Fracture of femur	Muscloskeletal	HP_0020110	Bone fracture													True	True						True	True
MS_745.11	Fracture of femur	Muscloskeletal	HP_0031846	Femur fracture								True		100.0	84.85	100.0			True	True		True	True	True	True
MS_745.11	Fracture of femur	Muscloskeletal	HP_0041081	Fractured lower leg													True	True						True	True
MS_745.11	Fracture of femur	Muscloskeletal	HP_0041221	Fractured head of femur												100.0			True	True				True	True
MS_745.2	Fracture of pelvis	Muscloskeletal	HP_0020110	Bone fracture													True	True						True	True
MS_745.2	Fracture of pelvis	Muscloskeletal	HP_0041233	Fractured ilium											84.85	100.0			True	True				True	True
MS_745.3	Fracture of upper limb	Muscloskeletal	HP_0041219	Fractured elbow															True	True				True	True
MS_745.3	Fracture of upper limb	Muscloskeletal	HP_0041217	Fractured shoulder															True	True				True	True
MS_745.3	Fracture of upper limb	Muscloskeletal	HP_0020110	Bone fracture													True	True						True	True
MS_745.3	Fracture of upper limb	Muscloskeletal	HP_0003987	Fractured ulna												81.25			True	True				True	True
MS_745.3	Fracture of upper limb	Muscloskeletal	HP_0003961	Fractured forearm bones									True			100.0			True	True				True	True
MS_745.3	Fracture of upper limb	Muscloskeletal	HP_0041055	Fractured humerus					True	True					100.0	83.33	True	True	True	True		True		True	True
MS_745.4	Fracture of foot and toe	Muscloskeletal	HP_0041162	Fractured foot bone										80.0		83.87			True	True				True	True
MS_745.4	Fracture of foot and toe	Muscloskeletal	HP_0041150	Fractured cuboid bone								True				100.0			True	True				True	True
MS_745.4	Fracture of foot and toe	Muscloskeletal	HP_0041081	Fractured lower leg													True	True						True	True
MS_745.4	Fracture of foot and toe	Muscloskeletal	HP_0041061	Fractured calcaneus											87.18	100.0			True	True				True	True
MS_745.4	Fracture of foot and toe	Muscloskeletal	HP_0020110	Bone fracture													True	True						True	True
MS_745.4	Fracture of foot and toe	Muscloskeletal	HP_0041164	Fractured talus												100.0			True	True				True	True
MS_745.5	Fracture of hand or wrist	Muscloskeletal	HP_0020110	Bone fracture													True	True						True	True
MS_745.5	Fracture of hand or wrist	Muscloskeletal	HP_0041248	Fractured carpal bone					True					84.85	100.0	84.85	True	True						True	True
MS_745.6	Fracture of bones in thorax	Muscloskeletal	HP_0020110	Bone fracture													True	True						True	True
MS_745.6	Fracture of bones in thorax	Muscloskeletal	HP_0041159	Fractured rib											82.76	88.89			True	True	True	True		True	True
MS_745.6	Fracture of bones in thorax	Muscloskeletal	HP_0041200	Fractured sternal end of clavicle											91.8	100.0			True	True				True	True
MS_745.6	Fracture of bones in thorax	Muscloskeletal	HP_0041244	Fractured scapula											100.0	100.0	True	True	True	True	True	True		True	True
MS_745.6	Fracture of bones in thorax	Muscloskeletal	HP_0041246	Fractured sternum												100.0			True	True				True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041168	Fractured lumbar vertebra												100.0			True	True				True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041167	Fractured cervical vertebra											81.36	88.89			True	True				True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041166	Fractured vertebra										100.0		85.0					True		True	True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041146	Fractured coccyx												100.0			True	True				True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041073	Fractured thoracic vertebra												100.0			True	True				True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0020110	Bone fracture													True	True						True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0002778	Abnormal tracheal morphology															True	True				True	True
MS_745.7	Skull and face fracture	Muscloskeletal	HP_0041249	Fractured nose															True	True				True	True
MS_745.7	Skull and face fracture	Muscloskeletal	HP_0020110	Bone fracture													True	True						True	True
MS_745.7	Skull and face fracture	Muscloskeletal	HP_0041082	Fractured skull										84.85	84.85	100.0	True	True		True	True			True	True
MS_745.7	Skull and face fracture	Muscloskeletal	HP_0041155	Fractured mandible											86.49	100.0			True	True				True	True
MS_745.7	Skull and face fracture	Muscloskeletal	HP_0041220	Fractured facial bone											88.89	100.0	True	True						True	True
MS_745.9	Pathological fracture	Muscloskeletal	HP_0002756	Pathologic fracture				True	True	True				100.0	100.0	89.47	True	True	True	True	True	True	True	True	True
MS_745.9	Pathological fracture	Muscloskeletal	HP_0002953	Vertebral compression fracture															True	True	True			True	True
MS_745.9	Pathological fracture	Muscloskeletal	HP_0008422	Vertebral wedging															True	True				True	True
MS_745.9	Pathological fracture	Muscloskeletal	HP_0041085	Compression-fractured vertebra															True	True				True	True
NB_850	Disorders of newborn related to slow fetal growth and fetal malnutrition	Neonatal	HP_0001511	Intrauterine growth retardation													True	True			True			True	True
NB_850.1	Newborn light or small for gestational age	Neonatal	HP_0001518	Small for gestational age								True				80.0			True	True				True	True
NB_850.3	Newborn affected by slow intrauterine growth	Neonatal	HP_0001511	Intrauterine growth retardation															True	True		True		True	True
NB_853.4	Pulmonary hypertension of newborn*	Neonatal	HP_0011726	Persistent fetal circulation															True	True				True	True
NB_853.6	Persistent fetal circulation	Neonatal	HP_0011726	Persistent fetal circulation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_854	Respiratory conditions of fetus and newborn	Neonatal	HP_0004886	Congenital laryngeal stridor															True	True				True	True
NB_854.1	Respiratory distress of newborn	Neonatal	HP_0002643	Neonatal respiratory distress								True		100.0		100.0							True	True	True
NB_854.1	Respiratory distress of newborn	Neonatal	HP_0033210	Congenital alveolar dysplasia															True	True				True	True
NB_854.11	Respiratory distress syndrome of newborn	Neonatal	HP_0033210	Congenital alveolar dysplasia													True	True	True	True				True	True
NB_856.11	Congenital cytomegalovirus infection	Neonatal	HP_0033624	History of congenital CMV infection			True			True			True	88.57	88.57	88.57							True	True	True
NB_856.4	Omphalitis of newborn	Neonatal	HP_0032435	Neonatal omphalitis													True	True	True	True	True	True		True	True
NB_856.7	Congenital syphilis	Neonatal	HP_0033782	Semilunar tooth															True	True				True	True
NB_857.2	Neonatal gastrointestinal hemorrhage	Neonatal	HP_0002239	Gastrointestinal hemorrhage		True								87.72		87.72							True	True	True
NB_857.5	Pulmonary hemorrhage in infants	Neonatal	HP_0040223	Pulmonary hemorrhage				True	True	True				85.11	100.0						True	True		True	True
NB_859	Perinatal jaundice	Neonatal	HP_0006579	Prolonged neonatal jaundice							True	True	True		83.33	100.0		True	True	True	True	True		True	True
NB_859	Perinatal jaundice	Neonatal	HP_0001343	Kernicterus							True	True	True			100.0			True	True	True	True		True	True
NB_859.2	Neonatal jaundice from hepatocellular damage	Neonatal	HP_0200084	Giant cell hepatitis															True	True				True	True
NB_860	Hematological disorders of newborn	Neonatal	HP_0004431	Complement deficiency															True	True				True	True
NB_860	Hematological disorders of newborn	Neonatal	HP_0005432	Transient hypogammaglobulinemia of infancy							True	True	True			100.0			True	True		True		True	True
NB_860.11	Disseminated intravascular coagulation of newborn	Neonatal	HP_0005521	Disseminated intravascular coagulation		True			True			True		88.24	88.24	88.24							True	True	True
NB_861.1	Neonatal diabetes mellitus	Neonatal	HP_0008255	Transient neonatal diabetes mellitus			True			True			True									True	True	True	True
NB_861.2	Neonatal hypoglycemia	Neonatal	HP_0001998	Neonatal hypoglycemia	True	True	True	True	True	True		True		100.0	100.0	100.0	True	True					True	True	True
NB_864.31	Hyperchloremia of newborn*	Neonatal	HP_0004918	Hyperchloremic metabolic acidosis															True	True				True	True
NB_865.11	Meconium plug syndrome	Neonatal	HP_0004401	Meconium ileus														True	True	True				True	True
NB_865.3	Perinatal intestinal perforation	Neonatal	HP_0031368	Intestinal perforation		True			True			True		80.0	80.0	80.0							True	True	True
NB_865.3	Perinatal intestinal perforation	Neonatal	HP_0030717	Meconium peritonitis															True	True	True	True		True	True
NB_868.3	Hydrops fetalis not due to hemolytic disease	Neonatal	HP_0001790	Nonimmune hydrops fetalis													True	True						True	True
NB_868.3	Hydrops fetalis not due to hemolytic disease	Neonatal	HP_0001789	Hydrops fetalis															True	True	True	True		True	True
NB_870.1	Convulsions of newborn	Neonatal	HP_0032807	Neonatal seizure													True	True	True	True				True	True
NB_870.4	Neonatal cerebral leukomalacia	Neonatal	HP_0006970	Periventricular leukomalacia				True	True	True					100.0		True	True	True	True	True	True		True	True
NB_871.4	Ankyloglossia	Neonatal	HP_0010296	Ankyloglossia	True	True	True				True	True	True	100.0	84.21	100.0	True	True	True	True	True	True	True	True	True
NB_872.12	Congenital hypotonia*	Neonatal	HP_0001319	Neonatal hypotonia															True	True				True	True
NB_872.4	Delayed separation of umbilical cord	Neonatal	HP_0032434	Delayed umbilical cord separation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500064	Retinopathy of prematurity threshold			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500063	Retinopathy of prematurity pre-plus			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500062	Retinopathy of prematurity plus			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500061	Retinopathy of prematurity zone III			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500060	Retinopathy of prematurity zone II			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500059	Retinopathy of prematurity zone I			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500058	Retinopathy of prematurity stage 5b			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500057	Retinopathy of prematurity stage 5a			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500055	Retinopathy of prematurity stage 4b			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500054	Retinopathy of prematurity stage 4a			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500053	Retinopathy of prematurity stage 4			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500052	Retinopathy of prematurity stage 3			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500051	Retinopathy of prematurity stage 2			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500050	Retinopathy of prematurity stage 1			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500049	Retinopathy of prematurity	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500056	Retinopathy of prematurity stage 5			True			True			True										True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500050	Retinopathy of prematurity stage 1	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500051	Retinopathy of prematurity stage 2	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500052	Retinopathy of prematurity stage 3	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500053	Retinopathy of prematurity stage 4	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500056	Retinopathy of prematurity stage 5	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_880	Birth trauma	Neonatal	HP_0012541	Cephalohematoma															True	True	True	True		True	True
NB_882	Intrauterine hypoxia, birth asphyxia and fetal distress	Neonatal	HP_0012768	Neonatal asphyxia													True	True			True			True	True
NB_889.4	Teething syndrome	Neonatal	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
NS_320	Meningitis	Neurological	HP_0001287	Meningitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
