phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
452.2	Deep vein thrombosis [DVT]	circulatory system	HP_0002625	Deep venous thrombosis		True								90.91			52.1581626632231			True	True	True		True	True	True
454	Varicose veins	circulatory system	HP_0002619	Varicose veins	True	True	True							100.0	83.87	83.87	57.32974897102519			True	True	True	True	True	True	True
454	Varicose veins	circulatory system	HP_0012871	Varicocele													76.60068505807533	True	True	True	True	True	True	True	True	True
454.1	Varicose veins of lower extremity	circulatory system	HP_0002619	Varicose veins													79.37593553893483			True	True	True	True	True	True	True
455	Hemorrhoids	circulatory system	HP_0032551	Hemorrhoids	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	89.40586761862184	True	True	True	True	True	True	True	True	True
456	Chronic venous insufficiency [CVI]	circulatory system	HP_0005293	Venous insufficiency													53.21907262562958	True	True		True			True	True	True
458	Hypotension	circulatory system	HP_0002615	Hypotension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	56.268233313940804	True	True	True	True	True	True	True	True	True
458.1	Orthostatic hypotension	circulatory system	HP_0001278	Orthostatic hypotension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	90.86115112411676	True	True	True	True	True	True	True	True	True
458.2	Iatrogenic hypotension	circulatory system	HP_0002615	Hypotension													56.268233313940804							True	True	True
458.9	Hypotension NOS	circulatory system	HP_0002615	Hypotension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	56.268233313940804	True	True	True	True		True	True	True	True
459.1	Hemorrhage NOS	circulatory system	HP_0002239	Gastrointestinal hemorrhage			True			True				86.96	86.96									True	True	True
464	Acute sinusitis	respiratory	HP_0000246	Sinusitis													54.68630034238889					True	True	True	True	True
464	Acute sinusitis	respiratory	HP_0000255	Acute sinusitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	33.52806569183719	True	True	True	True	True	True	True	True	True
465.2	Acute pharyngitis	respiratory	HP_0025439	Pharyngitis													55.08223389481528					True	True	True	True	True
471	Nasal polyps	respiratory	HP_0100582	Nasal polyposis	True	True	True	True	True	True				100.0	100.0	100.0	106.79452903788084	True	True	True	True	True	True	True	True	True
472	Chronic pharyngitis and nasopharyngitis	respiratory	HP_0025439	Pharyngitis													54.51066919981901					True	True	True	True	True
475	Chronic sinusitis	respiratory	HP_0000246	Sinusitis													65.26217839665568			True	True	True	True	True	True	True
475	Chronic sinusitis	respiratory	HP_0011109	Chronic sinusitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	44.36012481081158	True	True	True	True	True	True	True	True	True
476	Allergic rhinitis	respiratory	HP_0003193	Allergic rhinitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	41.135810133925645	True	True	True	True	True	True	True	True	True
477	Epistaxis or throat hemorrhage	respiratory	HP_0000421	Epistaxis				True	True	True	True	True	True		100.0	100.0	96.82515603258236	True	True	True	True	True	True	True	True	True
478	Throat pain	respiratory	HP_0025439	Pharyngitis													80.05425555017909		True		True			True	True	True
478	Throat pain	respiratory	HP_0033050	Pharyngalgia	True	True	True	True	True	True		True		100.0	100.0	100.0								True	True	True
480	Pneumonia	respiratory	HP_0002090	Pneumonia	True	True	True							100.0			20.93455018117669		True	True	True	True	True	True	True	True
480.3	Pneumonia due to fungus (mycoses)	respiratory	HP_0032249	Coccidioidomycosis													52.61034355846724							True	True	True
480.3	Pneumonia due to fungus (mycoses)	respiratory	HP_0020102	Pneumocystis jirovecii pneumonia													78.98876635695764	True	True	True	True	True	True	True	True	True
495	Asthma	respiratory	HP_0002099	Asthma	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	53.369588427688534	True	True	True	True	True	True	True	True	True
495.2	Asthma with exacerbation	respiratory	HP_0012652	Exercise-induced asthma													54.26923607537837					True		True	True	True
496	Chronic airway obstruction	respiratory	HP_0006536	Airway obstruction		True								80.0										True	True	True
496.1	Emphysema	respiratory	HP_0002097	Emphysema	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	59.118138448263466	True	True	True	True			True	True	True
496.2	Chronic bronchitis	respiratory	HP_0004469	Chronic bronchitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	106.72876358692137	True	True	True	True	True	True	True	True	True
496.3	Bronchiectasis	respiratory	HP_0002110	Bronchiectasis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	92.19187959938965	True	True	True	True	True	True	True	True	True
497	Bronchitis	respiratory	HP_0012388	Acute bronchitis													58.00427860571247							True	True	True
497	Bronchitis	respiratory	HP_0004469	Chronic bronchitis													76.68047147864466				True	True	True	True	True	True
497	Bronchitis	respiratory	HP_0012387	Bronchitis	True	True	True							100.0			43.04758251089138	True	True	True	True	True	True	True	True	True
500.1	Extrinsic allergic alveolitis	respiratory	HP_0006516	Hypersensitivity pneumonitis													83.64902826223545	True	True	True	True	True	True	True	True	True
501	Pneumonitis due to inhalation of food or vomitus	respiratory	HP_0011951	Aspiration pneumonia													48.858151135339405			True	True		True	True	True	True
502	Postinflammatory pulmonary fibrosis	respiratory	HP_0002206	Pulmonary fibrosis							True	True	True			100.0	88.4519543397212						True	True	True	True
503	Pulmonary congestion and hypostasis	respiratory	HP_0100598	Pulmonary edema												80.0	63.452029547629			True	True	True		True	True	True
506	Empyema and pneumothorax	respiratory	HP_0002107	Pneumothorax							True	True	True		100.0	100.0	73.86972211043863			True	True	True	True	True	True	True
507	Pleurisy; pleural effusion	respiratory	HP_0012151	Hemothorax							True	True	True			100.0	52.76240468953683			True	True	True	True	True	True	True
508	Pulmonary collapse; interstitial and compensatory emphysema	respiratory	HP_0100750	Atelectasis							True	True	True			100.0	53.004853480047856	True	True	True	True	True	True	True	True	True
509.1	Respiratory failure	respiratory	HP_0002878	Respiratory failure	True	True	True		True		True	True	True	100.0	88.37	100.0	39.1366470798862			True	True	True		True	True	True
509.2	Respiratory insufficiency	respiratory	HP_0002093	Respiratory insufficiency	True	True	True							100.0										True	True	True
509.2	Respiratory insufficiency	respiratory	HP_0002091	Restrictive ventilatory defect			True																	True	True	True
509.5	Respiratory arrest	respiratory	HP_0005943	Respiratory arrest	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
512.1	Wheezing	respiratory	HP_0030828	Wheezing	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	28.59222891737991	True	True	True	True	True	True	True	True	True
512.2	Painful respiration	respiratory	HP_0033771	Pleuritic chest pain													81.7306754868263			True	True			True	True	True
512.7	Shortness of breath	respiratory	HP_0002094	Dyspnea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	55.427055880362694	True	True	True	True		True	True	True	True
512.7	Shortness of breath	respiratory	HP_0033710	Rest dyspnea			True			True			True											True	True	True
512.8	Cough	respiratory	HP_0012735	Cough	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	73.94372978518388	True	True	True	True	True	True	True	True	True
512.9	Other dyspnea	respiratory	HP_0002094	Dyspnea							True	True	True	100.0		100.0				True	True	True		True	True	True
513	Respiratory abnormalities	respiratory	HP_0002086	Abnormality of the respiratory system				True	True	True				100.0	100.0									True	True	True
513.3	Hypoventilation	respiratory	HP_0002791	Hypoventilation	True	True	True							100.0										True	True	True
513.31	Apnea	respiratory	HP_0002104	Apnea	True	True	True	True	True	True				100.0	100.0			True	True	True	True	True		True	True	True
513.32	Orthopnea	respiratory	HP_0005957	Breathing dysregulation													75.14921346076619							True	True	True
513.32	Orthopnea	respiratory	HP_0012764	Orthopnea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	42.554069357145295	True	True	True	True	True		True	True	True
513.4	Hyperventilation	respiratory	HP_0002883	Hyperventilation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	56.51593563152095	True	True	True	True	True	True	True	True	True
513.8	Disorders of diaphragm	respiratory	HP_0100247	Recurrent singultus													176.60250759840875	True	True	True	True			True	True	True
516	Abnormal sputum	respiratory	HP_0032016	Abnormal sputum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
516.1	Hemoptysis	respiratory	HP_0002105	Hemoptysis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	74.10655768809538	True	True	True	True	True	True	True	True	True
519.9	Symptoms involving respiratory system and other chest symptoms	respiratory	HP_0030864	Intercostal retractions													115.34268722678728							True	True	True
520.1	Hereditary disturbances in tooth structure	digestive	HP_0011069	Supernumerary tooth				True	True	True	True	True	True		100.0	100.0	71.36558983288356	True	True	True	True	True	True	True	True	True
520.1	Hereditary disturbances in tooth structure	digestive	HP_0000705	Amelogenesis imperfecta													67.17463810730882			True	True	True	True	True	True	True
520.1	Hereditary disturbances in tooth structure	digestive	HP_0011067	Mesiodens													71.36558983288356	True	True	True	True	True	True	True	True	True
520.2	Disturbances in tooth eruption	digestive	HP_0000695	Natal tooth													53.86467333710351			True	True			True	True	True
520.2	Disturbances in tooth eruption	digestive	HP_0011079	Impacted tooth													132.0966988981348			True	True			True	True	True
521.1	Dental caries	digestive	HP_0000670	Carious teeth	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	72.25180236053508	True	True	True	True	True	True	True	True	True
522.5	Periapical abscess	digestive	HP_0030758	Periapical tooth abscess			True							83.33										True	True	True
523.1	Gingivitis	digestive	HP_0000230	Gingivitis	True	True	True							100.0			62.33716002203688			True	True	True	True	True	True	True
523.3	Periodontitis (acute or chronic)	digestive	HP_0000704	Periodontitis					True						80.0		57.21588538100793			True	True		True	True	True	True
523.31	Acute periodontitis	digestive	HP_0000704	Periodontitis		True			True					80.0	80.0									True	True	True
523.32	Chronic periodontitis	digestive	HP_0000704	Periodontitis													45.272736341282155			True	True			True	True	True
524.3	Anomalies of tooth position/malocclusion	digestive	HP_0011079	Impacted tooth							True	True				100.0	49.88179612841167							True	True	True
526	Diseases of the jaws	digestive	HP_0002315	Headache													175.60093816669388							True	True	True
526.3	Anomalies of jaw size/symmetry	digestive	HP_0000347	Micrognathia							True	True	True			100.0	114.0675220196821	True	True	True	True	True		True	True	True
526.9	Jaw disease NOS	digestive	HP_0010734	Fibrous dysplasia of the bones													88.46933148903929			True	True			True	True	True
527.7	Disturbance of salivary secretion	digestive	HP_0000217	Xerostomia							True	True	True			100.0	100.47901496800631			True	True	True	True	True	True	True
528.11	Stomatitis and mucositis (ulcerative)	digestive	HP_0010280	Stomatitis													65.5048123465956			True	True	True		True	True	True
528.12	Oral aphthae	digestive	HP_0032154	Aphthous ulcer													82.55214380919242	True	True			True	True	True	True	True
528.12	Oral aphthae	digestive	HP_0000155	Oral ulcer													52.60851685782038		True					True	True	True
528.12	Oral aphthae	digestive	HP_0011107	Recurrent aphthous stomatitis							True	True	True			100.0	82.55214380919242	True	True	True	True	True	True	True	True	True
528.5	Diseases of lips	digestive	HP_0100825	Cheilitis													52.62565471809562			True	True	True	True	True	True	True
528.6	Leukoplakia of oral mucosa	digestive	HP_0025126	Oral hairy leukoplakia									True			87.8	146.3942044506873			True	True	True	True	True	True	True
529	Diseases and other conditions of the tongue	digestive	HP_0025252	Geographic tongue				True	True	True	True	True	True		100.0	100.0	52.77933623949517	True	True	True	True	True	True	True	True	True
529.1	Glossitis	digestive	HP_0025252	Geographic tongue				True	True	True	True	True	True		100.0	100.0	78.72846470663191	True	True	True	True	True	True	True	True	True
529.1	Glossitis	digestive	HP_0000206	Glossitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	44.72251057827725	True	True	True	True	True	True	True	True	True
530.1	Esophagitis, GERD and related diseases	digestive	HP_0002020	Gastroesophageal reflux								True				94.74	44.3018152442815	True	True	True	True	True	True	True	True	True
530.11	GERD	digestive	HP_0002020	Gastroesophageal reflux	True	True	True					True		100.0		94.74	44.310417390150974	True	True	True	True	True	True	True	True	True
530.12	Ulcer of esophagus	digestive	HP_0004791	Esophageal ulceration		True			True			True		100.0	100.0	100.0		True	True	True	True			True	True	True
530.13	Barrett's esophagus	digestive	HP_0100580	Barrett esophagus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	107.67508555579624	True	True	True	True	True	True	True	True	True
530.14	Reflux esophagitis	digestive	HP_0002020	Gastroesophageal reflux												83.08	44.3018152442815							True	True	True
530.15	Eosinophilic esophagitis	digestive	HP_0410151	Eosinophilic infiltration of the esophagus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0						True		True	True	True
530.2	Esophageal bleeding (varices/hemorrhage)	digestive	HP_0002040	Esophageal varix												85.71	62.45873592335475			True	True			True	True	True
530.5	Disorders of esophageal motility	digestive	HP_0025271	Esophageal spasms													45.90576378575507		True	True	True	True	True	True	True	True
530.5	Disorders of esophageal motility	digestive	HP_0002571	Achalasia													77.07730308668809	True	True	True	True	True	True	True	True	True
530.9	Heartburn	digestive	HP_0002020	Gastroesophageal reflux	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	57.30285884280557	True	True	True	True	True	True	True	True	True
531	Peptic ulcer (excl. esophageal)	digestive	HP_0004398	Peptic ulcer					True			True			83.87	83.87	50.07072386844314	True	True	True	True	True	True	True	True	True
531.1	Hemorrhage from gastrointestinal ulcer	digestive	HP_0002239	Gastrointestinal hemorrhage		True								89.29										True	True	True
531.2	Gastric ulcer	digestive	HP_0004398	Peptic ulcer													51.96631590900217				True		True	True	True	True
531.2	Gastric ulcer	digestive	HP_0002592	Gastric ulcer	True	True	True				True	True	True	100.0		100.0	17.12867675438683			True	True		True	True	True	True
531.3	Duodenal ulcer	digestive	HP_0002588	Duodenal ulcer	True	True	True				True	True	True	100.0		100.0				True	True			True	True	True
531.4	Peptic ulcer, site unspecified	digestive	HP_0004398	Peptic ulcer		True								83.87			44.0364245783673							True	True	True
531.5	Gastrojejunal ulcer	digestive	HP_0004398	Peptic ulcer													49.78602076388452							True	True	True
532	Dysphagia	digestive	HP_0002015	Dysphagia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	33.65791375715891	True	True	True	True	True	True	True	True	True
535	Gastritis and duodenitis	digestive	HP_0005263	Gastritis							True	True	True			100.0	112.43065318178465			True	True	True	True	True	True	True
535.2	Atrophic gastritis	digestive	HP_0002582	Atrophic gastritis	True	True	True	True	True	True	True	True	True	80.0	80.0	100.0	124.03211606142322	True	True	True	True	True	True	True	True	True
535.6	Duodenitis	digestive	HP_0033117	Duodenitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	178.5581405288951	True	True	True	True	True	True	True	True	True
535.8	Other specified gastritis	digestive	HP_0005263	Gastritis												100.0	81.06696970702748							True	True	True
535.9	Gastritis and duodenitis, NOS	digestive	HP_0005263	Gastritis													71.83931316270603					True		True	True	True
536	Disorders of function of stomach	digestive	HP_0032448	Achlorhydria				True	True	True	True	True	True		100.0	100.0	141.4136262324214	True	True	True	True	True		True	True	True
536.3	Gastroparesis	digestive	HP_0002578	Gastroparesis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	91.90260736874521	True	True	True	True	True		True	True	True
536.8	Dyspepsia and other specified disorders of function of stomach	digestive	HP_0032448	Achlorhydria													44.97549371374458							True	True	True
536.8	Dyspepsia and other specified disorders of function of stomach	digestive	HP_0410281	Dyspepsia													66.58533561100464			True	True	True	True	True	True	True
537	Other disorders of stomach and duodenum	digestive	HP_0002021	Pyloric stenosis													53.9531355038996			True	True	True		True	True	True
550	Abdominal hernia	digestive	HP_0100790	Hernia													60.44982218184059		True	True	True	True	True	True	True	True
550.1	Inguinal hernia	digestive	HP_0100790	Hernia													58.04253076232232		True	True	True	True	True	True	True	True
550.1	Inguinal hernia	digestive	HP_0000023	Inguinal hernia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	55.902850393722154	True	True	True	True	True	True	True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0032592	Aplasia of the right hemidiaphragm			True						True											True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0025195	Central diaphragmatic hernia			True						True											True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0025194	Morgagni diaphragmatic hernia			True						True											True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0009112	Aplasia of the left hemidiaphragm			True						True											True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0000776	Congenital diaphragmatic hernia	True	True	True				True	True	True	100.0	82.61	100.0						True		True	True	True
550.2	Diaphragmatic hernia	digestive	HP_0002036	Hiatus hernia													76.16853274371515					True	True	True	True	True
550.3	Femoral hernia	digestive	HP_0100790	Hernia													75.31283964393836		True	True	True			True	True	True
550.3	Femoral hernia	digestive	HP_0100541	Femoral hernia	True	True	True				True	True	True	100.0		100.0	159.44162344808208			True	True	True	True	True	True	True
550.4	Umbilical hernia	digestive	HP_0001539	Omphalocele													83.34012040828874				True			True	True	True
550.4	Umbilical hernia	digestive	HP_0001537	Umbilical hernia	True	True	True				True	True	True	100.0		100.0				True	True		True	True	True	True
550.5	Ventral hernia	digestive	HP_0002933	Ventral hernia	True	True	True				True	True	True	100.0		100.0				True	True			True	True	True
550.5	Ventral hernia	digestive	HP_0100790	Hernia													66.45367555485953		True	True	True			True	True	True
550.6	Incisional hernia	digestive	HP_0004872	Incisional hernia	True	True	True							100.0		80.0	205.02848779134808			True	True			True	True	True
555.1	Regional enteritis	digestive	HP_0100280	Crohn's disease							True	True	True			100.0	64.98801504023497		True	True	True		True	True	True	True
555.2	Ulcerative colitis	digestive	HP_0100279	Ulcerative colitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	60.1863976539481	True	True	True	True	True	True	True	True	True
555.21	Ulcerative colitis (chronic)	digestive	HP_0100279	Ulcerative colitis		True											60.1863976539481		True		True			True	True	True
556.11	Angiodysplasia of intestine (without mention of hemorrhage)	digestive	HP_0002239	Gastrointestinal hemorrhage													54.75586432005685							True	True	True
557	Intestinal malabsorption (non-celiac)	digestive	HP_0002024	Malabsorption		True		True	True	True	True	True	True		100.0	100.0			True		True	True	True	True	True	True
557.1	Celiac disease	digestive	HP_0002608	Celiac disease	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	42.43050157162667	True	True	True	True	True	True	True	True	True
560.1	Paralytic ileus	digestive	HP_0002590	Paralytic ileus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
560.4	Other intestinal obstruction	digestive	HP_0005214	Intestinal obstruction		True		True	True	True	True	True	True	100.0	100.0	100.0	25.73926196037323	True	True	True	True			True	True	True
560.4	Other intestinal obstruction	digestive	HP_0002576	Intussusception				True	True	True	True	True	True		100.0	100.0	72.77277971587993	True	True	True	True			True	True	True
561.1	Diarrhea	digestive	HP_0002014	Diarrhea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	37.79506133856636	True	True	True	True	True		True	True	True
561.2	Flatulence	digestive	HP_0033589	Flatulence	True	True	True				True	True	True	100.0		100.0	78.80633835562342			True	True	True	True	True	True	True
562.1	Diverticulosis	digestive	HP_0005222	Bowel diverticulosis			True																	True	True	True
563	Constipation	digestive	HP_0002019	Constipation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	74.34717284104963	True	True	True	True	True	True	True	True	True
567	Peritonitis and retroperitoneal infections	digestive	HP_0002586	Peritonitis				True	True	True	True	True	True		100.0	100.0	93.7110507112322	True	True	True	True	True	True	True	True	True
571.6	Primary biliary cirrhosis	digestive	HP_0002613	Biliary cirrhosis		True		True	True	True	True	True	True	80.95	100.0	100.0	80.9811063818054	True	True	True	True	True	True	True	True	True
571.81	Portal hypertension	digestive	HP_0001409	Portal hypertension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	45.981183732739275	True	True	True	True	True	True	True	True	True
572	Ascites (non malignant)	digestive	HP_0001541	Ascites				True	True	True	True	True	True		100.0	100.0	92.18647758561598	True	True	True	True	True	True	True	True	True
573.3	Hepatomegaly	digestive	HP_0002240	Hepatomegaly	True	True	True	True	True	True				100.0	100.0		44.230142147397395	True	True	True	True	True		True	True	True
573.4	Acute and subacute necrosis of liver	digestive	HP_0004448	Fulminant hepatic failure													110.38204561549485					True		True	True	True
573.4	Acute and subacute necrosis of liver	digestive	HP_0006554	Acute hepatic failure													110.38204561549485					True		True	True	True
573.5	Jaundice (not of newborn)	digestive	HP_0000952	Jaundice							True	True	True			100.0	60.67155454886004			True	True	True	True	True	True	True
574.1	Cholelithiasis	digestive	HP_0001081	Cholelithiasis	True	True	True				True	True	True	100.0		100.0	37.9664878196293			True	True		True	True	True	True
574.3	Cholecystitis without cholelithiasis	digestive	HP_0001082	Cholecystitis				True	True	True	True	True	True		100.0	100.0	58.93527013278443	True	True	True	True	True	True	True	True	True
575.1	Cholangitis	digestive	HP_0030151	Cholangitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	64.0710263016658	True	True	True	True	True		True	True	True
575.2	Obstruction of bile duct	digestive	HP_0001396	Cholestasis													82.76738234851152	True	True	True	True	True	True	True	True	True
575.8	Other disorders of biliary tract	digestive	HP_0001396	Cholestasis													47.855205839400604							True	True	True
577.1	Acute pancreatitis	digestive	HP_0001735	Acute pancreatitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	49.41306618312022	True	True	True	True	True	True	True	True	True
577.2	Chronic pancreatitis	digestive	HP_0006280	Chronic pancreatitis	True	True	True	True	True	True		True		100.0	100.0	100.0	90.6484522408768	True	True	True	True	True	True	True	True	True
577.3	Cyst and pseudocyst of pancreas	digestive	HP_0005206	Pancreatic pseudocyst										86.36	86.36	92.31	80.92988663971215			True	True	True	True	True	True	True
578	Gastrointestinal hemorrhage	digestive	HP_0002239	Gastrointestinal hemorrhage	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
578.1	Hematemesis	digestive	HP_0002248	Hematemesis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	58.90844240439087	True	True	True	True	True	True	True	True	True
578.2	Blood in stool	digestive	HP_0002573	Hematochezia													58.82807099996453		True			True		True	True	True
578.8	Hemorrhage of rectum and anus	digestive	HP_0002573	Hematochezia													68.55201191595735							True	True	True
578.9	Hemorrhage of gastrointestinal tract	digestive	HP_0002239	Gastrointestinal hemorrhage		True			True		True	True	True	89.29	89.29	100.0	54.75586432005685	True	True	True	True	True	True	True	True	True
579	Other symptoms involving abdomen and pelvis	digestive	HP_0031500	Abdominal mass													50.131270167382404					True	True	True	True	True
579.2	Splenomegaly	digestive	HP_0001744	Splenomegaly	True	True	True	True	True	True				100.0	100.0		87.1030423679488	True	True	True	True	True	True	True	True	True
580.1	Glomerulonephritis	genitourinary	HP_0000099	Glomerulonephritis	True	True	True		True					100.0								True		True	True	True
580.11	Proliferative glomerulonephritis	genitourinary	HP_0012578	Membranous nephropathy													51.258881342243825			True	True			True	True	True
580.12	Non-proliferative glomerulonephritis	genitourinary	HP_0012578	Membranous nephropathy													47.64751931722479					True		True	True	True
580.13	Acute glomerulonephritis, NOS	genitourinary	HP_0000099	Glomerulonephritis		True								85.71			17.011708775422882							True	True	True
580.14	Chronic glomerulonephritis, NOS	genitourinary	HP_0000099	Glomerulonephritis		True																		True	True	True
580.14	Chronic glomerulonephritis, NOS	genitourinary	HP_0033761	Xanthogranulomatous pyelonephritis													105.90778965724438							True	True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0025418	Renal cortical necrosis													131.01502226564529			True	True	True	True	True	True	True
585	Renal failure	genitourinary	HP_0001919	Acute kidney injury			True	True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True	True	True	True
585	Renal failure	genitourinary	HP_0000083	Renal insufficiency	True	True	True	True	True	True				100.0	100.0			True	True	True	True	True	True	True	True	True
585.1	Acute renal failure	genitourinary	HP_0001919	Acute kidney injury	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	21.596619486850532	True	True	True	True		True	True	True	True
585.1	Acute renal failure	genitourinary	HP_0000083	Renal insufficiency		True														True	True		True	True	True	True
585.2	Renal failure NOS	genitourinary	HP_0000083	Renal insufficiency	True	True	True	True	True	True				100.0	100.0		14.55712086403316	True	True	True	True		True	True	True	True
585.2	Renal failure NOS	genitourinary	HP_0001919	Acute kidney injury			True			True			True			84.85								True	True	True
585.3	Chronic renal failure [CKD]	genitourinary	HP_0003774	Stage 5 chronic kidney disease		True		True	True	True	True	True	True	91.3	100.0	100.0				True	True	True	True	True	True	True
585.32	End stage renal disease	genitourinary	HP_0003774	Stage 5 chronic kidney disease	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	18.749088662448692			True	True			True	True	True
585.33	Chronic Kidney Disease, Stage III	genitourinary	HP_0012622	Chronic kidney disease		True																		True	True	True
585.34	Chronic Kidney Disease, Stage IV	genitourinary	HP_0012622	Chronic kidney disease		True																		True	True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0000070	Ureterocele													163.45466042144906					True	True	True	True	True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0011126	Nephroptosis				True	True	True	True	True	True		100.0	100.0	153.93388363863326	True	True	True	True	True		True	True	True
586.11	Small kidney	genitourinary	HP_0000089	Renal hypoplasia										100.0	100.0	100.0								True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0000076	Vesicoureteral reflux	True	True	True	True	True	True				100.0	100.0	100.0	66.8985482604685	True	True	True	True	True	True	True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0033739	Secondary vesicoureteral reflux			True			True														True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0033735	Grade I vesicoureteral reflux			True			True														True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0033740	Grade V vesicoureteral reflux			True			True														True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0033736	Grade II vesicoureteral reflux			True			True														True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0033737	Grade III vesicoureteral reflux			True			True														True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0033738	Primary vesicoureteral reflux			True			True														True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0033733	Low-grade vesicoureteral reflux			True			True														True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0033741	Grade IV vesicoureteral reflux			True			True														True	True	True
586.2	Cyst of kidney, acquired	genitourinary	HP_0012581	Simple renal cyst													304.0412345416983							True	True	True
586.4	Stricture/obstruction of ureter	genitourinary	HP_0005200	Retroperitoneal fibrosis													49.131615864850644					True		True	True	True
588.1	Renal osteodystrophy	genitourinary	HP_0000096	Glomerular sclerosis													43.95037290731893							True	True	True
590	Pyelonephritis	genitourinary	HP_0012330	Pyelonephritis	True	True	True	True	True	True		True		100.0	100.0	81.48	31.213054535874058	True	True	True	True	True	True	True	True	True
591	Urinary tract infection	genitourinary	HP_0000010	Recurrent urinary tract infections										100.0								True	True	True	True	True
592.1	Cystitis	genitourinary	HP_0100577	Urinary bladder inflammation													91.28672251973947	True	True	True	True			True	True	True
592.12	Chronic cystitis	genitourinary	HP_0100577	Urinary bladder inflammation													91.28672251973947							True	True	True
592.2	Urethritis and urethral syndrome	genitourinary	HP_0500006	Urethritis				True	True	True					100.0	100.0	99.05698542209886						True	True	True	True
