phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
710.12	Acquired clawhand	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.12	Acquired clawhand	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.13	Acquired clubhand	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.13	Acquired clubhand	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.2	Acquired deformities of the hip	Musc/Skel	HP_0003179	Protrusio acetabuli							True	True	True			100.0			True	True	True	True		True	True
710.2	Acquired deformities of the hip	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.2	Acquired deformities of the hip	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.21	Coxa valga	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.21	Coxa valga	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.21	Coxa valga	Musc/Skel	HP_0002673	Coxa valga	True	True	True							100.0							True		True	True	True
710.22	Coxa vara	Musc/Skel	HP_0002812	Coxa vara	True	True	True							100.0				True		True	True		True	True	True
710.22	Coxa vara	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.22	Coxa vara	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.23	Protrusio acetabuli	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.23	Protrusio acetabuli	Musc/Skel	HP_0003179	Protrusio acetabuli	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
710.23	Protrusio acetabuli	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.3	Acquired deformities of the knee	Musc/Skel	HP_0002970	Genu varum															True	True	True			True	True
710.3	Acquired deformities of the knee	Musc/Skel	HP_0002979	Bowing of the legs															True	True	True			True	True
710.3	Acquired deformities of the knee	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.3	Acquired deformities of the knee	Musc/Skel	HP_0002816	Genu recurvatum				True	True	True					100.0						True			True	True
710.3	Acquired deformities of the knee	Musc/Skel	HP_0002857	Genu valgum															True	True	True			True	True
710.3	Acquired deformities of the knee	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.3	Acquired deformities of the knee	Musc/Skel	HP_0006380	Knee flexion contracture								True	True			100.0								True	True
710.31	Genu valgum (acquired)	Musc/Skel	HP_0002857	Genu valgum															True	True	True			True	True
710.31	Genu valgum (acquired)	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.31	Genu valgum (acquired)	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.32	Genu varum (acquired)	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.32	Genu varum (acquired)	Musc/Skel	HP_0002970	Genu varum															True	True	True			True	True
710.32	Genu varum (acquired)	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.32	Genu varum (acquired)	Musc/Skel	HP_0002979	Bowing of the legs															True	True	True			True	True
710.4	Acquired deformities of the ankle and foot	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.4	Acquired deformities of the ankle and foot	Musc/Skel	HP_0001761	Pes cavus													True	True	True	True	True	True		True	True
710.4	Acquired deformities of the ankle and foot	Musc/Skel	HP_0001762	Talipes equinovarus				True	True	True					100.0		True	True	True	True	True			True	True
710.4	Acquired deformities of the ankle and foot	Musc/Skel	HP_0001763	Pes planus				True	True	True					100.0	84.44	True	True	True	True	True	True		True	True
710.4	Acquired deformities of the ankle and foot	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.41	Flat foot [pes planus]	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.41	Flat foot [pes planus]	Musc/Skel	HP_0001763	Pes planus				True	True	True				100.0	100.0	84.44	True	True	True	True	True	True	True	True	True
710.41	Flat foot [pes planus]	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.42	Club foot	Musc/Skel	HP_0001762	Talipes equinovarus	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
710.42	Club foot	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.42	Club foot	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.43	Cavus deformity of foot	Musc/Skel	HP_0001761	Pes cavus													True	True	True	True	True	True		True	True
710.44	Foot drop (acquired)*	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.44	Foot drop (acquired)*	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.45	Claw foot, acquired	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.45	Claw foot, acquired	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
710.6	Unequal limb length (acquired)	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
710.6	Unequal limb length (acquired)	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
711	Disorder of patella	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
711	Disorder of patella	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
711.1	Derangement of meniscus	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
711.1	Derangement of meniscus	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
712	Other specific joint derangements	Musc/Skel	HP_0031869	Recurrent joint dislocation					True			True			100.0	100.0	True	True	True	True				True	True
712	Other specific joint derangements	Musc/Skel	HP_0005001	Recurrent patellar dislocation												100.0			True	True				True	True
712	Other specific joint derangements	Musc/Skel	HP_0010646	Cervical spine instability															True	True				True	True
712	Other specific joint derangements	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
712	Other specific joint derangements	Musc/Skel	HP_0002960	Autoimmunity															True	True				True	True
712	Other specific joint derangements	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
712	Other specific joint derangements	Musc/Skel	HP_0005881	Spinal instability												100.0			True	True				True	True
712	Other specific joint derangements	Musc/Skel	HP_0001388	Joint laxity											100.0	100.0					True	True		True	True
712	Other specific joint derangements	Musc/Skel	HP_0003070	Elbow ankylosis								True	True			100.0			True	True				True	True
712	Other specific joint derangements	Musc/Skel	HP_0031610	Recurrent shoulder dislocation								True	True			100.0	True	True	True	True				True	True
712	Other specific joint derangements	Musc/Skel	HP_0031013	Ankylosis								True				81.82	True	True	True	True	True	True		True	True
712.1	Loose body in joint	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
712.1	Loose body in joint	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
712.3	Articular cartilage disorder	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
712.3	Articular cartilage disorder	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
712.4	Ankylosis of joint	Musc/Skel	HP_0031013	Ankylosis								True				81.82	True	True	True	True	True	True		True	True
712.4	Ankylosis of joint	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
712.4	Ankylosis of joint	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
712.4	Ankylosis of joint	Musc/Skel	HP_0003070	Elbow ankylosis								True	True			100.0			True	True				True	True
712.5	Disorder of ligament	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
712.5	Disorder of ligament	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
712.5	Disorder of ligament	Musc/Skel	HP_0002960	Autoimmunity															True	True				True	True
712.5	Disorder of ligament	Musc/Skel	HP_0001388	Joint laxity											100.0						True	True		True	True
712.51	Hypermobility syndrome	Musc/Skel	HP_0002960	Autoimmunity															True	True				True	True
712.6	Instability of joint	Musc/Skel	HP_0010646	Cervical spine instability															True	True				True	True
712.6	Instability of joint	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
712.6	Instability of joint	Musc/Skel	HP_0001388	Joint laxity		True								100.0		100.0							True	True	True
712.6	Instability of joint	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
712.6	Instability of joint	Musc/Skel	HP_0031610	Recurrent shoulder dislocation								True	True			100.0	True	True	True	True				True	True
712.6	Instability of joint	Musc/Skel	HP_0031869	Recurrent joint dislocation					True			True			100.0	100.0	True	True	True	True				True	True
712.6	Instability of joint	Musc/Skel	HP_0005001	Recurrent patellar dislocation												100.0			True	True				True	True
712.6	Instability of joint	Musc/Skel	HP_0005881	Spinal instability												100.0			True	True				True	True
712.61	Recurrent dislocation of joint	Musc/Skel	HP_0031610	Recurrent shoulder dislocation								True	True			100.0	True	True	True	True				True	True
712.61	Recurrent dislocation of joint	Musc/Skel	HP_0005001	Recurrent patellar dislocation												100.0			True	True				True	True
712.61	Recurrent dislocation of joint	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
712.61	Recurrent dislocation of joint	Musc/Skel	HP_0031869	Recurrent joint dislocation		True			True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
712.61	Recurrent dislocation of joint	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
712.62	Pathological dislocation of joint	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
712.62	Pathological dislocation of joint	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
712.63	Spinal instabilities*	Musc/Skel	HP_0005881	Spinal instability										100.0		100.0			True	True			True	True	True
712.63	Spinal instabilities*	Musc/Skel	HP_0010646	Cervical spine instability															True	True				True	True
713	Symptoms related to joints	Musc/Skel	HP_0030834	Shoulder pain								True				100.0			True	True				True	True
713	Symptoms related to joints	Musc/Skel	HP_0003040	Arthropathy													True	True	True	True				True	True
713	Symptoms related to joints	Musc/Skel	HP_0030835	Elbow pain								True				100.0			True	True				True	True
713	Symptoms related to joints	Musc/Skel	HP_0030836	Wrist pain								True				100.0			True	True				True	True
713	Symptoms related to joints	Musc/Skel	HP_0030838	Hip pain								True				100.0				True				True	True
713	Symptoms related to joints	Musc/Skel	HP_0030839	Knee pain								True				100.0			True	True				True	True
713	Symptoms related to joints	Musc/Skel	HP_0003365	Arthralgia of the hip															True	True				True	True
713	Symptoms related to joints	Musc/Skel	HP_0002829	Arthralgia					True			True			100.0	100.0	True	True	True	True	True	True		True	True
713	Symptoms related to joints	Musc/Skel	HP_0005261	Joint hemorrhage				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
713	Symptoms related to joints	Musc/Skel	HP_0001367	Abnormal joint morphology													True	True	True	True				True	True
713.1	Hemarthrosis	Musc/Skel	HP_0005261	Joint hemorrhage	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
713.1	Hemarthrosis	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
713.1	Hemarthrosis	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
713.2	Effusion of joint	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
713.2	Effusion of joint	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
713.3	Pain in joint	Musc/Skel	HP_0030838	Hip pain								True				100.0				True				True	True
713.3	Pain in joint	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
713.3	Pain in joint	Musc/Skel	HP_0030835	Elbow pain								True				100.0			True	True				True	True
713.3	Pain in joint	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
713.3	Pain in joint	Musc/Skel	HP_0003365	Arthralgia of the hip															True	True				True	True
713.3	Pain in joint	Musc/Skel	HP_0002829	Arthralgia		True			True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
713.3	Pain in joint	Musc/Skel	HP_0030839	Knee pain								True				100.0			True	True				True	True
713.3	Pain in joint	Musc/Skel	HP_0030836	Wrist pain								True				100.0			True	True				True	True
713.3	Pain in joint	Musc/Skel	HP_0030834	Shoulder pain								True				100.0			True	True				True	True
713.31	Pain in shoulder	Musc/Skel	HP_0030834	Shoulder pain		True						True		100.0		100.0			True	True			True	True	True
713.31	Pain in shoulder	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
713.31	Pain in shoulder	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
713.32	Pain in elbow	Musc/Skel	HP_0030835	Elbow pain		True						True		100.0		100.0			True	True			True	True	True
713.32	Pain in elbow	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
713.32	Pain in elbow	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
713.34	Pain in wrist*	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
713.34	Pain in wrist*	Musc/Skel	HP_0030836	Wrist pain		True						True		100.0		100.0			True	True			True	True	True
713.34	Pain in wrist*	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
713.35	Pain in joints of hand	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
713.35	Pain in joints of hand	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
713.36	Pain in hip	Musc/Skel	HP_0030838	Hip pain		True						True		100.0		100.0				True			True	True	True
713.36	Pain in hip	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
713.36	Pain in hip	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
713.36	Pain in hip	Musc/Skel	HP_0003365	Arthralgia of the hip															True	True				True	True
713.37	Pain in knee	Musc/Skel	HP_0030839	Knee pain		True						True		100.0		100.0			True	True			True	True	True
713.37	Pain in knee	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
713.37	Pain in knee	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
713.38	Pain in ankle and joints of foot	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
713.38	Pain in ankle and joints of foot	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
713.4	Stiffness of joint	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
713.4	Stiffness of joint	Musc/Skel	HP_0001387	Joint stiffness		True								100.0							True	True	True	True	True
713.4	Stiffness of joint	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
714	Deforming dorsopathies	Musc/Skel	HP_0002808	Kyphosis							True	True	True			100.0		True	True	True	True	True		True	True
714	Deforming dorsopathies	Musc/Skel	HP_0002650	Scoliosis							True	True	True			100.0			True	True	True	True		True	True
714	Deforming dorsopathies	Musc/Skel	HP_0010674	Abnormality of the curvature of the vertebral column				True	True	True					100.0									True	True
714	Deforming dorsopathies	Musc/Skel	HP_0003307	Hyperlordosis							True	True	True			100.0			True	True				True	True
714	Deforming dorsopathies	Musc/Skel	HP_0002751	Kyphoscoliosis															True	True	True	True		True	True
714	Deforming dorsopathies	Musc/Skel	HP_0010891	Morbus Scheuermann						True			True		100.0	100.0	True	True	True	True	True	True		True	True
714.1	Kyphosis	Musc/Skel	HP_0002808	Kyphosis	True	True	True				True	True	True	100.0		100.0		True	True	True	True	True	True	True	True
714.2	Lordosis	Musc/Skel	HP_0003307	Hyperlordosis	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
714.3	Scoliosis	Musc/Skel	HP_0002650	Scoliosis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
714.3	Scoliosis	Musc/Skel	HP_0002751	Kyphoscoliosis															True	True	True	True		True	True
714.4	Spinal osteochondrosis	Musc/Skel	HP_0040188	Osteochondrosis		True						True		81.08		81.08						True	True	True	True
714.4	Spinal osteochondrosis	Musc/Skel	HP_0010891	Morbus Scheuermann						True			True		100.0	100.0	True	True	True	True	True	True		True	True
715	Non-inflammatory spondylopathy	Musc/Skel	HP_0003302	Spondylolisthesis				True	True	True	True	True	True		100.0	100.0			True	True	True	True		True	True
715	Non-inflammatory spondylopathy	Musc/Skel	HP_0003304	Spondylolysis							True	True	True			100.0			True	True	True	True		True	True
715	Non-inflammatory spondylopathy	Musc/Skel	HP_0003416	Spinal canal stenosis							True	True	True		81.08	100.0						True		True	True
715	Non-inflammatory spondylopathy	Musc/Skel	HP_0004610	Lumbar spinal canal stenosis								True	True			86.27			True	True	True	True		True	True
715.2	Spondylolysis	Musc/Skel	HP_0003304	Spondylolysis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
715.3	Spondylolisthesis	Musc/Skel	HP_0003302	Spondylolisthesis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True	True	True	True	True	True
715.4	Spinal stenosis	Musc/Skel	HP_0003416	Spinal canal stenosis	True	True	True				True	True	True	100.0	81.08	100.0						True	True	True	True
715.4	Spinal stenosis	Musc/Skel	HP_0004610	Lumbar spinal canal stenosis			True					True	True			86.27			True	True	True	True	True	True	True
716	Intervertebral disc disorder	Musc/Skel	HP_0008419	Intervertebral disc degeneration					True						91.23		True	True				True		True	True
716	Intervertebral disc disorder	Musc/Skel	HP_0030041	Schmorl's node				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
716.1	Schmorl's nodes	Musc/Skel	HP_0030041	Schmorl's node	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
716.2	Degenerative disc disease	Musc/Skel	HP_0008419	Intervertebral disc degeneration	True	True	True		True					88.89	91.23		True	True					True	True	True
717	Other and unspecified dorsopathies	Musc/Skel	HP_0012318	Occipital neuralgia							True	True	True			100.0			True	True	True			True	True
717.3	Occipital neuralgia*	Musc/Skel	HP_0012318	Occipital neuralgia	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
718	Back pain	Musc/Skel	HP_0003419	Low back pain			True				True	True	True			100.0	True	True	True	True	True	True	True	True	True
718	Back pain	Musc/Skel	HP_0030833	Neck pain													True	True	True	True	True	True		True	True
718	Back pain	Musc/Skel	HP_0011868	Sciatica				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
718	Back pain	Musc/Skel	HP_0003418	Back pain	True	True	True					True		100.0			True	True	True	True	True	True	True	True	True
718.2	Cervicalgia	Musc/Skel	HP_0030833	Neck pain													True	True	True	True	True	True		True	True
718.3	Mid back pain	Musc/Skel	HP_0003418	Back pain		True								83.33									True	True	True
718.4	Low back pain	Musc/Skel	HP_0003418	Back pain		True						True						True		True			True	True	True
718.4	Low back pain	Musc/Skel	HP_0003419	Low back pain	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
718.5	Sciatica	Musc/Skel	HP_0011868	Sciatica	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
719	Disorders of muscle	Musc/Skel	HP_0003394	Muscle spasm					True		True	True	True				True	True	True	True	True	True		True	True
719	Disorders of muscle	Musc/Skel	HP_0002487	Hyperkinetic movements											100.0	100.0					True	True		True	True
719	Disorders of muscle	Musc/Skel	HP_0006380	Knee flexion contracture								True	True			100.0								True	True
719	Disorders of muscle	Musc/Skel	HP_0003273	Hip contracture								True	True			100.0								True	True
719	Disorders of muscle	Musc/Skel	HP_0001239	Wrist flexion contracture								True	True			100.0								True	True
719	Disorders of muscle	Musc/Skel	HP_0003201	Rhabdomyolysis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
719	Disorders of muscle	Musc/Skel	HP_0009473	Joint contracture of the hand						True			True		100.0	100.0	True	True	True	True				True	True
719	Disorders of muscle	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
719	Disorders of muscle	Musc/Skel	HP_0002987	Elbow flexion contracture						True		True	True			100.0			True	True				True	True
719	Disorders of muscle	Musc/Skel	HP_0001371	Flexion contracture					True			True			100.0	100.0	True	True	True	True	True	True		True	True
719	Disorders of muscle	Musc/Skel	HP_0031988	obsolete Muscle spasm													True	True	True	True				True	True
719	Disorders of muscle	Musc/Skel	HP_0100249	Calcification of muscles												100.0		True		True				True	True
719	Disorders of muscle	Musc/Skel	HP_0002828	Multiple joint contractures											90.91		True	True						True	True
719	Disorders of muscle	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
719	Disorders of muscle	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.1	Cramp and spasm	Musc/Skel	HP_0003394	Muscle spasm					True		True	True	True				True	True	True	True	True	True		True	True
719.1	Cramp and spasm	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.1	Cramp and spasm	Musc/Skel	HP_0002487	Hyperkinetic movements											100.0	100.0					True	True		True	True
719.1	Cramp and spasm	Musc/Skel	HP_0031988	obsolete Muscle spasm													True	True	True	True				True	True
719.11	Spasm of muscle	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.11	Spasm of muscle	Musc/Skel	HP_0002487	Hyperkinetic movements										100.0	100.0	100.0					True		True	True	True
719.11	Spasm of muscle	Musc/Skel	HP_0003394	Muscle spasm		True			True		True	True	True				True	True	True	True	True		True	True	True
719.11	Spasm of muscle	Musc/Skel	HP_0031988	obsolete Muscle spasm													True	True	True	True				True	True
719.2	Muscle calcification and ossification	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.2	Muscle calcification and ossification	Musc/Skel	HP_0100249	Calcification of muscles										81.25		100.0		True		True				True	True
719.21	Myositis ossificans progressiva	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.22	Myositis ossificans traumatica	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.3	Separation of muscle (nontraumatic)	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.4	Rupture of muscle (nontraumatic)	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.5	Compartment syndrome and nontraumatic ischemic infarction of muscle	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.6	Muscle wasting and atrophy	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.61	Sarcopenia*	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.8	Rhabdomyolysis	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.8	Rhabdomyolysis	Musc/Skel	HP_0008942	Acute rhabdomyolysis			True			True			True										True	True	True
719.8	Rhabdomyolysis	Musc/Skel	HP_0003201	Rhabdomyolysis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
719.9	Contractures	Musc/Skel	HP_0006380	Knee flexion contracture			True					True	True			100.0							True	True	True
719.9	Contractures	Musc/Skel	HP_0001371	Flexion contracture					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
719.9	Contractures	Musc/Skel	HP_0002828	Multiple joint contractures											90.91		True	True						True	True
719.9	Contractures	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
719.9	Contractures	Musc/Skel	HP_0009473	Joint contracture of the hand						True			True		100.0	100.0	True	True	True	True				True	True
719.9	Contractures	Musc/Skel	HP_0002987	Elbow flexion contracture						True		True	True			100.0			True	True				True	True
719.9	Contractures	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
719.9	Contractures	Musc/Skel	HP_0005830	Flexion contracture of toe			True																True	True	True
719.9	Contractures	Musc/Skel	HP_0001239	Wrist flexion contracture								True	True			100.0								True	True
719.9	Contractures	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.9	Contractures	Musc/Skel	HP_0003273	Hip contracture			True					True	True			100.0							True	True	True
719.9	Contractures	Musc/Skel	HP_0003121	Limb joint contracture			True																True	True	True
719.92	Contracture of joint	Musc/Skel	HP_0002987	Elbow flexion contracture			True			True		True	True			100.0			True	True			True	True	True
719.92	Contracture of joint	Musc/Skel	HP_0009473	Joint contracture of the hand			True			True			True		100.0	100.0	True	True	True	True			True	True	True
719.92	Contracture of joint	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
719.92	Contracture of joint	Musc/Skel	HP_0001371	Flexion contracture		True			True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
719.92	Contracture of joint	Musc/Skel	HP_0001239	Wrist flexion contracture								True	True			100.0								True	True
719.92	Contracture of joint	Musc/Skel	HP_0003273	Hip contracture								True	True			100.0								True	True
719.92	Contracture of joint	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
719.92	Contracture of joint	Musc/Skel	HP_0006380	Knee flexion contracture								True	True			100.0								True	True
719.92	Contracture of joint	Musc/Skel	HP_0002828	Multiple joint contractures											90.91		True	True						True	True
719.93	Contracture of muscle*	Musc/Skel	HP_0003198	Myopathy															True	True				True	True
719.93	Contracture of muscle*	Musc/Skel	HP_0001371	Flexion contracture															True	True		True		True	True
721	Synoviopathy and bursopathy	Musc/Skel	HP_0020076	Wrist ganglion								True	True			100.0			True	True				True	True
721	Synoviopathy and bursopathy	Musc/Skel	HP_0012276	Digital flexor tenosynovitis							True	True	True		81.08	100.0		True	True	True	True	True		True	True
721	Synoviopathy and bursopathy	Musc/Skel	HP_0032072	Popliteal synovial cyst					True						86.36	81.97	True	True	True	True	True	True		True	True
721	Synoviopathy and bursopathy	Musc/Skel	HP_0025232	Bursitis											100.0	80.0			True	True	True	True		True	True
721.1	Synovitis and tenosynovitis	Musc/Skel	HP_0012276	Digital flexor tenosynovitis							True	True	True		81.08	100.0		True	True	True	True	True		True	True
721.11	Trigger finger	Musc/Skel	HP_0012276	Digital flexor tenosynovitis	True	True	True				True	True	True	100.0	81.08	100.0		True	True	True	True	True	True	True	True
721.2	Ganglion cyst	Musc/Skel	HP_0020076	Wrist ganglion								True	True	82.35		100.0			True	True				True	True
721.5	Bursitis	Musc/Skel	HP_0025232	Bursitis	True	True	True							100.0	100.0	80.0					True		True	True	True
721.6	Baker's cyst [popliteal cyst]	Musc/Skel	HP_0032072	Popliteal synovial cyst					True					86.79	86.36	81.97	True	True	True	True	True	True		True	True
721.7	Synovial hypertrophy*	Musc/Skel	HP_0005186	Synovial hypertrophy	True	True	True							100.0									True	True	True
722	Fasciopathy	Musc/Skel	HP_0032541	Knuckle pad												100.0			True	True	True	True		True	True
722	Fasciopathy	Musc/Skel	HP_0100537	Fasciitis				True	True	True					100.0		True	True	True	True	True	True		True	True
722	Fasciopathy	Musc/Skel	HP_0005679	Dupuytren contracture													True	True	True	True	True	True		True	True
722.4	Palmar fascial fibromatosis [Dupuytren]	Musc/Skel	HP_0005679	Dupuytren contracture													True	True	True	True	True	True		True	True
723	Enthesopathy/Enthesitis/Tendinopathy	Musc/Skel	HP_0025230	Tendonitis															True	True	True	True		True	True
723	Enthesopathy/Enthesitis/Tendinopathy	Musc/Skel	HP_0025273	Achilles tendonitis												84.62	True	True	True	True	True	True		True	True
723.5	Tendinitis	Musc/Skel	HP_0025273	Achilles tendonitis												84.62	True	True	True	True	True	True		True	True
723.51	Achilles tendinitis	Musc/Skel	HP_0025273	Achilles tendonitis										84.62		84.62	True	True	True	True	True	True		True	True
724	Other symptoms and disorders of the soft tissue	Musc/Skel	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
724	Other symptoms and disorders of the soft tissue	Musc/Skel	HP_0100777	Exostoses													True	True			True			True	True
724	Other symptoms and disorders of the soft tissue	Musc/Skel	HP_0003040	Arthropathy															True	True				True	True
724	Other symptoms and disorders of the soft tissue	Musc/Skel	HP_0002762	Multiple exostoses															True	True				True	True
724	Other symptoms and disorders of the soft tissue	Musc/Skel	HP_0001367	Abnormal joint morphology															True	True				True	True
724	Other symptoms and disorders of the soft tissue	Musc/Skel	HP_0009780	Iliac horns															True	True				True	True
