phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
SS_809	Pain	Symptoms	HP_0006649	Costochondral pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0009763	Limb pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0011848	Abdominal colic	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0011868	Sciatica	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0012318	Occipital neuralgia	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0012513	Upper limb pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0012514	Lower limb pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0012531	Pain	False	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0012532	Chronic pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0012533	Allodynia	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0025238	Foot pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030155	Scrotal pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030157	Flank pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030766	Ear pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030811	Tongue pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030833	Neck pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030834	Shoulder pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030835	Elbow pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030836	Wrist pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030837	Finger pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030838	Hip pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030839	Knee pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030840	Ankle pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030841	Toe pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030857	Eye movement-induced pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0030943	Vulvodynia	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0031520	Groin pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0031921	Gastrocnemius myalgia	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0032102	Wilson sign	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0032141	Precordial pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0032147	Erythromelalgia	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0032148	Episodic pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0032149	Breakthrough pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0032150	Paroxysmal rectal pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0032155	Abdominal cramps	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0032171	Bladder pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0032510	Tendon pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0032545	Abdominal rigidity	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0032546	Abdominal guarding	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0033050	Pharyngalgia	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0033345	Neuralgia	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0033400	Acute abdomen	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0033746	Intrascapular pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0033771	Pleuritic chest pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0033839	Testicular pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0040264	Jaw pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0046505	Hand pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0046506	Pain in head and neck region	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0100607	Dysmenorrhea	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0100661	Trigeminal neuralgia	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0100749	Chest pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0200025	Mandibular pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0200026	Ocular pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0410019	Epigastric pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0410281	Dyspepsia	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809	Pain	Symptoms	HP_0500005	Anal pain	True	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
SS_809.1	Acute pain	Symptoms	HP_0002027	Abdominal pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0002574	Episodic abdominal pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0002653	Bone pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0002829	Arthralgia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0003326	Myalgia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0003418	Back pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0003419	Low back pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0003738	Exercise-induced myalgia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0005059	Arthralgia/arthritis	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0006649	Costochondral pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0009763	Limb pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0011848	Abdominal colic	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0011868	Sciatica	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0012318	Occipital neuralgia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0012513	Upper limb pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0012514	Lower limb pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0012531	Pain	False													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0012532	Chronic pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0012533	Allodynia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0025238	Foot pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030155	Scrotal pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030157	Flank pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030766	Ear pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030811	Tongue pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030833	Neck pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030834	Shoulder pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030835	Elbow pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030836	Wrist pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030837	Finger pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030838	Hip pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030839	Knee pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030840	Ankle pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030841	Toe pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030857	Eye movement-induced pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0030943	Vulvodynia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0031520	Groin pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0031921	Gastrocnemius myalgia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0032102	Wilson sign	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0032141	Precordial pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0032147	Erythromelalgia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0032148	Episodic pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0032149	Breakthrough pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0032150	Paroxysmal rectal pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0032155	Abdominal cramps	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0032171	Bladder pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0032510	Tendon pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0032545	Abdominal rigidity	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0032546	Abdominal guarding	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0033050	Pharyngalgia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0033345	Neuralgia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0033400	Acute abdomen	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0033746	Intrascapular pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0033771	Pleuritic chest pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0033839	Testicular pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0040264	Jaw pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0046505	Hand pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0046506	Pain in head and neck region	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0100607	Dysmenorrhea	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0100661	Trigeminal neuralgia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0100749	Chest pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0200025	Mandibular pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0200026	Ocular pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0410019	Epigastric pain	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0410281	Dyspepsia	True													True	True						True	True
SS_809.1	Acute pain	Symptoms	HP_0500005	Anal pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0002027	Abdominal pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0002574	Episodic abdominal pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0002653	Bone pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0002829	Arthralgia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0003326	Myalgia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0003418	Back pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0003419	Low back pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0003738	Exercise-induced myalgia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0005059	Arthralgia/arthritis	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0006649	Costochondral pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0009763	Limb pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0011848	Abdominal colic	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0011868	Sciatica	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0012318	Occipital neuralgia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0012513	Upper limb pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0012514	Lower limb pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0012531	Pain	False													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0012532	Chronic pain	True	True	True	True	True	True	True				100.0	100.0	100.0	True	True			True		True	True	True
SS_809.2	Chronic pain	Symptoms	HP_0012533	Allodynia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0025238	Foot pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030155	Scrotal pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030157	Flank pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030766	Ear pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030811	Tongue pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030833	Neck pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030834	Shoulder pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030835	Elbow pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030836	Wrist pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030837	Finger pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030838	Hip pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030839	Knee pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030840	Ankle pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030841	Toe pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030857	Eye movement-induced pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0030943	Vulvodynia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0031520	Groin pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0031921	Gastrocnemius myalgia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0032102	Wilson sign	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0032141	Precordial pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0032147	Erythromelalgia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0032148	Episodic pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0032149	Breakthrough pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0032150	Paroxysmal rectal pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0032155	Abdominal cramps	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0032171	Bladder pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0032510	Tendon pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0032545	Abdominal rigidity	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0032546	Abdominal guarding	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0033050	Pharyngalgia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0033345	Neuralgia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0033400	Acute abdomen	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0033746	Intrascapular pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0033771	Pleuritic chest pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0033839	Testicular pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0040264	Jaw pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0046505	Hand pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0046506	Pain in head and neck region	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0100607	Dysmenorrhea	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0100661	Trigeminal neuralgia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0100749	Chest pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0200025	Mandibular pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0200026	Ocular pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0410019	Epigastric pain	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0410281	Dyspepsia	True													True	True						True	True
SS_809.2	Chronic pain	Symptoms	HP_0500005	Anal pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0002027	Abdominal pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0002574	Episodic abdominal pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0002653	Bone pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0002829	Arthralgia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0003326	Myalgia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0003418	Back pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0003419	Low back pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0003738	Exercise-induced myalgia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0005059	Arthralgia/arthritis	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0006649	Costochondral pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0009763	Limb pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0011848	Abdominal colic	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0011868	Sciatica	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0012318	Occipital neuralgia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0012513	Upper limb pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0012514	Lower limb pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0012531	Pain	False													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0012532	Chronic pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0012533	Allodynia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0025238	Foot pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030155	Scrotal pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030157	Flank pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030766	Ear pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030811	Tongue pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030833	Neck pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030834	Shoulder pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030835	Elbow pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030836	Wrist pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030837	Finger pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030838	Hip pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030839	Knee pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030840	Ankle pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030841	Toe pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030857	Eye movement-induced pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0030943	Vulvodynia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0031520	Groin pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0031921	Gastrocnemius myalgia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0032102	Wilson sign	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0032141	Precordial pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0032147	Erythromelalgia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0032148	Episodic pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0032149	Breakthrough pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0032150	Paroxysmal rectal pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0032155	Abdominal cramps	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0032171	Bladder pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0032510	Tendon pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0032545	Abdominal rigidity	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0032546	Abdominal guarding	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0033050	Pharyngalgia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0033345	Neuralgia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0033400	Acute abdomen	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0033746	Intrascapular pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0033771	Pleuritic chest pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0033839	Testicular pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0040264	Jaw pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0046505	Hand pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0046506	Pain in head and neck region	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0100607	Dysmenorrhea	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0100661	Trigeminal neuralgia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0100749	Chest pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0200025	Mandibular pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0200026	Ocular pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0410019	Epigastric pain	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0410281	Dyspepsia	True													True	True						True	True
SS_809.21	Chronic pain syndrome	Symptoms	HP_0500005	Anal pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0002027	Abdominal pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0002574	Episodic abdominal pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0002653	Bone pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0002829	Arthralgia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0003326	Myalgia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0003418	Back pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0003419	Low back pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0003738	Exercise-induced myalgia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0005059	Arthralgia/arthritis	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0006649	Costochondral pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0009763	Limb pain	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0011848	Abdominal colic	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0011868	Sciatica	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0012318	Occipital neuralgia	True													True	True						True	True
SS_809.22	Central pain syndrome	Symptoms	HP_0012513	Upper limb pain	True													True	True						True	True
