phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0002637	Cerebral ischemia												82.05										True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0006530	Abnormal pulmonary interstitial morphology																		True				True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0001943	Hypoglycemia																		True				True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0002107	Pneumothorax																			True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0001878	Hemolytic anemia																		True				True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0025420	Diffuse alveolar hemorrhage																		True	True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0002090	Pneumonia																		True	True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0001708	Right ventricular failure																			True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0005249	Functional intestinal obstruction																		True	True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0005162	Abnormal left ventricular function																			True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0000829	Hypoparathyroidism																			True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0002045	Hypothermia																			True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0030746	Intraventricular hemorrhage					True						90.0							True	True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0010535	Sleep apnea																			True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0001901	Polycythemia																		True	True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0002595	Ileus																		True	True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0002138	Subarachnoid hemorrhage																			True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0040223	Pulmonary hemorrhage				True	True	True					100.0							True	True		True	True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0002108	Spontaneous pneumothorax																			True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0001662	Bradycardia																		True				True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0002590	Paralytic ileus																		True	True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0033255	Congenital lobar overinflation																			True			True
656	Other perinatal conditions of fetus or newborn	pregnancy complications	HP_0001635	Congestive heart failure												81.08							True			True
656.1	Isoimmunization of fetus or newborn	pregnancy complications	HP_0003265	Neonatal hyperbilirubinemia																		True				True
656.1	Isoimmunization of fetus or newborn	pregnancy complications	HP_0001343	Kernicterus							True	True	True			100.0	27.51658468873925			True	True	True	True		True	True
656.1	Isoimmunization of fetus or newborn	pregnancy complications	HP_0001789	Hydrops fetalis													15.19915376770779					True	True			True
656.1	Isoimmunization of fetus or newborn	pregnancy complications	HP_0006579	Prolonged neonatal jaundice																		True				True
656.1	Isoimmunization of fetus or newborn	pregnancy complications	HP_0001878	Hemolytic anemia																		True				True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0100750	Atelectasis											88.0											True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0004886	Congenital laryngeal stridor																True	True				True	True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0006515	Interstitial pneumonitis																		True				True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0010535	Sleep apnea																			True			True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0002643	Neonatal respiratory distress								True			82.14	100.0									True	True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0033210	Congenital alveolar dysplasia													49.33249368615661			True	True			True	True	True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0034236	Apnea of prematurity																		True				True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0006530	Abnormal pulmonary interstitial morphology																		True				True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0100598	Pulmonary edema																		True	True			True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0002108	Spontaneous pneumothorax																			True			True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0025420	Diffuse alveolar hemorrhage																		True	True			True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0002878	Respiratory failure											82.61	82.61										True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0002107	Pneumothorax																			True			True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0040223	Pulmonary hemorrhage				True	True	True					100.0							True	True		True	True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0033255	Congenital lobar overinflation																			True			True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0025421	Pneumomediastinum																		True	True			True
656.22	Interstitial emphysema and related conditions of newborn	pregnancy complications	HP_0002108	Spontaneous pneumothorax																			True			True
656.22	Interstitial emphysema and related conditions of newborn	pregnancy complications	HP_0025421	Pneumomediastinum																		True	True			True
656.22	Interstitial emphysema and related conditions of newborn	pregnancy complications	HP_0033255	Congenital lobar overinflation																			True			True
656.22	Interstitial emphysema and related conditions of newborn	pregnancy complications	HP_0002107	Pneumothorax																			True			True
656.26	Transitory tachypnea or apnea of newborn	pregnancy complications	HP_0100598	Pulmonary edema																		True	True			True
656.26	Transitory tachypnea or apnea of newborn	pregnancy complications	HP_0034236	Apnea of prematurity																		True				True
656.26	Transitory tachypnea or apnea of newborn	pregnancy complications	HP_0010535	Sleep apnea																			True			True
656.26	Transitory tachypnea or apnea of newborn	pregnancy complications	HP_0012196	Cheyne-Stokes respiration													14.16861812857984									True
656.26	Transitory tachypnea or apnea of newborn	pregnancy complications	HP_0002104	Apnea													46.947617824044634							True	True	True
656.3	Endocrine and metabolic disturbances of fetus and newborn	pregnancy complications	HP_0008198	Congenital hypoparathyroidism								True				80.7										True
656.3	Endocrine and metabolic disturbances of fetus and newborn	pregnancy complications	HP_0002917	Hypomagnesemia												81.08										True
656.3	Endocrine and metabolic disturbances of fetus and newborn	pregnancy complications	HP_0000819	Diabetes mellitus											81.08	81.08										True
656.3	Endocrine and metabolic disturbances of fetus and newborn	pregnancy complications	HP_0001998	Neonatal hypoglycemia				True	True	True		True			100.0	100.0		True	True						True	True
656.3	Endocrine and metabolic disturbances of fetus and newborn	pregnancy complications	HP_0001943	Hypoglycemia													21.174000727887872					True				True
656.3	Endocrine and metabolic disturbances of fetus and newborn	pregnancy complications	HP_0000829	Hypoparathyroidism																			True			True
656.3	Endocrine and metabolic disturbances of fetus and newborn	pregnancy complications	HP_0008255	Transient neonatal diabetes mellitus						True			True										True			True
656.4	Hemorrhage of fetus or newborn	pregnancy complications	HP_0031110	Twin-to-twin transfusion																	True					True
656.4	Hemorrhage of fetus or newborn	pregnancy complications	HP_0002138	Subarachnoid hemorrhage																			True			True
656.4	Hemorrhage of fetus or newborn	pregnancy complications	HP_0002239	Gastrointestinal hemorrhage												87.72										True
656.4	Hemorrhage of fetus or newborn	pregnancy complications	HP_0030751	Grade IV preterm intraventricular hemorrhage						True					90.0											True
656.4	Hemorrhage of fetus or newborn	pregnancy complications	HP_0030746	Intraventricular hemorrhage					True						90.0		50.06051345926194					True	True	True	True	True
656.4	Hemorrhage of fetus or newborn	pregnancy complications	HP_0030750	Grade III preterm intraventricular hemorrhage						True					90.24											True
656.4	Hemorrhage of fetus or newborn	pregnancy complications	HP_0030749	Grade II preterm intraventricular hemorrhage						True					90.0											True
656.4	Hemorrhage of fetus or newborn	pregnancy complications	HP_0030748	Grade I preterm intraventricular hemorrhage						True									True			True				True
656.5	Hematological disorders of newborn	pregnancy complications	HP_0004809	Neonatal alloimmune thrombocytopenia																		True	True			True
656.5	Hematological disorders of newborn	pregnancy complications	HP_0001901	Polycythemia																		True	True			True
656.5	Hematological disorders of newborn	pregnancy complications	HP_0410255	Transient neutropenia					True			True			86.27	86.27										True
656.5	Hematological disorders of newborn	pregnancy complications	HP_0005521	Disseminated intravascular coagulation					True			True			88.24	88.24										True
656.5	Hematological disorders of newborn	pregnancy complications	HP_0004804	Congenital hemolytic anemia											80.0											True
656.6	Perinatal disorders of digestive system	pregnancy complications	HP_0002595	Ileus																		True	True			True
656.6	Perinatal disorders of digestive system	pregnancy complications	HP_0031368	Intestinal perforation					True			True			80.0	80.0										True
656.6	Perinatal disorders of digestive system	pregnancy complications	HP_0004401	Meconium ileus															True	True	True				True	True
656.6	Perinatal disorders of digestive system	pregnancy complications	HP_0002590	Paralytic ileus																		True	True			True
656.6	Perinatal disorders of digestive system	pregnancy complications	HP_0033165	Necrotizing enterocolitis					True			True			80.95	80.95	70.50695155089745					True	True	True	True	True
656.6	Perinatal disorders of digestive system	pregnancy complications	HP_0030717	Meconium peritonitis																True	True	True	True		True	True
656.6	Perinatal disorders of digestive system	pregnancy complications	HP_0005214	Intestinal obstruction												81.82										True
656.6	Perinatal disorders of digestive system	pregnancy complications	HP_0005249	Functional intestinal obstruction																		True	True			True
656.7	Conditions involving the integument and temperature regulation of fetus and newborn	pregnancy complications	HP_4000037	Congenital hydrocele				True	True	True	True	True	True					True	True	True	True				True	True
656.7	Conditions involving the integument and temperature regulation of fetus and newborn	pregnancy complications	HP_0001789	Hydrops fetalis													36.99277918313653			True	True	True	True		True	True
656.7	Conditions involving the integument and temperature regulation of fetus and newborn	pregnancy complications	HP_0001790	Nonimmune hydrops fetalis													14.677889572695207	True	True						True	True
656.7	Conditions involving the integument and temperature regulation of fetus and newborn	pregnancy complications	HP_0002045	Hypothermia																			True			True
656.8	Perinatal jaundice	pregnancy complications	HP_0200084	Giant cell hepatitis																True	True				True	True
656.8	Perinatal jaundice	pregnancy complications	HP_0000952	Jaundice													38.30978410534039									True
656.8	Perinatal jaundice	pregnancy complications	HP_0003265	Neonatal hyperbilirubinemia																		True	True			True
656.8	Perinatal jaundice	pregnancy complications	HP_0006579	Prolonged neonatal jaundice							True	True	True		83.33	100.0	50.034330949258006		True	True	True	True	True	True	True	True
656.8	Perinatal jaundice	pregnancy complications	HP_0001343	Kernicterus													19.328338251586935									True
656.9	Neonatal bradycardia or tachycardia	pregnancy complications	HP_0001662	Bradycardia																		True				True
657	Infections specific to the perinatal period	pregnancy complications	HP_0032435	Neonatal omphalitis														True	True	True	True	True	True		True	True
657	Infections specific to the perinatal period	pregnancy complications	HP_0033624	History of congenital CMV infection						True			True		88.57	88.57										True
657	Infections specific to the perinatal period	pregnancy complications	HP_0000010	Recurrent urinary tract infections											84.0	85.71										True
657	Infections specific to the perinatal period	pregnancy complications	HP_0040187	Neonatal sepsis													16.579490907678448					True	True			True
658	Maternal complication of pregnancy affecting fetus or newborn	pregnancy complications	HP_0001622	Premature birth																			True			True
658	Maternal complication of pregnancy affecting fetus or newborn	pregnancy complications	HP_0012498	Nuchal cord																		True	True			True
658	Maternal complication of pregnancy affecting fetus or newborn	pregnancy complications	HP_0001195	Single umbilical artery																			True			True
658	Maternal complication of pregnancy affecting fetus or newborn	pregnancy complications	HP_0031169	Postterm pregnancy																		True	True			True
658	Maternal complication of pregnancy affecting fetus or newborn	pregnancy complications	HP_0002009	Potter facies																		True				True
658	Maternal complication of pregnancy affecting fetus or newborn	pregnancy complications	HP_0001520	Large for gestational age													21.250211869772407					True	True			True
658	Maternal complication of pregnancy affecting fetus or newborn	pregnancy complications	HP_0009775	Amniotic constriction ring																		True	True			True
658	Maternal complication of pregnancy affecting fetus or newborn	pregnancy complications	HP_0002619	Varicose veins																			True			True
658	Maternal complication of pregnancy affecting fetus or newborn	pregnancy complications	HP_0030659	Velamentous cord insertion																		True				True
661	Fetal distress and abnormal forces of labor	pregnancy complications	HP_0012768	Neonatal asphyxia														True	True	True	True	True			True	True
661	Fetal distress and abnormal forces of labor	pregnancy complications	HP_0033991	Vasa previa														True	True			True			True	True
661	Fetal distress and abnormal forces of labor	pregnancy complications	HP_0033210	Congenital alveolar dysplasia													21.80900626464604	True	True	True	True				True	True
661	Fetal distress and abnormal forces of labor	pregnancy complications	HP_0002643	Neonatal respiratory distress					True			True			87.88	100.0									True	True
661	Fetal distress and abnormal forces of labor	pregnancy complications	HP_0025116	Fetal distress																		True				True
661	Fetal distress and abnormal forces of labor	pregnancy complications	HP_0030659	Velamentous cord insertion												87.5				True	True				True	True
663	Umbilical cord complications during labor and delivery	pregnancy complications	HP_0030659	Velamentous cord insertion													19.09284585178053									True
663	Umbilical cord complications during labor and delivery	pregnancy complications	HP_0012498	Nuchal cord													48.59997125907774						True	True	True	True
663	Umbilical cord complications during labor and delivery	pregnancy complications	HP_0001195	Single umbilical artery													23.61298310651148									True
663	Umbilical cord complications during labor and delivery	pregnancy complications	HP_0033991	Vasa previa													26.986266407441693						True			True
665	Obstetrical/birth trauma	pregnancy complications	HP_0012541	Cephalohematoma																True	True	True	True		True	True
665	Obstetrical/birth trauma	pregnancy complications	HP_0001342	Cerebral hemorrhage																			True			True
665	Obstetrical/birth trauma	pregnancy complications	HP_0100309	Subdural hemorrhage											82.93								True			True
669	Complications of labor and delivery NEC	pregnancy complications	HP_0025653	Placenta percreta							True	True	True									True	True		True	True
669	Complications of labor and delivery NEC	pregnancy complications	HP_0011410	Caesarian section													37.59125122888438									True
669	Complications of labor and delivery NEC	pregnancy complications	HP_0025655	Placenta increta							True	True	True									True	True		True	True
669	Complications of labor and delivery NEC	pregnancy complications	HP_0001787	Abnormal delivery											85.0	85.0										True
671	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	pregnancy complications	HP_0005305	Cerebral venous thrombosis												83.64										True
671	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	pregnancy complications	HP_0002204	Pulmonary embolism											80.0											True
671	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	pregnancy complications	HP_0001907	Thromboembolism																		True				True
671	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	pregnancy complications	HP_0002619	Varicose veins																		True	True			True
671	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	pregnancy complications	HP_0002638	Superficial thrombophlebitis								True				83.64										True
671	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	pregnancy complications	HP_0004420	Arterial thrombosis																		True				True
671	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	pregnancy complications	HP_0001727	Thromboembolic stroke																		True				True
671	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	pregnancy complications	HP_0032008	Pulmonary fat embolism																		True	True			True
676	Other disorders of the breast associated with childbirth and disorders of lactation	pregnancy complications	HP_0031109	Agalactia							True	True	True			100.0		True	True	True	True				True	True
676	Other disorders of the breast associated with childbirth and disorders of lactation	pregnancy complications	HP_0003186	Inverted nipples																			True			True
681	Superficial cellulitis and abscess	dermatologic	HP_0100658	Cellulitis							True	True	True			100.0	56.47291117899666		True	True	True	True		True	True	True
681	Superficial cellulitis and abscess	dermatologic	HP_0025615	Abscess																		True				True
681	Superficial cellulitis and abscess	dermatologic	HP_0031292	Cutaneous abscess							True	True	True			100.0						True			True	True
681	Superficial cellulitis and abscess	dermatologic	HP_0100539	Periorbital edema							True	True	True			100.0				True	True		True		True	True
681	Superficial cellulitis and abscess	dermatologic	HP_0001818	Paronychia																True	True	True	True		True	True
681	Superficial cellulitis and abscess	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
681	Superficial cellulitis and abscess	dermatologic	HP_0025616	Sterile abscess																		True				True
681	Superficial cellulitis and abscess	dermatologic	HP_0033590	Inguinal abscess												82.35										True
681	Superficial cellulitis and abscess	dermatologic	HP_0011024	Abnormality of the gastrointestinal tract																True	True				True	True
681.1	Cellulitis and abscess of fingers/toes	dermatologic	HP_0100658	Cellulitis															True		True					True
681.1	Cellulitis and abscess of fingers/toes	dermatologic	HP_0001818	Paronychia													82.85700971769771			True	True	True	True	True	True	True
681.1	Cellulitis and abscess of fingers/toes	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
681.1	Cellulitis and abscess of fingers/toes	dermatologic	HP_0031292	Cutaneous abscess								True				84.85										True
681.2	Cellulitis and abscess of face/neck	dermatologic	HP_0011024	Abnormality of the gastrointestinal tract																True	True				True	True
681.2	Cellulitis and abscess of face/neck	dermatologic	HP_0100658	Cellulitis															True		True					True
681.2	Cellulitis and abscess of face/neck	dermatologic	HP_0031292	Cutaneous abscess								True				84.85										True
681.2	Cellulitis and abscess of face/neck	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
681.2	Cellulitis and abscess of face/neck	dermatologic	HP_0100539	Periorbital edema							True	True	True			100.0				True	True		True		True	True
681.3	Cellulitis and abscess of arm/hand	dermatologic	HP_0100658	Cellulitis															True		True					True
681.3	Cellulitis and abscess of arm/hand	dermatologic	HP_0031292	Cutaneous abscess								True				84.85										True
681.3	Cellulitis and abscess of arm/hand	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
681.5	Cellulitis and abscess of leg, except foot	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
681.5	Cellulitis and abscess of leg, except foot	dermatologic	HP_0100658	Cellulitis															True		True					True
681.5	Cellulitis and abscess of leg, except foot	dermatologic	HP_0031292	Cutaneous abscess								True				84.85										True
681.6	Cellulitis and abscess of foot, toe	dermatologic	HP_0031292	Cutaneous abscess								True				84.85										True
681.6	Cellulitis and abscess of foot, toe	dermatologic	HP_0100658	Cellulitis															True		True					True
681.6	Cellulitis and abscess of foot, toe	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
681.7	Cellulitis and abscess of trunk	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
681.7	Cellulitis and abscess of trunk	dermatologic	HP_0031292	Cutaneous abscess												82.35										True
681.7	Cellulitis and abscess of trunk	dermatologic	HP_0033590	Inguinal abscess												82.35										True
681.7	Cellulitis and abscess of trunk	dermatologic	HP_0100658	Cellulitis															True		True					True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0000119	Abnormality of the genitourinary system																True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0000999	Pyoderma							True	True	True			100.0				True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0030318	Angular cheilitis																		True				True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0010770	Pilonidal fistula																True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0200042	Skin ulcer																			True			True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0012322	Perifolliculitis																True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0000960	Sacral dimple																True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0020084	Carbuncle							True	True	True			100.0									True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0020083	Furuncle							True	True	True			100.0				True	True				True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0010769	Pilonidal sinus												83.87				True	True		True		True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0001055	Erysipelas				True	True	True	True	True	True		100.0	100.0	25.61390504776866	True	True	True	True	True			True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0100658	Cellulitis															True		True					True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0010771	Pilonidal abscess												86.49				True	True		True		True	True
686	Other local infections of skin and subcutaneous tissue	dermatologic	HP_0025452	Pyoderma gangrenosum							True	True	True			100.0				True	True		True		True	True
686.1	Carbuncle and furuncle	dermatologic	HP_0100658	Cellulitis															True		True					True
686.1	Carbuncle and furuncle	dermatologic	HP_0020084	Carbuncle							True	True	True			100.0	182.96399857150882					True		True	True	True
686.1	Carbuncle and furuncle	dermatologic	HP_0020083	Furuncle							True	True	True			100.0	96.27314946663653			True	True	True		True	True	True
686.1	Carbuncle and furuncle	dermatologic	HP_0000119	Abnormality of the genitourinary system																True	True				True	True
686.1	Carbuncle and furuncle	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
686.2	Impetigo	dermatologic	HP_0012322	Perifolliculitis																True	True				True	True
686.2	Impetigo	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
686.2	Impetigo	dermatologic	HP_0100658	Cellulitis															True		True					True
686.3	Pilonidal cyst	dermatologic	HP_0000960	Sacral dimple													30.95352585553435			True	True				True	True
686.3	Pilonidal cyst	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
686.3	Pilonidal cyst	dermatologic	HP_0100658	Cellulitis															True		True					True
686.3	Pilonidal cyst	dermatologic	HP_0010770	Pilonidal fistula																True	True				True	True
686.3	Pilonidal cyst	dermatologic	HP_0010771	Pilonidal abscess											86.49	86.49		True	True	True	True	True	True		True	True
686.3	Pilonidal cyst	dermatologic	HP_0010769	Pilonidal sinus	True	True	True	True	True	True				100.0	100.0	83.87	118.4647396963425	True	True	True	True	True	True	True	True	True
686.4	Pyogenic granuloma	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
686.4	Pyogenic granuloma	dermatologic	HP_0032252	Granuloma																		True				True
686.4	Pyogenic granuloma	dermatologic	HP_0002955	Granulomatosis																		True				True
686.4	Pyogenic granuloma	dermatologic	HP_0100658	Cellulitis															True							True
686.5	Pyoderma	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
686.5	Pyoderma	dermatologic	HP_0000999	Pyoderma	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True		True	True	True
686.5	Pyoderma	dermatologic	HP_0100658	Cellulitis															True		True					True
686.5	Pyoderma	dermatologic	HP_0200042	Skin ulcer																			True			True
686.5	Pyoderma	dermatologic	HP_0025452	Pyoderma gangrenosum				True	True	True	True	True	True		100.0	100.0	58.98236183270746	True	True	True	True	True	True	True	True	True
687	Symptoms affecting skin	dermatologic	HP_0003474	Somatic sensory dysfunction												83.87					True					True
687	Symptoms affecting skin	dermatologic	HP_0040189	Scaling skin																True	True		True		True	True
687	Symptoms affecting skin	dermatologic	HP_0033748	Hypoesthesia																	True					True
687	Symptoms affecting skin	dermatologic	HP_0200039	Pustule																			True			True
687	Symptoms affecting skin	dermatologic	HP_0003401	Paresthesia												82.76					True		True			True
687	Symptoms affecting skin	dermatologic	HP_0031006	Acroparesthesia																			True			True
687	Symptoms affecting skin	dermatologic	HP_0000964	Eczema																	True					True
687	Symptoms affecting skin	dermatologic	HP_0100963	Hyperesthesia							True	True	True			100.0				True	True		True		True	True
687	Symptoms affecting skin	dermatologic	HP_0011123	Inflammatory abnormality of the skin																	True					True
687	Symptoms affecting skin	dermatologic	HP_4000054	Exanthem																True	True				True	True
687	Symptoms affecting skin	dermatologic	HP_0000976	Eczematoid dermatitis																	True					True
687	Symptoms affecting skin	dermatologic	HP_0000988	Skin rash																True	True		True		True	True
687.1	Rash and other nonspecific skin eruption	dermatologic	HP_0000988	Skin rash													34.45288817847125	True	True	True	True	True	True		True	True
687.1	Rash and other nonspecific skin eruption	dermatologic	HP_0000964	Eczema													14.206378791861427		True		True					True
687.1	Rash and other nonspecific skin eruption	dermatologic	HP_0011123	Inflammatory abnormality of the skin															True		True					True
687.1	Rash and other nonspecific skin eruption	dermatologic	HP_4000054	Exanthem													34.45288817847125	True	True	True	True	True			True	True
687.1	Rash and other nonspecific skin eruption	dermatologic	HP_0001051	Seborrheic dermatitis													15.215852537859785									True
687.1	Rash and other nonspecific skin eruption	dermatologic	HP_0000976	Eczematoid dermatitis													14.206378791861427		True		True					True
687.2	Localized superficial swelling, mass, or lump	dermatologic	HP_0010286	Abnormal salivary gland morphology													29.963628601121073									True
687.2	Localized superficial swelling, mass, or lump	dermatologic	HP_0000246	Sinusitis													17.2491134627265									True
687.2	Localized superficial swelling, mass, or lump	dermatologic	HP_0003193	Allergic rhinitis													21.680147633215427									True
687.2	Localized superficial swelling, mass, or lump	dermatologic	HP_0000509	Conjunctivitis													16.96803127027393									True
687.2	Localized superficial swelling, mass, or lump	dermatologic	HP_0010606	Hordeolum													28.930776064735703									True
687.3	Changes in skin texture	dermatologic	HP_0040189	Scaling skin																True	True		True		True	True
687.3	Changes in skin texture	dermatologic	HP_0000958	Dry skin													23.477103118916396									True
687.3	Changes in skin texture	dermatologic	HP_0000951	Abnormality of the skin													15.348175657886744									True
687.4	Disturbance of skin sensation	dermatologic	HP_0003401	Paresthesia												82.76					True	True	True			True
687.4	Disturbance of skin sensation	dermatologic	HP_0003474	Somatic sensory dysfunction												83.87					True					True
687.4	Disturbance of skin sensation	dermatologic	HP_0012534	Dysesthesia																		True				True
687.4	Disturbance of skin sensation	dermatologic	HP_0031006	Acroparesthesia																		True	True			True
687.4	Disturbance of skin sensation	dermatologic	HP_0100963	Hyperesthesia							True	True	True			100.0				True	True	True	True		True	True
687.4	Disturbance of skin sensation	dermatologic	HP_0033748	Hypoesthesia																	True					True
689	Disorder of skin and subcutaneous tissue NOS	dermatologic	HP_0200039	Pustule																		True				True
689	Disorder of skin and subcutaneous tissue NOS	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
689	Disorder of skin and subcutaneous tissue NOS	dermatologic	HP_0031549	Lymphocytoma cutis																			True			True
689	Disorder of skin and subcutaneous tissue NOS	dermatologic	HP_0025508	Gottron's papules							True	True	True			100.0				True	True				True	True
689	Disorder of skin and subcutaneous tissue NOS	dermatologic	HP_0025520	Calcinosis cutis							True	True	True			100.0				True	True		True		True	True
689	Disorder of skin and subcutaneous tissue NOS	dermatologic	HP_0001025	Urticaria													31.62665417773217									True
690	Erythematosquamous dermatosis	dermatologic	HP_0001047	Atopic dermatitis													24.44792999476635									True
690	Erythematosquamous dermatosis	dermatologic	HP_0000976	Eczematoid dermatitis													32.117884436750565									True
690	Erythematosquamous dermatosis	dermatologic	HP_0011123	Inflammatory abnormality of the skin													47.68988148353041							True	True	True
690	Erythematosquamous dermatosis	dermatologic	HP_0000964	Eczema													32.117884436750565									True
690	Erythematosquamous dermatosis	dermatologic	HP_0032282	Contact dermatitis													15.32678336369128									True
690	Erythematosquamous dermatosis	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
690	Erythematosquamous dermatosis	dermatologic	HP_0025127	Actinic keratosis																	True					True
690	Erythematosquamous dermatosis	dermatologic	HP_0001051	Seborrheic dermatitis				True	True	True	True	True	True		100.0	100.0	16.51205280932262	True	True	True	True	True	True		True	True
690	Erythematosquamous dermatosis	dermatologic	HP_0032152	Keratosis pilaris																			True			True
690	Erythematosquamous dermatosis	dermatologic	HP_0031287	Seborrheic keratosis							True	True	True			100.0			True	True	True		True		True	True
690.1	Seborrheic dermatitis	dermatologic	HP_0001051	Seborrheic dermatitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	51.62773900653058	True	True	True	True	True	True	True	True	True
690.1	Seborrheic dermatitis	dermatologic	HP_0032152	Keratosis pilaris																			True			True
690.1	Seborrheic dermatitis	dermatologic	HP_0000951	Abnormality of the skin															True		True					True
690.1	Seborrheic dermatitis	dermatologic	HP_0025127	Actinic keratosis																	True					True
