phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10
748	Anomalies of respiratory system, congenital	congenital anomalies	HP_0004894	Laryngotracheal stenosis																		True	True
748	Anomalies of respiratory system, congenital	congenital anomalies	HP_0002786	Tracheobronchomalacia																			True
748	Anomalies of respiratory system, congenital	congenital anomalies	HP_0002780	Bronchomalacia													30.22022485991448					True	True
748	Anomalies of respiratory system, congenital	congenital anomalies	HP_0002089	Pulmonary hypoplasia																		True	True
748	Anomalies of respiratory system, congenital	congenital anomalies	HP_0002779	Tracheomalacia																		True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0004488	Macrocephaly at birth																	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0009914	Cyclopia																True	True		True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000394	Lop ear																True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0030024	Pretragal ectopia																True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0011224	Ablepharon																True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0410032	obsolete Cleft of uvula																True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000243	Trigonocephaly																True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000369	Low-set ears																True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0002691	Platybasia																True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000201	Pierre-Robin sequence																True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000263	Oxycephaly																True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0005458	Premature closure of fontanelles																True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0008572	External ear malformation															True		True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0009892	Anotia														True	True	True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0100687	Polyotia														True	True	True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000356	Abnormality of the outer ear														True	True	True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0001355	Megalencephaly																True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000508	Ptosis																			True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000621	Entropion																			True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0005988	Congenital muscular torticollis																True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000262	Turricephaly																		True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000384	Preauricular skin tag																		True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000581	Blepharophimosis																		True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0002676	Cloverleaf skull																		True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0009743	Distichiasis																		True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0011120	Concave nasal ridge																		True	
749	Congenital anomalies of face and neck	congenital anomalies	HP_0030799	Scaphocephaly																		True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0005758	Basilar impression																	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000589	Coloboma																	True		True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0040116	Aplasia of the Eustachian tube												91.3				True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0007970	Congenital ptosis				True	True	True	True	True	True		100.0	100.0		True	True	True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000612	Iris coloboma																			True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000656	Ectropion																			True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0007188	Congenital facial diplegia																			True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0011225	Epiblepharon																			True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000625	Eyelid coloboma																True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0001092	Absent lacrimal punctum																True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0100333	Unilateral cleft lip					True			True	True		82.61	100.0				True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0010750	Dermatochalasis																			True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000248	Brachycephaly																		True	
749	Congenital anomalies of face and neck	congenital anomalies	HP_0033434	Nasal septum perforation												81.63							
749	Congenital anomalies of face and neck	congenital anomalies	HP_0100337	Bilateral cleft palate					True						83.33								
749	Congenital anomalies of face and neck	congenital anomalies	HP_0009795	Branchial fistula					True						90.57	82.76							
749	Congenital anomalies of face and neck	congenital anomalies	HP_0004467	Preauricular pit											89.36	87.8			True		True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000366	Abnormality of the nose											100.0					True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000268	Dolichocephaly							True	True	True			100.0				True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000316	Hypertelorism							True	True	True			100.0				True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0008497	Congenital craniofacial dysostosis									True										
749	Congenital anomalies of face and neck	congenital anomalies	HP_0009904	Prominent ear helix									True										
749	Congenital anomalies of face and neck	congenital anomalies	HP_0009748	Large earlobe									True										
749	Congenital anomalies of face and neck	congenital anomalies	HP_0008609	Morphological abnormality of the middle ear												80.0							
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000411	Protruding ear							True	True	True			100.0				True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0001357	Plagiocephaly							True	True	True			100.0				True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0004439	Craniofacial dysostosis							True	True	True			100.0				True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0001363	Craniosynostosis							True	True	True			100.0				True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0100336	Bilateral cleft lip					True			True	True		81.82	100.0				True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000175	Cleft palate				True	True	True	True	True	True		100.0	100.0				True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0410030	Cleft lip				True	True	True	True	True	True		100.0	100.0						True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000185	Cleft soft palate						True	True	True	True			100.0				True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0005321	Mandibulofacial dysostosis							True	True	True			100.0				True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0009927	Aplasia of the nose												81.82				True	True	True	
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000256	Macrocephaly							True	True	True			100.0						True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0008501	Median cleft lip and palate						True													
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000204	Cleft upper lip														True	True	True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000161	Median cleft lip								True	True			100.0				True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000154	Wide mouth				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000193	Bifid uvula							True	True	True			100.0					True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000160	Narrow mouth				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000400	Macrotia				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0400003	Focal absence of the external ear						True					85.71								
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000453	Choanal atresia				True	True	True	True	True	True		100.0	100.0	21.92403021029721	True	True	True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0410005	Cleft hard palate						True	True	True	True			100.0				True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0040297	Preauricular cyst				True	True	True					100.0			True	True			True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0002744	Bilateral cleft lip and palate						True		True			88.24	100.0							
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000465	Webbed neck					True			True			100.0	100.0		True	True	True	True	True	True
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000598	Abnormality of the ear					True						100.0			True	True	True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0000202	Oral cleft														True	True	True	True		
749	Congenital anomalies of face and neck	congenital anomalies	HP_0009796	Branchial cyst					True						83.33		13.903155656396768	True	True				
749	Congenital anomalies of face and neck	congenital anomalies	HP_0100334	Unilateral cleft palate					True						84.0								
749	Congenital anomalies of face and neck	congenital anomalies	HP_0008551	Microtia				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
749.1	Cleft palate	congenital anomalies	HP_0100336	Bilateral cleft lip					True			True	True		81.82	100.0				True	True		
749.1	Cleft palate	congenital anomalies	HP_0100337	Bilateral cleft palate					True						83.33								
749.1	Cleft palate	congenital anomalies	HP_0410030	Cleft lip				True	True	True	True	True	True		100.0	100.0						True	True
749.1	Cleft palate	congenital anomalies	HP_0000202	Oral cleft														True	True	True	True		
749.1	Cleft palate	congenital anomalies	HP_0000185	Cleft soft palate			True			True	True	True	True			100.0				True	True		
749.1	Cleft palate	congenital anomalies	HP_0000204	Cleft upper lip													77.2174595427152	True	True	True	True	True	True
749.1	Cleft palate	congenital anomalies	HP_0000161	Median cleft lip								True	True			100.0				True	True		
749.1	Cleft palate	congenital anomalies	HP_0000193	Bifid uvula							True	True	True			100.0					True		
749.1	Cleft palate	congenital anomalies	HP_0008501	Median cleft lip and palate						True													
749.1	Cleft palate	congenital anomalies	HP_0410005	Cleft hard palate			True			True	True	True	True			100.0				True	True		
749.1	Cleft palate	congenital anomalies	HP_0410032	obsolete Cleft of uvula																True	True		
749.1	Cleft palate	congenital anomalies	HP_0002744	Bilateral cleft lip and palate						True		True			88.24	100.0							
749.1	Cleft palate	congenital anomalies	HP_0100334	Unilateral cleft palate					True						84.0								
749.1	Cleft palate	congenital anomalies	HP_0000175	Cleft palate	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0				True	True	True	True
749.1	Cleft palate	congenital anomalies	HP_0100333	Unilateral cleft lip					True			True	True		82.61	100.0				True	True		
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0005458	Premature closure of fontanelles													28.721246344656873			True	True		
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0000262	Turricephaly																		True	True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0000263	Oxycephaly																True	True	True	True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0001363	Craniosynostosis							True	True	True			100.0	28.721246344656873			True	True	True	True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0000201	Pierre-Robin sequence																True	True		
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0004488	Macrocephaly at birth																	True		
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0005758	Basilar impression																	True		
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0002691	Platybasia																True	True	True	True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0007188	Congenital facial diplegia																			True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0000316	Hypertelorism							True	True	True			100.0				True	True	True	True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0000248	Brachycephaly																		True	
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0005321	Mandibulofacial dysostosis							True	True	True			100.0	19.727064524052555			True	True	True	True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0000243	Trigonocephaly																True	True	True	True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0000256	Macrocephaly							True	True	True			100.0						True	True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0002676	Cloverleaf skull																		True	True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0030799	Scaphocephaly																		True	True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0009914	Cyclopia																True	True		True
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0008497	Congenital craniofacial dysostosis									True										
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0001355	Megalencephaly																True	True		
749.2	Congenital anomalies of skull and face bones	congenital anomalies	HP_0004439	Craniofacial dysostosis							True	True	True			100.0				True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0011467	Absent gallbladder																True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0004388	Microcolon																True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0030996	Megaduodenum																True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0005235	Jejunal atresia																True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0100841	Microgastria																True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0100681	Esophageal duplication																True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0004785	Malrotation of colon																True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0025023	Rectal atresia																True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0100628	Esophageal diverticulum																	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0100808	Gastric diverticulum																	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0002575	Tracheoesophageal fistula																	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0011140	Gastrointestinal duplication																	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0005264	Abnormality of the gallbladder																	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0002036	Hiatus hernia																		True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0002021	Pyloric stenosis																		True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0002247	Duodenal atresia																		True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0002566	Intestinal malrotation																		True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0010448	Colonic atresia																		True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0030994	Pancreas divisum																		True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0100867	Duodenal stenosis																		True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0010292	Absent uvula																True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0100839	Hepatic agenesis																True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0010297	Bifid tongue																True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0002092	Pulmonary arterial hypertension													20.368048714793048						
750	Digestive congenital anomalies	congenital anomalies	HP_0000153	Abnormality of the mouth																True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0000158	Macroglossia				True	True	True	True	True	True		100.0	100.0			True		True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0000171	Microglossia				True	True	True					100.0			True	True	True	True		True
750	Digestive congenital anomalies	congenital anomalies	HP_0005912	Biliary atresia				True	True	True					100.0	82.05		True	True	True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0012730	Aglossia				True	True	True					100.0			True	True	True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0004397	Ectopic anus							True	True	True			100.0				True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0001734	Annular pancreas							True	True	True			100.0				True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0010296	Ankyloglossia							True	True	True		84.21	100.0		True	True	True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0012621	Persistent cloaca							True	True	True			100.0				True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0100594	Esophageal web							True	True	True			100.0							True
750	Digestive congenital anomalies	congenital anomalies	HP_0100890	Cyst of the ductus choledochus							True	True	True			100.0				True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0006706	Cystic liver disease								True			81.63	100.0		True	True	True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0000221	Furrowed tongue											100.0				True		True	True	
750	Digestive congenital anomalies	congenital anomalies	HP_0002031	Abnormal esophagus morphology											80.95					True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0002245	Meckel diverticulum											100.0			True	True	True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0012718	Morphological abnormality of the gastrointestinal tract											81.48								
750	Digestive congenital anomalies	congenital anomalies	HP_0012848	Small intestinal stenosis											85.19								
750	Digestive congenital anomalies	congenital anomalies	HP_0011466	Aplasia/Hypoplasia of the gallbladder												87.88							
750	Digestive congenital anomalies	congenital anomalies	HP_0100800	Aplasia/Hypoplasia of the pancreas												87.1							
750	Digestive congenital anomalies	congenital anomalies	HP_0025031	Abnormality of the digestive system														True	True	True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0006557	Polycystic liver disease															True		True		True
750	Digestive congenital anomalies	congenital anomalies	HP_0002023	Anal atresia																True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0002032	Esophageal atresia																True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0002251	Aganglionic megacolon																True	True	True	True
750	Digestive congenital anomalies	congenital anomalies	HP_0000218	High palate																True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0100668	Intestinal duplication												100.0				True	True		
750	Digestive congenital anomalies	congenital anomalies	HP_0011100	Intestinal atresia																True	True	True	True
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0100841	Microgastria																True	True		
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0100681	Esophageal duplication																True	True		
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0010297	Bifid tongue																True	True		
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0100628	Esophageal diverticulum																	True		
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0000158	Macroglossia				True	True	True	True	True	True		100.0	100.0			True		True	True	True
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0100808	Gastric diverticulum																	True		
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0002575	Tracheoesophageal fistula																	True	True	True
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0002036	Hiatus hernia																		True	True
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0000218	High palate																True	True		
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0000153	Abnormality of the mouth																True	True		
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0000171	Microglossia				True	True	True					100.0			True	True	True	True		True
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0012730	Aglossia				True	True	True					100.0			True	True	True	True		
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0010296	Ankyloglossia							True	True	True		84.21	100.0		True	True	True	True	True	True
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0100594	Esophageal web							True	True	True			100.0							True
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0002032	Esophageal atresia																True	True	True	True
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0002031	Abnormal esophagus morphology											80.95					True	True		
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0010292	Absent uvula																True	True		
750.1	Upper gastrointestinal congenital anomalies	congenital anomalies	HP_0000221	Furrowed tongue											100.0				True		True	True	
750.11	Esophageal atresia/tracheoesophageal fistula	congenital anomalies	HP_0100594	Esophageal web							True	True	True			100.0							True
750.11	Esophageal atresia/tracheoesophageal fistula	congenital anomalies	HP_0002575	Tracheoesophageal fistula																	True	True	True
750.11	Esophageal atresia/tracheoesophageal fistula	congenital anomalies	HP_0002032	Esophageal atresia													43.75633464400293			True	True	True	True
750.13	Congenital anomalies of mouth/tongue	congenital anomalies	HP_0000158	Macroglossia				True	True	True	True	True	True		100.0	100.0	24.80601362202781		True		True	True	True
750.13	Congenital anomalies of mouth/tongue	congenital anomalies	HP_0010296	Ankyloglossia							True	True	True		84.21	100.0	93.63700586835678	True	True	True	True	True	True
750.13	Congenital anomalies of mouth/tongue	congenital anomalies	HP_0100267	Lip pit													16.33223261510058						
750.13	Congenital anomalies of mouth/tongue	congenital anomalies	HP_0000153	Abnormality of the mouth																True	True		
750.13	Congenital anomalies of mouth/tongue	congenital anomalies	HP_0012730	Aglossia				True	True	True					100.0			True	True	True	True		
750.13	Congenital anomalies of mouth/tongue	congenital anomalies	HP_0000221	Furrowed tongue											100.0				True		True	True	
750.13	Congenital anomalies of mouth/tongue	congenital anomalies	HP_0010297	Bifid tongue																True	True		
750.13	Congenital anomalies of mouth/tongue	congenital anomalies	HP_0000171	Microglossia				True	True	True					100.0			True	True	True	True		True
750.14	Congenital anomalies of esophagus	congenital anomalies	HP_0100628	Esophageal diverticulum													98.80773652048228				True		
750.14	Congenital anomalies of esophagus	congenital anomalies	HP_0002031	Abnormal esophagus morphology											80.95					True	True		
750.14	Congenital anomalies of esophagus	congenital anomalies	HP_0100594	Esophageal web													15.682307196028368						
750.14	Congenital anomalies of esophagus	congenital anomalies	HP_0100681	Esophageal duplication																True	True		
750.15	Congenital anomalies of stomach	congenital anomalies	HP_0100841	Microgastria																True	True		
750.15	Congenital anomalies of stomach	congenital anomalies	HP_0100808	Gastric diverticulum																	True		
750.15	Congenital anomalies of stomach	congenital anomalies	HP_0002036	Hiatus hernia																		True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0005235	Jejunal atresia																True	True	True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0030996	Megaduodenum																True	True		
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0006706	Cystic liver disease								True			81.63	100.0		True	True	True	True		
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0012621	Persistent cloaca							True	True	True			100.0				True	True	True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0012848	Small intestinal stenosis											85.19								
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0011466	Aplasia/Hypoplasia of the gallbladder												87.88							
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0011100	Intestinal atresia																True	True	True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0100668	Intestinal duplication												100.0				True	True		
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0002251	Aganglionic megacolon																True	True	True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0004785	Malrotation of colon																True	True	True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0005912	Biliary atresia				True	True	True					100.0	82.05		True	True	True	True	True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0002023	Anal atresia																True	True	True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0006557	Polycystic liver disease															True		True		True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0004397	Ectopic anus							True	True	True			100.0				True	True	True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0100800	Aplasia/Hypoplasia of the pancreas												87.1							
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0001734	Annular pancreas							True	True	True			100.0				True	True	True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0002245	Meckel diverticulum											100.0			True	True	True	True	True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0004388	Microcolon																True	True		
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0100890	Cyst of the ductus choledochus							True	True	True			100.0				True	True	True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0011140	Gastrointestinal duplication																	True		
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0002566	Intestinal malrotation																		True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0002247	Duodenal atresia																		True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0005264	Abnormality of the gallbladder																	True		
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0030994	Pancreas divisum																		True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0025023	Rectal atresia																True	True		
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0100839	Hepatic agenesis																True	True		
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0100867	Duodenal stenosis																		True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0010448	Colonic atresia																		True	True
750.2	Lower gastrointestinal congenital anomalies	congenital anomalies	HP_0011467	Absent gallbladder																True	True		
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0005235	Jejunal atresia																True	True	True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0012848	Small intestinal stenosis											85.19								
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0002566	Intestinal malrotation																		True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0002023	Anal atresia													16.73083068801233			True	True	True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0004397	Ectopic anus							True	True	True			100.0				True	True	True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0002247	Duodenal atresia																		True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0012621	Persistent cloaca							True	True	True			100.0				True	True	True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0002251	Aganglionic megacolon													43.60020313242351			True	True	True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0011100	Intestinal atresia																True	True	True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0004785	Malrotation of colon																True	True	True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0010448	Colonic atresia																		True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0002245	Meckel diverticulum											100.0		22.789966393651763	True	True	True	True	True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0100668	Intestinal duplication												100.0				True	True		
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0030996	Megaduodenum																True	True		
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0025023	Rectal atresia																True	True		
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0004388	Microcolon																True	True		
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0011467	Absent gallbladder																True	True		
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0006557	Polycystic liver disease															True		True		True
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0005912	Biliary atresia				True	True	True					100.0	82.05	21.09688343538369	True	True	True	True	True	True
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0100839	Hepatic agenesis																True	True		
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0100890	Cyst of the ductus choledochus							True	True	True			100.0	20.076168491297235			True	True	True	True
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0006706	Cystic liver disease								True			81.63	100.0		True	True	True	True		
750.22	Congenital anomaly of gallbladder, bile ducts, liver, pancreas	congenital anomalies	HP_0030994	Pancreas divisum																		True	True
