phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
369.1	Corneal scars and opacities	Eye	HP_0007957	Corneal opacity	False				True	True	True				83.87	100.0	83.87	True	True						True	True
824.1	Abnormality of albumin*	Signs/Symptoms	HP_0012116	Abnormal circulating albumin concentration	False										83.33		83.33									True
249.1	Cerebral amyloid angiopathy*	Metab	HP_0011970	Cerebral amyloid angiopathy	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
256.71	Dehydration	Metab	HP_0001944	Dehydration	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
256.32	Alkalosis	Metab	HP_0001948	Alkalosis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
256.6	Fluid overload	Metab	HP_0011105	Hypervolemia	False										83.33	83.33	83.33	True	True	True	True	True	True		True	True
256.72	Hypovolemia	Metab	HP_0011106	Hypovolemia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
810	Shock	Signs/Symptoms	HP_0031273	Shock	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
257	Polydipsia	Metab	HP_0001959	Polydipsia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
287.1	Schizophrenia	Mental	HP_0100753	Schizophrenia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
329.1	Memory loss	Neuro	HP_0002354	Memory impairment	False	True	True	True	True	True	True				100.0	100.0		True	True		True	True	True	True	True	True
329.9	Delirium	Neuro	HP_0031258	Delirium	False	True	True	True							100.0								True	True	True	True
353.1	Hallucinations	Neuro	HP_0000738	Hallucinations	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
353.1	Hallucinations	Neuro	HP_0011160	Focal sensory seizure with gustatory features	False			True			True			True										True	True	True
892	Pervasive developmental disorders	Dev	HP_0000729	Autistic behavior	False				True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True
333.3	Hypersomnia	Neuro	HP_0100786	Hypersomnia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
333.8	Sleep disturbances	Neuro	HP_0002360	Sleep disturbance	False	True	True	True	True	True	True				100.0	100.0		True	True			True		True	True	True
414.7	Endocardial fibroelastosis	Cardio	HP_0001706	Endocardial fibroelastosis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
719.11	Spasm of muscle	Musc/Skel	HP_0002487	Hyperkinetic movements	False										100.0	100.0	100.0					True		True	True	True
719.11	Spasm of muscle	Musc/Skel	HP_0003394	Muscle spasm	False		True			True		True	True	True				True	True	True	True	True		True	True	True
719.2	Muscle calcification and ossification	Musc/Skel	HP_0100249	Calcification of muscles	False										81.25		100.0		True		True				True	True
719.6	Muscle wasting and atrophy	Musc/Skel	HP_0003202	Skeletal muscle atrophy	False										86.36							True	True			True
719.8	Rhabdomyolysis	Musc/Skel	HP_0003201	Rhabdomyolysis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
807.2	Weakness	Signs/Symptoms	HP_0025406	Asthenia	False	True	True	True				True	True	True						True	True	True		True	True	True
280.62	Other stimulant dependence	Mental	HP_0033512	Stimulant addiction	False		True						True		100.0		100.0							True	True	True
280.52	Cocaine dependence	Mental	HP_0033513	Cocaine addiction	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
280.22	Opioid dependence	Mental	HP_0033515	Opioid addiction	False	True	True	True		True		True	True	True	100.0	84.85	100.0	True	True	True	True	True		True	True	True
283	Other behavioral problems	Mental	HP_0000708	Behavioral abnormality	False		True			True					100.0	100.0								True	True	True
892.6	Intellectual disabilities	Dev	HP_0001249	Intellectual disability	False										100.0	100.0	100.0	True	True	True	True	True		True	True	True
893.2	Conduct disorders	Dev	HP_0031546	Cardiac conduction abnormality	False										83.33	83.33	83.33									True
284.1	Suicidal ideations	Mental	HP_0031589	Suicidal ideation	False				True	True	True				100.0	100.0	100.0	True	True	True	True	True		True	True	True
284.26	Self-harm by burns	Mental	HP_0100716	Self-injurious behavior	False										80.0											True
325.1	Abnormal involuntary movements	Neuro	HP_0004305	Involuntary movements	False		True			True			True		85.71	85.71	85.71							True	True	True
325.1	Abnormal involuntary movements	Neuro	HP_0012547	Abnormal involuntary eye movements	False			True			True			True										True	True	True
298.3	Trichotillomania*	Mental	HP_0012167	Hair-pulling	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
296	Specific personality disorders	Mental	HP_0012075	Personality disorder	False				True	True	True	True	True	True	80.0	100.0	100.0	True	True	True	True	True	True		True	True
296.1	Paranoid personality disorder	Mental	HP_0012075	Personality disorder	False		True			True			True											True	True	True
288.41	Agoraphobia	Mental	HP_0000756	Agoraphobia	False	True	True	True				True	True	True	100.0		100.0		True	True	True	True	True	True	True	True
296.2	Schizoid personality disorder	Mental	HP_0012075	Personality disorder	False		True			True			True											True	True	True
296.6	Avoidant personality disorder	Mental	HP_0012075	Personality disorder	False		True			True			True		82.35	82.35	82.35							True	True	True
296.7	Dependent personality disorder	Mental	HP_0012075	Personality disorder	False										80.0	80.0	80.0									True
296.5	Histrionic personality disorder	Mental	HP_0012077	Histrionic personality disorder	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
293.4	Polyphagia	Mental	HP_0002591	Polyphagia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
308.3	Emotional lability	Mental	HP_0000712	Emotional lability	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
329.42	Cognitive communication deficit	Neuro	HP_0100543	Cognitive impairment	False										81.08	81.08	81.08									True
328.32	Frontotemporal dementia	Neuro	HP_0002145	Frontotemporal dementia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
308.9	Hostility and violent behavior*	Mental	HP_0008760	Violent behavior	False							True	True	True	82.93		100.0			True	True				True	True
308.1	Irritability	Mental	HP_0000737	Irritability	False	True	True	True	True	True	True				100.0	100.0							True	True	True	True
308.2	Impulsiveness	Mental	HP_0100710	Impulsivity	False										100.0	100.0	100.0							True	True	True
345	Encephalopathy	Neuro	HP_0001298	Encephalopathy	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
345.1	Toxic encephalopathy	Neuro	HP_0001298	Encephalopathy	False		True			True			True		83.33	83.33	83.33							True	True	True
321.2	Myelitis	Neuro	HP_0012486	Myelitis	False	True	True	True				True	True	True	100.0		100.0							True	True	True
366.4	Vascular abnormalities of conjunctiva	Eye	HP_0008054	Abnormal morphology of the conjunctival vasculature	False										93.1	93.1	93.1									True
323.3	Motor neuron disease	Neuro	HP_0002366	Abnormal lower motor neuron morphology	False			True			True			True	86.96	86.96	86.96							True	True	True
325.2	Abnormality of gait and mobility	Neuro	HP_0001288	Gait disturbance	False										80.0	100.0	80.0	True	True			True	True		True	True
325.25	Abnormality of gait	Neuro	HP_0001288	Gait disturbance	False										100.0	100.0		True	True			True		True	True	True
323.2	Spinal muscular atrophy	Neuro	HP_0003202	Skeletal muscle atrophy	False		True			True			True											True	True	True
323.31	Amyotrophic lateral sclerosis [ALS]	Neuro	HP_0007354	Amyotrophic lateral sclerosis	False		True		True	True	True	True	True	True	94.34	100.0	100.0	True	True	True	True	True		True	True	True
356.1	Dysarthria	Neuro	HP_0001260	Dysarthria	False	True	True	True	True	True	True				100.0	100.0		True	True				True	True	True	True
494.1	Dysphonia	Resp	HP_0001618	Dysphonia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
512	Dysphagia	GI	HP_0002015	Dysphagia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
324.34	Torticollis	Neuro	HP_0000473	Torticollis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
365.3	Exophthalmos [Proptosis]	Eye	HP_0000520	Proptosis	False				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
381	Strabismus	Eye	HP_0000486	Strabismus	False	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
324.36	Blepharospasm	Neuro	HP_0000643	Blepharospasm	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
324.9	Other chorea	Neuro	HP_0002072	Chorea	False										100.0	100.0	100.0			True	True	True	True	True	True	True
324.32	Genetic torsion dystonia	Neuro	HP_0001304	Torsion dystonia	False										85.0	85.0	85.0	True	True	True	True	True	True		True	True
324.5	Myoclonus	Neuro	HP_0001336	Myoclonus	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
324.4	Tremor	Neuro	HP_0001337	Tremor	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
324.41	Essential tremor*	Neuro	HP_0030186	Kinetic tremor	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
325.11	Abnormal head movements*	Neuro	HP_0002457	Abnormal head movements	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
348.2	Myelopathies	Neuro	HP_0002196	Myelopathy	False										100.0	100.0								True	True	True
712.63	Spinal instabilities*	Musc/Skel	HP_0005881	Spinal instability	False										100.0		100.0			True	True			True	True	True
714.1	Kyphosis	Musc/Skel	HP_0002808	Kyphosis	False	True	True	True				True	True	True	100.0		100.0		True	True	True	True	True	True	True	True
714.2	Lordosis	Musc/Skel	HP_0003307	Hyperlordosis	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
714.3	Scoliosis	Musc/Skel	HP_0002650	Scoliosis	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
714.32	Thoracogenic scoliosis	Musc/Skel	HP_0002943	Thoracic scoliosis	False										83.33	83.33	83.33									True
714.4	Spinal osteochondrosis	Musc/Skel	HP_0040188	Osteochondrosis	False		True						True		81.08		81.08						True	True	True	True
715.2	Spondylolysis	Musc/Skel	HP_0003304	Spondylolysis	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
715.3	Spondylolisthesis	Musc/Skel	HP_0003302	Spondylolisthesis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True	True	True	True	True	True
334.24	Clonic hemifacial spasm*	Neuro	HP_0010828	Hemifacial spasm	False		True						True		81.08		81.08							True	True	True
341.12	Athetoid cerebral palsy	Neuro	HP_0011445	Athetoid cerebral palsy	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
328.1	Alzheimer's disease	Neuro	HP_0002511	Alzheimer disease	False										100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
324.6	Tics	Neuro	HP_0100033	Tics	False	True	True	True							100.0									True	True	True
893.5	Tic disorder	Dev	HP_0100033	Tics	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
383.1	Nystagmus	Eye	HP_0000639	Nystagmus	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
325.12	Fasciculation*	Neuro	HP_0002380	Fasciculations	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
350.3	Abnormal reflex	Neuro	HP_0031826	Abnormal reflex	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
894.2	Apraxia*	Dev	HP_0002186	Apraxia	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
T915	Fall	Trauma	HP_0002527	Falls	False										100.0	100.0	100.0	True	True	True	True			True	True	True
383.2	Saccadic eye movements	Eye	HP_0000570	Abnormal saccadic eye movements	False			True																True	True	True
344.1	Hydrocephalus	Neuro	HP_0000238	Hydrocephalus	False	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
344.13	(Idiopathic) normal pressure hydrocephalus	Neuro	HP_0002343	Normal pressure hydrocephalus	False		True						True		86.15	80.0	86.15			True	True	True	True	True	True	True
346.7	Temporal sclerosis	Neuro	HP_0033715	Hippocampal sclerosis	False			True			True			True	82.05	82.05	82.05			True	True			True	True	True
329.6	Transient global amnesia	Neuro	HP_0010534	Transient global amnesia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
330.31	Febrile convulsions	Neuro	HP_0002373	Febrile seizure (within the age range of 3 months to 6 years)	False										100.0		100.0	True	True	True	True	True	True	True	True	True
330.13	Epileptic spasms	Neuro	HP_0011097	Epileptic spasm	False	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True		True	True	True
331.61	Migraine with aura	Neuro	HP_0002077	Migraine with aura	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
331.64	Chronic migraine without aura	Neuro	HP_0002083	Migraine without aura	False		True			True			True		84.0	84.0	84.0							True	True	True
331.4	Cluster headaches	Neuro	HP_0012199	Cluster headache	False										100.0	82.05	82.05	True	True	True	True	True		True	True	True
331.1	Tension headache	Neuro	HP_0012228	Tension-type headache	False							True	True	True	86.49	100.0	100.0	True	True	True	True	True	True		True	True
331.32	Hypnic headache	Neuro	HP_0012459	Hypnic headache	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
331.33	Thunderclap headache	Neuro	HP_0030907	Thunderclap headache	False	True	True	True		True			True		100.0	83.33	83.33	True	True	True	True	True		True	True	True
333.7	Narcolepsy	Neuro	HP_0030050	Narcolepsy	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
488	Abnormalities of breathing	Resp	HP_0002094	Dyspnea	False				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
333.12	Central sleep apnea	Neuro	HP_0010536	Central sleep apnea	False	True	True	True		True			True		100.0	83.33	83.33							True	True	True
333.12	Central sleep apnea	Neuro	HP_0002871	Central apnea	False		True																	True	True	True
333.51	Confusional arousals	Neuro	HP_0025237	Confusional arousal	False										100.0	100.0	100.0	True	True	True	True			True	True	True
488.9	Snoring*	Resp	HP_0025267	Snoring	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
685.82	Generalized hyperhidrosis	Derm	HP_0000975	Hyperhidrosis	False										81.25	81.25	81.25			True	True	True	True		True	True
334.23	Facial weakness	Neuro	HP_0030319	Weakness of facial musculature	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
334.44	Sixth [abducent] nerve palsy	Neuro	HP_0006897	Abducens palsy	False					True					85.0	86.36	85.0	True	True	True	True	True	True		True	True
334.42	Fourth [trochlear] nerve palsy	Neuro	HP_0007011	Fourth cranial nerve palsy	False		True			True			True		85.71	85.71	85.71	True	True	True	True	True	True	True	True	True
380.3	Optic atrophy	Eye	HP_0000648	Optic atrophy	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
380.3	Optic atrophy	Eye	HP_0001112	Leber optic atrophy	False			True			True			True						True	True	True	True	True	True	True
334.41	Third [oculomotor] nerve palsy	Neuro	HP_0012246	Oculomotor nerve palsy	False		True						True		88.0		88.0			True	True	True	True	True	True	True
351.2	Hypoesthesia of skin*	Neuro	HP_0003474	Somatic sensory dysfunction	False										83.87		83.87				True					True
351.3	Paresthesia of skin*	Neuro	HP_0003401	Paresthesia	False										82.76		82.76				True		True			True
350.4	Abnormal posture	Neuro	HP_0002533	Abnormal posturing	False										100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
339.12	Facioscapulohumeral muscular dystrophy*	Neuro	HP_0008970	Scapulohumeral muscular dystrophy	False										89.86		89.86			True	True				True	True
341.23	Brown-Séquard syndrome*	Neuro	HP_0031622	Brown anomaly	False										80.0		80.0									True
343.5	Horner's syndrome*	Neuro	HP_0002277	Horner syndrome	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
361.3	Ptosis of eyelid	Eye	HP_0000508	Ptosis	False		True			True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
384.2	Miosis	Eye	HP_0000616	Miosis	False	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True		True	True	True
797.7	Turner's syndrome	Cong	HP_0002277	Horner syndrome	False										80.0		80.0									True
343.11	Carotid sinus syncope	Neuro	HP_0012669	Carotid sinus syncope	False	True	True	True				True	True	True	100.0		100.0	True	True	True	True			True	True	True
344.2	Benign intracranial hypertension	Neuro	HP_0002516	Increased intracranial pressure	False		True			True			True		85.71	85.71	85.71							True	True	True
344.3	Cerebrospinal fluid leak	Neuro	HP_0032934	Spontaneous cerebrospinal fluid leak	False								True		85.19		89.86			True	True		True		True	True
870.5	Neonatal encephalopathy	Neonate	HP_0006976	Necrotizing encephalopathy	False										81.82		81.82									True
346.6	Cerebral edema	Neuro	HP_0002181	Cerebral edema	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
346.5	Compression of brain	Neuro	HP_0002512	Brain stem compression	False										85.71	85.71	85.71			True	True				True	True
348.4	Spinal cord compression*	Neuro	HP_0002176	Spinal cord compression	False	True	True	True						True	100.0					True	True		True	True	True	True
441	Arteriovenous malformation	Cardio	HP_0100026	Arteriovenous malformation	False	True	True	True		True			True		100.0		88.37						True	True	True	True
441	Arteriovenous malformation	Cardio	HP_0031254	Thalamic arteriovenous malformation	False			True																True	True	True
441	Arteriovenous malformation	Cardio	HP_0031256	Optic nerve arteriovenous malformation	False			True																True	True	True
441	Arteriovenous malformation	Cardio	HP_0031488	Arteriovenous malformation of the lip	False			True																True	True	True
441.1	Arteriovenous fistula	Cardio	HP_0031563	Coronary arteriovenous fistula	False			True																True	True	True
441.2	Pulmonary arteriovenous malformation	Cardio	HP_0100026	Arteriovenous malformation	False		True			True														True	True	True
781.1	Arteriovenous malformation, congenital	Cong	HP_0100026	Arteriovenous malformation	False		True			True			True				88.37						True	True	True	True
751.5	Hydromyelia	Cong	HP_0100565	Hydromyelia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
751.6	Diastematomyelia	Cong	HP_0100563	Diastomatomyelia	False										88.24		88.24						True			True
349.11	Abnormal echoencephalogram	Neuro	HP_0002353	EEG abnormality	False										86.79		86.79									True
349.12	Abnormal electroencephalogram [EEG]	Neuro	HP_0002353	EEG abnormality	False		True						True		93.33	81.48	93.33			True	True			True	True	True
350.1	Tetany	Neuro	HP_0001281	Tetany	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
351.4	Hyperesthesia*	Neuro	HP_0100963	Hyperesthesia	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
352.3	Parageusia*	Neuro	HP_0031249	Parageusia	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
352.1	Anosmia*	Neuro	HP_0000458	Anosmia	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
352.2	Parosmia*	Neuro	HP_0034004	Parosmia	False	True	True	True				True	True	True						True	True		True	True	True	True
353.12	Visual hallucinations	Neuro	HP_0002367	Visual hallucinations	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
353.11	Auditory hallucinations*	Neuro	HP_0008765	Auditory hallucinations	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
396	Hearing impairment	Hearing	HP_0000365	Hearing impairment	False	True	True	True							100.0			True	True	True	True	True	True	True	True	True
356.4	Slurred speech*	Neuro	HP_0001350	Slurred speech	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
360.4	Blepharitis	Eye	HP_0000498	Blepharitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
360.51	Eczematous dermatitis of eyelid	Eye	HP_0000976	Eczematoid dermatitis	False										80.0	80.0	80.0									True
360.2	Chalazion	Eye	HP_0010605	Chalazion	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
362.5	Cysts of eyelid	Eye	HP_0010604	Cyst of the eyelid	False										100.0	100.0	100.0	True	True	True	True			True	True	True
360.1	Hordeolum	Eye	HP_0010606	Hordeolum	False	True	True	True							100.0				True	True	True	True	True	True	True	True
360.12	Hordeolum internum	Eye	HP_0010608	Hordeolum internum	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
361.4	Blepharochalasis	Eye	HP_0010749	Blepharochalasis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
362.7	Edema of eyelid	Eye	HP_0100540	Palpebral edema	False		True			True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
367.41	Cellulitis of orbit	Eye	HP_0100539	Periorbital edema	False										80.0	80.0	80.0									True
362.8	Meibomian gland dysfunction of eyelid*	Eye	HP_0025610	Posterior blepharitis	False		True						True		87.72		87.72			True	True			True	True	True
361.8	Blepharophimosis	Eye	HP_0000581	Blepharophimosis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
361.12	Mechanical entropion	Eye	HP_0031738	Mechanical entropion	False	True	True	True	True	True	True				100.0	100.0	82.93	True	True					True	True	True
361.9	Ectropion of eyelid	Eye	HP_0000656	Ectropion	False				True	True	True				87.18	100.0	87.18	True	True	True	True	True	True		True	True
361.36	Brow ptosis*	Eye	HP_0031623	Brow ptosis	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
362.6	Dermatochalasis of eyelid	Eye	HP_0010750	Dermatochalasis	False				True	True	True				93.33	100.0	93.33	True	True			True			True	True
361.5	Eyelid retraction	Eye	HP_0500043	Eyelid retraction	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
361.94	Cicatricial ectropion	Eye	HP_0025608	Cicatricial ectropion	False	True	True	True	True	True	True		True		100.0	100.0	85.11	True	True					True	True	True
361.2	Lagophthalmos	Eye	HP_0030001	Lagopthalmos	False										88.0	88.0	88.0					True	True			True
361.25	Paralytic lagophthalmos	Eye	HP_0030003	Paralytic lagophthalmos	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
361.24	Cicatricial lagophthalmos	Eye	HP_0030004	Cicatricial lagophthalmos	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
361.14	Cicatricial entropion	Eye	HP_0031737	Cicatricial entropion	False	True	True	True	True	True	True		True		100.0	100.0	85.11	True	True					True	True	True
361.92	Mechanical ectropion	Eye	HP_0031738	Mechanical entropion	False										88.24	88.24										True
753	Congenital anomalies of eye	Cong	HP_0001374	Congenital hip dislocation	False										82.93	82.93										True
753.4	Coloboma	Cong	HP_0000589	Coloboma	False	True	True	True							100.0					True	True	True	True	True	True	True
362.3	Hypertrichosis of eyelid	Eye	HP_0000998	Hypertrichosis	False										80.0	80.0	80.0									True
792	Congenital anomalies of hair	Cong	HP_0001374	Congenital hip dislocation	False										83.72											True
362.2	Hyperpigmentation of eyelid [Chloasma]	Eye	HP_0007406	Hyperpigmentation of eyelids	False										81.63	100.0		True	True	True	True				True	True
874	Neonatal obstruction of nasolacrimal duct	Neonate	HP_0000579	Nasolacrimal duct obstruction	False		True			True			True		87.72	87.72	87.72							True	True	True
363.61	Dacryocystitis	Eye	HP_0000620	Dacryocystitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
363.5	Epiphora	Eye	HP_0009926	Epiphora	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
365.1	Enophthalmos	Eye	HP_0000490	Deeply set eye	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
753.1	Aplasia/Hypoplasia affecting the eye	Cong	HP_0008056	Aplasia/Hypoplasia affecting the eye	False	True	True	True							94.74									True	True	True
365.4	Orbital cysts	Eye	HP_0001144	Orbital cyst	False	True	True	True	True	True	True				100.0	100.0	100.0	True	True	True	True			True	True	True
753.12	Microphthalmos	Cong	HP_0000568	Microphthalmia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
366.1	Pterygium of eye	Eye	HP_0001059	Pterygium	False				True	True	True				86.96	100.0	86.96	True	True	True	True				True	True
366.42	Conjunctival hyperemia	Eye	HP_0030953	Conjunctival hyperemia	False	True	True	True				True	True	True	100.0	93.02	100.0	True	True	True	True			True	True	True
366.21	Pinguecula	Eye	HP_0031830	Pinguecula	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
369.4	Corneal degenerations	Eye	HP_0007705	Corneal degeneration	False				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
367.22	Punctate keratitis	Eye	HP_0011859	Punctate keratitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True			True	True	True
367.51	Panuveitis	Eye	HP_0012121	Panuveitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
367.53	Chorioretinitis	Eye	HP_0012424	Chorioretinitis	False	True	True	True	True	True	True				100.0	100.0		True	True					True	True	True
367.7	Scleritis	Eye	HP_0100532	Scleritis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
367.6	Episcleritis	Eye	HP_0100534	Episcleritis	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
368.1	Scleral staphyloma	Eye	HP_0030854	Scleral staphyloma	False	True	True	True							100.0	81.48	81.48							True	True	True
369.15	Corneal deposits	Eye	HP_0000531	Corneal crystals	False	True	True	True							100.0	100.0	100.0							True	True	True
369.62	Keratoconus	Eye	HP_0000563	Keratoconus	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
369.12	Central opacity of cornea	Eye	HP_0011493	Central opacification of the cornea	False										90.48	90.48										True
369.43	Band keratopathy	Eye	HP_0000585	Band keratopathy	False	True	True	True				True	True	True	100.0	85.0	100.0	True	True	True	True	True		True	True	True
369.11	Peripheral opacity of cornea	Eye	HP_0008011	Peripheral opacification of the cornea	False										93.02	93.02	93.02	True	True	True	True				True	True
369.3	Corneal neovascularization	Eye	HP_0011496	Corneal neovascularization	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
369.52	Lattice corneal dystrophy	Eye	HP_0001131	Corneal dystrophy	False		True			True			True											True	True	True
374.7	Retinal dystrophy	Eye	HP_0000556	Retinal dystrophy	False	True	True	True							100.0									True	True	True
