hpo_code	hpo_label	hpo_simpleLabel	hpo_original	ICD10_code	ICD10_label	ICD10_simpleLabel	phecode1.2_codeList	phecodeX_codeList	phecodeXupdated_codeList
HP_0030430	Pinched nerve	pinched nerve	False	M54.1	Radiculopathy	radiculopathy	['353', '766']	['718', '718.1']	['MS_718.1']
HP_0030432	Chondroblastoma	chondroblastoma	True	C40	Malignant neoplasm of bone and articular cartilage of limbs	malignant neoplasm of bone and articular cartilage of limbs	['170', '170.1']	['104', '130']	['CA_104.1', 'CA_130']
HP_0030432	Chondroblastoma	chondroblastoma	True	C41	Malignant neoplasm of bone and articular cartilage of other and unspecified sites	malignant neoplasm of bone and articular cartilage of other andsites	['170', '170.1']	['104', '104.1', '130']	['CA_104.1', 'CA_130']
HP_0030434	Pilomatrixoma	pilomatrixoma	True	D23	Other benign neoplasms of skin	other benign neoplasms of skin	['216']	['138']	['CA_138']
HP_0030447	Cutaneous APUDoma	cutaneous apudoma	False	C44	Other and unspecified malignant neoplasm of skin	other andmalignant neoplasm of skin		['103']	['CA_103']
HP_0030447	Primary small cell carcinoma of the skin	primary small cell carcinoma of the skin	False	C44	Other and unspecified malignant neoplasm of skin	other andmalignant neoplasm of skin		['103']	['CA_103']
HP_0030516	Homonymous hemianopia	homonymous hemianopia	True	H53.4	Visual field defects	visual field defects	['368', '368.4']	['386', '386.4']	['SO_386.4']
HP_0030516	Homonymous hemianopsia	homonymous hemianopsia	False	H53.4	Visual field defects	visual field defects	['368', '368.4']	['386', '386.4']	['SO_386.4']
HP_0030517	Heteronymous hemianopsia	heteronymous hemianopsia	False	H53.4	Visual field defects	visual field defects	['368', '368.4']	['386', '386.4']	['SO_386.4']
HP_0030520	Binasal hemianopia	binasal hemianopia	True	H53.4	Visual field defects	visual field defects	['368', '368.4']	['386', '386.4']	['SO_386.4']
HP_0030521	Bitemporal hemianopia	bitemporal hemianopia	True	H53.4	Visual field defects	visual field defects	['368', '368.4']	['386', '386.4']	['SO_386.4']
HP_0030659	Velamentous cord insertion	velamentous cord insertion	True	O43.1	Malformation of placenta	malformation of placenta		['907', '907.6']	['PP_907.6']
HP_0030672	Asteroid hyalosis	asteroid hyalosis	True	H43.2	Crystalline deposits in vitreous body	crystalline deposits in vitreous body	['379', '379.2']	['376', '376.2', '376.21']	['SO_376.21']
HP_0030683	Vaginitis	vaginitis	True	A59.0	Urogenital trichomoniasis	urogenital trichomoniasis	['131']	['084', '084.4', '088']	['ID_084.4', 'ID_088']
HP_0030683	Vaginitis	vaginitis	True	B37.3	Candidiasis of vulva and vagina	candidiasis of vulva and vagina	['112']	['070', '089', '089.3', '614', '614.5', '614.55']	['ID_070', 'ID_089.3', 'GU_614.55']
HP_0030683	Vaginitis	vaginitis	True	B96.3	Hemophilus influenzae [H. influenzae] as the cause of diseases classified elsewhere	hemophilus influenzae h. influenzae as the cause of diseases classified elsewhere	['041']	['007', '007.1', '089', '089.1']	['ID_007.1', 'ID_089.1']
HP_0030683	Vaginitis	vaginitis	True	N76.0	Acute vaginitis	acute vaginitis	['614', '614.5', '614.52']	['614', '614.5', '614.52']	['GU_614.52']
HP_0030683	Vaginitis	vaginitis	True	N76.1	Subacute and chronic vaginitis	subacute and chronic vaginitis	['614', '614.5', '614.52']	['614', '614.5', '614.52']	['GU_614.52']
HP_0030683	Vaginitis	vaginitis	True	N95.2	Postmenopausal atrophic vaginitis	postmenopausal atrophic vaginitis	['627', '627.3']	['627', '627.3']	['GU_618.3']
HP_0030692	Brain tumor	brain tumor	False	C71	Malignant neoplasm of brain	malignant neoplasm of brain	['191', '191.1', '191.11']	['109', '109.3', '130']	['CA_109.3', 'CA_130']
HP_0030692	Brain tumour	brain tumor	False	C71	Malignant neoplasm of brain	malignant neoplasm of brain	['191', '191.1', '191.11']	['109', '109.3', '130']	['CA_109.3', 'CA_130']
HP_0030692	Brain tumor	brain tumor	False	D33	Benign neoplasm of brain and other parts of central nervous system	benign neoplasm of brain and other parts of central nervous system		['148', '148.3']	['CA_148.3']
HP_0030692	Brain tumour	brain tumor	False	D33	Benign neoplasm of brain and other parts of central nervous system	benign neoplasm of brain and other parts of central nervous system		['148', '148.3']	['CA_148.3']
HP_0030706	Ranula	ranula	True	K11.6	Mucocele of salivary gland	mucocele of salivary gland	['528', '528.4', '528.41']	['506', '506.6']	['GI_506.6']
HP_0030708	Myeloschisis	myeloschisis	True	Q05	Spina bifida	spina bifida	['752', '752.1', '752.11']	['751', '751.1']	['CM_750.21']
HP_0030710	Lipomeningocele	lipomeningocele	True	Q05	Spina bifida	spina bifida	['752', '752.1', '752.11']	['751', '751.1']	['CM_750.21']
HP_0030708	Myeloschisis	myeloschisis	True	Q76.0	Spina bifida occulta	spina bifida occulta	['752', '752.1']	['751', '751.1', '751.11']	['CM_750.22']
HP_0030710	Lipomeningocele	lipomeningocele	True	Q00	Anencephaly and similar malformations	anencephaly and similar malformations	['752', '752.1']	['750']	['CM_750.112']
HP_0030710	Lipomeningocele	lipomeningocele	True	Q01	Encephalocele	encephalocele	['752', '752.1']	['751', '751.3']	['CM_750.24']
HP_0030712	Uterine synechiae	uterine synechiae	True	N85.6	Intrauterine synechiae	intrauterine synechiae	['617']	['617']	['GU_616.4']
HP_0030716	Acrania	acrania	True	Q00.0	Anencephaly	anencephaly	['752', '752.1']	['750', '750.1', '750.12']	['CM_750.112']
HP_0030717	Meconium peritonitis	meconium peritonitis	True	P78.0	Perinatal intestinal perforation	perinatal intestinal perforation	['656', '656.6']	['865', '865.3']	['GI_532.2', 'NB_865.3']
HP_0030746	Intraventricular hemorrhage	intraventricular hemorrhage	True	I61.5	Nontraumatic intracerebral hemorrhage, intraventricular	nontraumatic intracerebral hemorrhage intraventricular	['430', '430.2']	['430', '430.2', '431', '431.1', '431.12']	['CV_430.2', 'CV_431.12']
HP_0030746	Intraventricular haemorrhage	intraventricular hemorrhage	False	I61.5	Nontraumatic intracerebral hemorrhage, intraventricular	nontraumatic intracerebral hemorrhage intraventricular	['430', '430.2']	['430', '430.2', '431', '431.1', '431.12']	['CV_430.2', 'CV_431.12']
HP_0030746	Intraventricular hemorrhage	intraventricular hemorrhage	True	P10.2	Intraventricular hemorrhage due to birth injury	intraventricular hemorrhage due to birth injury	['656', '656.4']	['880']	['NB_880']
HP_0030746	Intraventricular haemorrhage	intraventricular hemorrhage	False	P10.2	Intraventricular hemorrhage due to birth injury	intraventricular hemorrhage due to birth injury	['656', '656.4']	['880']	['NB_880']
HP_0030746	Intraventricular hemorrhage	intraventricular hemorrhage	True	P52	Intracranial nontraumatic hemorrhage of newborn	intracranial nontraumatic hemorrhage of newborn		['857', '857.1']	['CV_430', 'NB_857.1']
HP_0030746	Intraventricular haemorrhage	intraventricular hemorrhage	False	P52	Intracranial nontraumatic hemorrhage of newborn	intracranial nontraumatic hemorrhage of newborn		['857', '857.1']	['CV_430', 'NB_857.1']
HP_0030748	Germinal matrix haemorrhage	germinal matrix hemorrhage	False	P52	Intracranial nontraumatic hemorrhage of newborn	intracranial nontraumatic hemorrhage of newborn		['857', '857.1']	['CV_430', 'NB_857.1']
HP_0030748	Germinal matrix hemorrhage	germinal matrix hemorrhage	False	P52	Intracranial nontraumatic hemorrhage of newborn	intracranial nontraumatic hemorrhage of newborn		['857', '857.1']	['CV_430', 'NB_857.1']
HP_0030764	Ochronosis	ochronosis	True	E70.2	Disorders of tyrosine metabolism	disorders of tyrosine metabolism	['270', '270.1']	['240', '240.1', '240.12']	['GE_962.12']
HP_0030765	Sleep terror	sleep terror	True	F51.4	Sleep terrors [night terrors]	sleep terrors night terrors	['327', '327.5']	['333', '333.5', '333.55']	['NS_333.55']
HP_0030765	Night terror	night terror	False	F51.4	Sleep terrors [night terrors]	sleep terrors night terrors	['327', '327.5']	['333', '333.5', '333.55']	['NS_333.55']
HP_0030765	Pavor nocturnus	pavor nocturnus	False	F51.4	Sleep terrors [night terrors]	sleep terrors night terrors	['327', '327.5']	['333', '333.5', '333.55']	['NS_333.55']
HP_0030765	Sleep terrors	sleep terrors	False	F51.4	Sleep terrors [night terrors]	sleep terrors night terrors	['327', '327.5']	['333', '333.5', '333.55']	['NS_333.55']
HP_0030766	Ear pain	ear pain	True	H92.0	Otalgia	otalgia	['382']	['392']	['SO_392.1']
HP_0030766	Otalgia	otalgia	False	H92.0	Otalgia	otalgia	['382']	['392']	['SO_392.1']
HP_0030770	Craniorachischisis	craniorachischisis	True	Q05	Spina bifida	spina bifida	['752', '752.1', '752.11']	['751', '751.1']	['CM_750.21']
HP_0030770	Craniorachischisis	craniorachischisis	True	Q76.0	Spina bifida occulta	spina bifida occulta	['752', '752.1']	['751', '751.1', '751.11']	['CM_750.22']
HP_0030771	Mallet finger	mallet finger	True	M20.0	Deformity of finger(s)	deformity of fingers	['736', '736.2']	['709', '709.1']	['MS_709.1']
HP_0030772	Proximal femoral focal deficiency	proximal femoral focal deficiency	True	Q72.4	Longitudinal reduction defect of femur	longitudinal reduction defect of femur	['755', '755.6']	['785', '785.2']	['CM_767.22']
HP_0030773	Internuclear ophthalmoplegia	internuclear ophthalmoplegia	True	H51.2	Internuclear ophthalmoplegia	internuclear ophthalmoplegia	['378']	['381', '381.1', '381.11']	['SO_381.11']
HP_0100764	Lymphangioma	lymphangioma	True	D18	Hemangioma and lymphangioma, any site	hemangioma and lymphangioma any site	['228']	['139', '139.6']	['CA_139.6']
HP_0030799	Scaphocephaly	scaphocephaly	True	Q75.0	Craniosynostosis	craniosynostosis	['749', '749.2']	['758', '758.2', '758.23']	['CM_755.23']
HP_0030804	Trachyonychia	trachyonychia	True	L60.3	Nail dystrophy	nail dystrophy	['703']	['683', '683.2']	['DE_683.2']
HP_0030828	Wheezing	wheezing	True	R06.2	Wheezing	wheezing	['512', '512.1']	['488', '488.6']	['RE_488.6']
HP_0030830	Crackles	crackles	True	R09.8	Other specified symptoms and signs involving the circulatory and respiratory systems	other specified symptoms and signs involving the circulatory and respiratory systems		['804']	['SS_819']
HP_0030830	Crepitations	crepitations	False	R09.8	Other specified symptoms and signs involving the circulatory and respiratory systems	other specified symptoms and signs involving the circulatory and respiratory systems		['804']	['SS_819']
HP_0030830	Rales	rales	False	R09.8	Other specified symptoms and signs involving the circulatory and respiratory systems	other specified symptoms and signs involving the circulatory and respiratory systems		['804']	['SS_819']
HP_0030833	Neck pain	neck pain	True	M54.2	Cervicalgia	cervicalgia	['761']	['718', '718.2']	['MS_718.2']
HP_0030834	Shoulder pain	shoulder pain	True	S40	Superficial injury of shoulder and upper arm	superficial injury of shoulder and upper arm	['915']	['T889']	
HP_0030834	Shoulder pain	shoulder pain	True	S49	Other and unspecified injuries of shoulder and upper arm	other andinjuries of shoulder and upper arm	['1009']	['T909']	
HP_0040324	Heliotrope rash	heliotrope rash	True	M33.0	Juvenile dermatomyositis	juvenile dermatomyositis		['700', '700.4', '700.42']	['MS_700.42']
HP_0040324	Heliotrope rash	heliotrope rash	True	M33.1	Other dermatomyositis	other dermatomyositis	['709', '709.5']	['700', '700.4', '700.42']	['MS_700.42']
HP_0030868	Monorchism	monorchism	True	Q55.0	Absence and aplasia of testis	absence and aplasia of testis	['751', '751.1']	['771', '771.3']	['CM_760.214']
HP_0030868	Monorchidism	monorchidism	False	Q55.0	Absence and aplasia of testis	absence and aplasia of testis	['751', '751.1']	['771', '771.3']	['CM_760.214']
HP_0030869	Anorchism	anorchism	True	Q55.0	Absence and aplasia of testis	absence and aplasia of testis	['751', '751.1']	['771', '771.3']	['CM_760.214']
HP_0030880	Raynaud phenomenon	raynaud phenomenon	True	I73.0	Raynaud's syndrome	raynauds syndrome	['443', '443.1']	['448', '448.1']	['CV_448.1']
HP_0030881	Shoulder impingement	shoulder impingement	True	M75.4	Impingement syndrome of shoulder	impingement syndrome of shoulder	['726']	['723', '723.6']	['MS_723.6']
HP_0030882	Coronary artery aneurysm	coronary artery aneurysm	True	I25.4	Coronary artery aneurysm and dissection	coronary artery aneurysm and dissection	['411', '411.4', '411.41']	['438', '438.4', '438.43']	['CV_438.43']
HP_0030907	Thunderclap headache	thunderclap headache	True	G44.8	Other specified headache syndromes	other specified headache syndromes	['339']	['331', '331.3']	['NS_331.3']
HP_0030955	Alcoholism	alcoholism	True	F10	Alcohol related disorders	alcohol related disorders	['317']	['280', '280.1']	['MB_280.1']
HP_0030991	Sclerosing cholangitis	sclerosing cholangitis	True	K83.0	Cholangitis	cholangitis	['575', '575.1']	['552', '552.1']	['GI_552.1']
HP_0030994	Pancreas divisum	pancreas divisum	True	Q45.3	Other congenital malformations of pancreas and pancreatic duct	other congenital malformations of pancreas and pancreatic duct	['750', '750.2', '750.22']	['767']	['CM_758.3']
HP_0030995	Peritoneal effusion	peritoneal effusion	True	R18	Ascites	ascites	['572']	['555']	['GI_555']
HP_0031003	Polyneuritis	polyneuritis	True	G64	Other disorders of peripheral nervous system	other disorders of peripheral nervous system	['357']	['337']	['NS_337']
HP_0031003	Polyneuritis	polyneuritis	True	G90.0	Idiopathic peripheral autonomic neuropathy	idiopathic peripheral autonomic neuropathy	['337', '337.1']	['337', '343', '343.1']	['NS_337', 'NS_343.1']
HP_0031006	Acroparesthesia	acroparesthesia	True	R20.2	Paresthesia of skin	paresthesia of skin	['687', '687.4']	['351', '351.3']	['NS_351.3']
HP_0031009	Ainhum	ainhum	True	L94.6	Ainhum	ainhum	['136']	['680', '680.4']	['DE_680.4']
HP_0031009	Dactylolysis spontanea	dactylolysis spontanea	False	L94.6	Ainhum	ainhum	['136']	['680', '680.4']	['DE_680.4']
HP_0031014	Lusorian artery	lusorian artery	False	Q27.8	Other specified congenital malformations of peripheral vascular system	other specified congenital malformations of peripheral vascular system	['747', '747.2']	['781']	['CM_764']
HP_0031041	Superior vena cava obstruction	superior vena cava obstruction	False	I87.1	Compression of vein	compression of vein	['459']	['449']	['CV_449']
HP_0031042	Strawberry tongue	strawberry tongue	True	K14.0	Glossitis	glossitis	['529', '529.1']	['509', '509.1']	['GI_509.1']
HP_0031160	Myelokathexis	myelokathexis	True	D70	Neutropenia	neutropenia	['288', '288.1', '288.11']	['170', '170.1']	['BI_170.1']
HP_0031169	Postterm pregnancy	postterm pregnancy	True	O48	Late pregnancy	late pregnancy	['645']	['944']	['PP_944']
HP_0031169	Postterm pregnancy	postterm pregnancy	True	P08.2	Late newborn, not heavy for gestational age	late newborn not heavy for gestational age	['658']	['885', '885.5']	['NB_885.5']
HP_0031180	Erythema migrans	erythema migrans	True	A69.2	Lyme disease	lyme disease	['130', '130.1']	['020', '020.1', '089', '089.1']	['ID_020.1', 'ID_089.1']
HP_0031180	Erythema chronicum migrans	erythema chronicum migrans	False	A69.2	Lyme disease	lyme disease	['130', '130.1']	['020', '020.1', '089', '089.1']	['ID_020.1', 'ID_089.1']
HP_0031189	Wrist drop	wrist drop	True	M21.3	Wrist or foot drop (acquired)	wrist or foot drop acquired		['710']	['MS_710']
HP_0031207	Liver hemangioma	liver hemangioma	False	D18.0	Hemangioma	hemangioma	['228']	['139', '139.6', '139.61']	['CA_139.61']
HP_0031217	Hot flashes	hot flashes	True	N95.1	Menopausal and female climacteric states	menopausal and female climacteric states	['627', '627.2']	['627', '627.2']	['GU_627.2']
HP_0031217	Hot flashes	hot flashes	True	R23.2	Flushing	flushing	['782', '782.6']	['679', '679.2', '679.22']	['DE_679.3']
HP_0031245	Productive cough	productive cough	True	R05	Cough	cough	['512', '512.8']	['801']	['RE_499.1']
HP_0031246	Dry cough	dry cough	False	R05	Cough	cough	['512', '512.8']	['801']	['RE_499.1']
HP_0031247	Whooping cough	whooping cough	True	A37	Whooping cough	whooping cough	['041']	['024', '089', '089.1']	['ID_024', 'ID_089.1']
HP_0031249	Parageusia	parageusia	True	R43.2	Parageusia	parageusia	['350', '350.6']	['352', '352.3']	['NS_352.2']
HP_0031249	Dysgeusia	dysgeusia	False	R43.2	Parageusia	parageusia	['350', '350.6']	['352', '352.3']	['NS_352.2']
HP_0031249	Metallic taste	metallic taste	False	R43.2	Parageusia	parageusia	['350', '350.6']	['352', '352.3']	['NS_352.2']
HP_0031250	Lip fissure	lip fissure	True	K13.0	Diseases of lips	diseases of lips	['528', '528.5']	['508']	['GI_508']
HP_0031258	Delirium	delirium	True	F05	Delirium due to known physiological condition	delirium due to known physiological condition	['290', '290.2']	['329', '329.9']	['MB_308.1']
HP_0031259	Oophoritis	oophoritis	True	N70	Salpingitis and oophoritis	salpingitis and oophoritis	['614', '614.3']	['614', '614.3']	['GU_614.3']
HP_0031281	Sialadenitis	sialadenitis	True	K11.2	Sialoadenitis	sialoadenitis	['527', '527.2']	['506', '506.3']	['GI_506.3']
HP_0031287	Seborrheic keratosis	seborrheic keratosis	True	L82	Seborrheic keratosis	seborrheic keratosis	['690', '690.1', '702', '702.2']	['670']	['DE_670']
HP_0031287	Basal cell papilloma	basal cell papilloma	False	L82	Seborrheic keratosis	seborrheic keratosis	['690', '690.1', '702', '702.2']	['670']	['DE_670']
HP_0031287	Seborrheic verruca	seborrheic verruca	False	L82	Seborrheic keratosis	seborrheic keratosis	['690', '690.1', '702', '702.2']	['670']	['DE_670']
HP_0031287	Senile wart	senile wart	False	L82	Seborrheic keratosis	seborrheic keratosis	['690', '690.1', '702', '702.2']	['670']	['DE_670']
HP_0031290	Tuberous xanthoma	tuberous xanthoma	True	E78.2	Mixed hyperlipidemia	mixed hyperlipidemia	['272', '272.1', '272.13']	['239', '239.1', '239.2', '239.3']	['EM_239.1', 'EM_239.2', 'EM_239.3']
HP_0031290	Tuberous xanthoma	tuberous xanthoma	True	K13.4	Granuloma and granuloma-like lesions of oral mucosa	granuloma and granuloma-like lesions of oral mucosa	['528']	['507']	['GI_507']
HP_0031291	Ichthyosis follicularis	ichthyosis follicularis	True	Q80.3	Congenital bullous ichthyosiform erythroderma	congenital bullous ichthyosiform erythroderma	['691', '691.1']	['790', '790.1', '790.14']	['CM_771.1', 'GE_977.14']
HP_0031352	Chest tightness	chest tightness	True	R07	Pain in throat and chest	pain in throat and chest		['800']	['SS_800']
HP_0031353	Otitis media with effusion	otitis media with effusion	True	H65	Nonsuppurative otitis media	nonsuppurative otitis media	['381', '381.1']	['391', '391.1']	['SO_391.1']
HP_0031353	Otitis media with effusion	otitis media with effusion	True	H67	Otitis media in diseases classified elsewhere	otitis media in diseases classified elsewhere	['381', '381.1', '381.11']	['391', '391.1']	['SO_391.1']
HP_0100785	Insomnia	insomnia	True	F51.0	Insomnia not due to a substance or known physiological condition	insomnia not due to a substance or known physiological condition		['333', '333.2']	['NS_333.2']
HP_0031356	Terminal insomnia	terminal insomnia	True	F51.0	Insomnia not due to a substance or known physiological condition	insomnia not due to a substance or known physiological condition		['333', '333.2']	['NS_333.2']
HP_0100785	Insomnia	insomnia	True	G47.0	Insomnia	insomnia	['327', '327.4']	['333', '333.2']	['NS_333.2']
HP_0031356	Terminal insomnia	terminal insomnia	True	G47.0	Insomnia	insomnia	['327', '327.4']	['333', '333.2']	['NS_333.2']
HP_0031364	Ecchymosis	ecchymosis	True	S00	Superficial injury of head	superficial injury of head	['915']	['T889']	
HP_0031364	Ecchymoses	ecchymoses	False	S00	Superficial injury of head	superficial injury of head	['915']	['T889']	
HP_0031417	Rhinorrhea	rhinorrhea	True	J34.8	Other specified disorders of nose and nasal sinuses	other specified disorders of nose and nasal sinuses	['479']	['471']	['RE_471']
HP_0031417	Nasal Discharge	nasal discharge	False	J34.8	Other specified disorders of nose and nasal sinuses	other specified disorders of nose and nasal sinuses	['479']	['471']	['RE_471']
HP_0031417	Runny Nose	runny nose	False	J34.8	Other specified disorders of nose and nasal sinuses	other specified disorders of nose and nasal sinuses	['479']	['471']	['RE_471']
HP_0031454	Apocrine hidrocystoma	apocrine hidrocystoma	True	D23.1	Other benign neoplasm of skin of eyelid, including canthus	other benign neoplasm of skin of eyelid including canthus	['216']	['138']	['CA_138']
HP_0031456	Ectopic pregnancy	ectopic pregnancy	True	O00	Ectopic pregnancy	ectopic pregnancy	['634', '634.3']	['901', '901.1']	['PP_901.1']
HP_0031473	Hostility	hostility	True	R45.4	Irritability and anger	irritability and anger	['1004']	['308', '308.1']	['MB_309.1']
HP_0031499	Appendiceal mucinous neoplasm	appendiceal mucinous neoplasm	True	C18.1	Malignant neoplasm of appendix	malignant neoplasm of appendix	['153', '153.2']	['101', '101.4', '101.41', '130']	['CA_101.412', 'CA_130']
HP_0031499	Appendiceal mucinous neoplasm	appendiceal mucinous neoplasm	True	C78.5	Secondary malignant neoplasm of large intestine and rectum	secondary malignant neoplasm of large intestine and rectum	['198', '198.3']	['116', '116.3']	['CA_116']
HP_0031500	Abdominal mass	abdominal mass	True	R19.0	Intra-abdominal and pelvic swelling, mass and lump	intra-abdominal and pelvic swelling mass and lump	['579']	['556', '556.3']	['GI_556.3']
HP_0100650	Vaginal tumor	vaginal tumor	False	C52	Malignant neoplasm of vagina	malignant neoplasm of vagina	['184', '184.2']	['106', '106.1', '106.12', '130']	['CA_106.12', 'CA_130']
HP_0100650	Vaginal tumour	vaginal tumor	False	C52	Malignant neoplasm of vagina	malignant neoplasm of vagina	['184', '184.2']	['106', '106.1', '106.12', '130']	['CA_106.12', 'CA_130']
HP_0100650	Vaginal tumor	vaginal tumor	False	C79.8	Secondary malignant neoplasm of other specified sites	secondary malignant neoplasm of other specified sites	['198']	['116']	['CA_116']
HP_0100650	Vaginal tumour	vaginal tumor	False	C79.8	Secondary malignant neoplasm of other specified sites	secondary malignant neoplasm of other specified sites	['198']	['116']	['CA_116']
HP_0100650	Vaginal tumor	vaginal tumor	False	D07.2	Carcinoma in situ of vagina	carcinoma in situ of vagina	['184', '184.2']	['106', '106.1', '106.12', '130']	['CA_106.12', 'CA_130']
HP_0100650	Vaginal tumour	vaginal tumor	False	D07.2	Carcinoma in situ of vagina	carcinoma in situ of vagina	['184', '184.2']	['106', '106.1', '106.12', '130']	['CA_106.12', 'CA_130']
HP_0100650	Vaginal tumor	vaginal tumor	False	D28.1	Benign neoplasm of vagina	benign neoplasm of vagina	['221']	['144', '144.1', '144.12']	['CA_144.12']
HP_0100650	Vaginal tumour	vaginal tumor	False	D28.1	Benign neoplasm of vagina	benign neoplasm of vagina	['221']	['144', '144.1', '144.12']	['CA_144.12']
HP_0100684	Salivary gland neoplasm	salivary gland neoplasm	True	C07	Malignant neoplasm of parotid gland	malignant neoplasm of parotid gland	['145', '145.3']	['100', '100.9', '130']	['CA_100.9', 'CA_130']
HP_0100684	Salivary gland neoplasm	salivary gland neoplasm	True	C08	Malignant neoplasm of other and unspecified major salivary glands	malignant neoplasm of other andmajor salivary glands	['145', '145.3']	['100', '100.9', '130']	['CA_100.9', 'CA_130']
HP_0100684	Salivary gland neoplasm	salivary gland neoplasm	True	D11	Benign neoplasm of major salivary glands	benign neoplasm of major salivary glands	['210']	['135', '135.1', '135.16']	['CA_135.16']
HP_0031549	Lymphocytoma cutis	lymphocytoma cutis	True	L98.8	Other specified disorders of the skin and subcutaneous tissue	other specified disorders of the skin and subcutaneous tissue	['689']	['678']	['DE_678']
HP_0031589	Suicidal ideation	suicidal ideation	True	R45.8	Other symptoms and signs involving emotional state	other symptoms and signs involving emotional state	['1004']	['308']	['MB_309']
HP_0031590	Asthenopia	asthenopia	True	H53.1	Subjective visual disturbances	subjective visual disturbances	['368', '368.9']	['386']	['SO_386']
HP_0031590	Eye strain	eye strain	False	H53.1	Subjective visual disturbances	subjective visual disturbances	['368', '368.9']	['386']	['SO_386']
HP_0031599	P mitrale	p mitrale	True	I05.1	Rheumatic mitral insufficiency	rheumatic mitral insufficiency	['394', '394.2']	['400', '400.2', '413', '413.1', '413.11']	['CV_400.2', 'CV_413.11']
HP_0031599	P mitrale	p mitrale	True	I34.0	Nonrheumatic mitral (valve) insufficiency	nonrheumatic mitral valve insufficiency	['395', '395.1']	['413', '413.1', '413.11']	['CV_413.11']
HP_0031599	P mitrale	p mitrale	True	Q23.3	Congenital mitral insufficiency	congenital mitral insufficiency	['747', '747.1', '747.12']	['413', '413.1', '413.11', '779', '779.3', '779.34']	['CV_413.11', 'CM_763.234']
HP_0031622	Brown syndrome	brown syndrome	False	H50.6	Mechanical strabismus	mechanical strabismus	['378', '378.1']	['381']	['SO_381']
HP_0031628	Sudden cardiac arrest	sudden cardiac arrest	False	I46	Cardiac arrest	cardiac arrest	['427', '427.4', '427.42']	['420']	['CV_420']
HP_0031667	Holosystolic murmur	holosystolic murmur	True	R01	Cardiac murmurs and other cardiac sounds	cardiac murmurs and other cardiac sounds	['396']	['423']	['CV_423']
HP_0031676	Monomorphic ventricular tachycardia	monomorphic ventricular tachycardia	True	I47.2	Ventricular tachycardia	ventricular tachycardia	['427', '427.1', '427.12']	['416', '416.1', '416.12']	['CV_416.12']
HP_0031677	Polymorphic ventricular tachycardia	polymorphic ventricular tachycardia	True	I47.2	Ventricular tachycardia	ventricular tachycardia	['427', '427.1', '427.12']	['416', '416.1', '416.12']	['CV_416.12']
HP_0031724	Microtropia	microtropia	True	H50.4	Other and unspecified heterotropia	other andheterotropia	['378', '378.1']	['381']	['SO_381']
HP_0031776	Cyclotropia	cyclotropia	True	H50.4	Other and unspecified heterotropia	other andheterotropia	['378', '378.1']	['381']	['SO_381']
HP_0031777	Cyclophoria	cyclophoria	True	H50.4	Other and unspecified heterotropia	other andheterotropia	['378', '378.1']	['381']	['SO_381']
HP_0031762	Divergence insufficiency	divergence insufficiency	False	H49	Paralytic strabismus	paralytic strabismus	['378', '378.5']	['381', '381.1']	['SO_381.1']
HP_0031775	Paralytic strabismus	paralytic strabismus	False	H49	Paralytic strabismus	paralytic strabismus	['378', '378.5']	['381', '381.1']	['SO_381.1']
HP_0031762	Divergence insufficiency	divergence insufficiency	False	H50	Other strabismus	other strabismus		['381']	['SO_381']
HP_0031775	Paralytic strabismus	paralytic strabismus	False	H50	Other strabismus	other strabismus		['381']	['SO_381']
HP_0032064	Eosinophilic gastroenteritis	eosinophilic gastroenteritis	False	K52.8	Other specified noninfective gastroenteritis and colitis	other specified noninfective gastroenteritis and colitis		['522']	['GI_522']
HP_0031786	Eyelid twitch	eyelid twitch	False	G24.5	Blepharospasm	blepharospasm	['333', '333.4']	['324', '324.3', '324.36']	['NS_324.316']
HP_0031811	Bilirubinuria	bilirubinuria	True	R82.2	Biliuria	biliuria	['277', '277.4']	['832', '832.3']	['EM_252.31']
HP_0100495	Mastocytosis	mastocytosis	True	C96.2	Malignant mast cell neoplasm	malignant mast cell neoplasm	['202']	['120', '120.1', '120.15', '125']	['CA_120.15', 'CA_125']
HP_0100495	Mastocytosis	mastocytosis	True	Q82.2	Congenital cutaneous mastocytosis	congenital cutaneous mastocytosis	['691', '691.3']	['790']	['CM_771.11', 'GE_977.6']
HP_0031830	Pinguecula	pinguecula	True	H11.1	Conjunctival degenerations and deposits	conjunctival degenerations and deposits	['372']	['366']	['SO_366']
HP_0031846	Femur fracture	femur fracture	True	S72	Fracture of femur	fracture of femur	['800', '800.2']	['T820.1']	['MS_745.11']
HP_0031846	Femoral fracture	femoral fracture	False	S72	Fracture of femur	fracture of femur	['800', '800.2']	['T820.1']	['MS_745.11']
HP_0031864	Bacteremia	bacteremia	True	A49.9	Bacterial infection, unspecified	bacterial infection	['041']	['089', '089.1']	['ID_089.1']
HP_0031868	Optic ataxia	optic ataxia	True	R27.0	Ataxia, unspecified	ataxia	['350', '350.3']	['325', '325.3']	['NS_325.3']
HP_0031882	Agyria	agyria	True	Q04.3	Other reduction deformities of brain	other reduction deformities of brain	['752', '752.2']	['750', '750.1', '750.13']	['CM_750.113']
HP_0031909	Unicornuate uterus	unicornuate uterus	True	Q51.4	Unicornate uterus	unicornate uterus	['751', '751.1', '751.11']	['770', '770.3', '770.34']	['CM_760.134']
