hpo_code	hpo_label	hpo_simpleLabel	hpo_original	ICD9_code	ICD9_label	ICD9_simpleLabel	phecode1.2_codeList	phecodeX_codeList	phecodeXupdated_codeList
HP_0012847	Epilepsia partialis continua	epilepsia partialis continua	True	345.7	Epilepsia partialis continua	epilepsia partialis continua	['345', '345.1']	['330', '330.1', '330.12']	['NS_330.12']
HP_0012859	Esophageal leukoplakia	esophageal leukoplakia	True	530.83	Esophageal leukoplakia	esophageal leukoplakia	['530']	['507', '507.3']	['GI_507.3']
HP_0012876	Premature ejaculation	premature ejaculation	True	302.75	Premature ejaculation	premature ejaculation	['302']	['294']	['MB_294']
HP_0012877	Retrograde ejaculation	retrograde ejaculation	True	608.87	Retrograde ejaculation	retrograde ejaculation	['608']	['605', '605.2']	['GU_605.2']
HP_0030127	Endometriosis	endometriosis	True	617	Endometriosis	endometriosis	['615']	['615']	['GU_615']
HP_0020071	Viremia	viremia	True	790.8	Viremia, unspecified	viremia	['079', '079.9']	['099']	['ID_089.2']
HP_0020123	Tympanosclerosis	tympanosclerosis	True	385.0	Tympanosclerosis	tympanosclerosis	['385', '385.5']	['391', '391.4']	['SO_391.4']
HP_0020166	Central retinal vein occlusion	central retinal vein occlusion	True	362.35	Central retinal vein occlusion	central retinal vein occlusion	['362', '362.4']	['374', '374.3', '374.38']	['SO_374.9']
HP_0025004	Hallux rigidus	hallux rigidus	True	735.2	Hallux rigidus	hallux rigidus	['735', '735.2', '735.23']	['709', '709.2', '709.22']	['MS_709.22']
HP_0025127	Actinic keratosis	actinic keratosis	True	702.0	Actinic keratosis	actinic keratosis	['702', '702.1']	['673', '673.1']	['DE_672.21']
HP_0025246	Trichilemmal cyst	trichilemmal cyst	True	704.42	Trichilemmal cyst	trichilemmal cyst	['704']	['682', '682.1', '682.12']	['DE_682.12']
HP_0025246	Pilar cyst	pilar cyst	False	704.41	Pilar cyst	pilar cyst	['704']	['682', '682.1', '682.12']	['DE_682.12']
HP_0025252	Geographic tongue	geographic tongue	True	529.1	Geographic tongue	geographic tongue	['529', '529.1']	['509', '509.2']	['GI_509.12']
HP_0025312	Esophoria	esophoria	True	378.41	Esophoria	esophoria	['378', '378.1']	['381', '381.8', '381.81']	['SO_381.81']
HP_0032011	Heterophoria	heterophoria	True	378.4	Heterophoria	heterophoria	['378', '378.1']	['381', '381.8']	['SO_381.8']
HP_0032011	Heterophoria	heterophoria	True	378.40	Heterophoria, unspecified	heterophoria	['378', '378.1']	['381', '381.8']	['SO_381.8']
HP_0025313	Exophoria	exophoria	True	378.42	Exophoria	exophoria	['378', '378.1']	['381', '381.8', '381.82']	['SO_381.82']
HP_0025319	Rubeosis iridis	rubeosis iridis	True	364.42	Rubeosis iridis	rubeosis iridis	['379', '379.5']	['370', '370.3']	['SO_370.3']
HP_0025328	Antepartum hemorrhage	antepartum hemorrhage	True	641.9	Unspecified antepartum hemorrhage	antepartum hemorrhage	['635', '635.2']	['904', '904.3']	['PP_904.3']
HP_0025328	Antepartum haemorrhage	antepartum hemorrhage	False	641.9	Unspecified antepartum hemorrhage	antepartum hemorrhage	['635', '635.2']	['904', '904.3']	['PP_904.3']
HP_0025342	Central retinal artery occlusion	central retinal artery occlusion	True	362.31	Central retinal artery occlusion	central retinal artery occlusion	['362', '362.4']	['374', '374.3', '374.37']	['SO_374.9']
HP_0025452	Pyoderma gangrenosum	pyoderma gangrenosum	True	686.01	Pyoderma gangrenosum	pyoderma gangrenosum	['686.5']	['669', '669.1']	['DE_669.1', 'DE_679.5']
HP_0025470	Telogen effluvium	telogen effluvium	True	704.02	Telogen effluvium	telogen effluvium	['704', '704.1', '704.12']	['684', '684.1', '684.12']	['DE_684.12']
HP_0025488	Detrusor sphincter dyssynergia	detrusor sphincter dyssynergia	True	596.55	Detrusor sphincter dyssynergia	detrusor sphincter dyssynergia	['596', '596.5']	['597', '597.2']	['GU_597.2']
HP_0025502	Overweight	overweight	True	278.02	Overweight	overweight	['278']	['236']	['EM_236']
HP_0025584	Hypotropia	hypotropia	True	378.32	Hypotropia	hypotropia	['378', '378.1']	['381', '381.5']	['SO_381.5']
HP_0025586	Hypertropia	hypertropia	True	378.31	Hypertropia	hypertropia	['378', '378.1']	['381', '381.5']	['SO_381.5']
HP_0025608	Cicatricial ectropion	cicatricial ectropion	True	374.14	Cicatricial ectropion	cicatricial ectropion	['374', '374.1']	['361', '361.9', '361.94']	['SO_361.94']
HP_0025691	Impaired fasting glucose	impaired fasting glucose	True	790.21	Impaired fasting glucose	impaired fasting glucose	['250.4', '250.41']	['204', '204.1']	['EM_204.1']
HP_0030003	Paralytic lagophthalmos	paralytic lagophthalmos	True	374.21	Paralytic lagophthalmos	paralytic lagophthalmos	['374', '374.2']	['361', '361.2', '361.25']	['SO_361.25']
HP_0030004	Cicatricial lagophthalmos	cicatricial lagophthalmos	True	374.23	Cicatricial lagophthalmos	cicatricial lagophthalmos	['374', '374.2']	['361', '361.2', '361.24']	['SO_361.24']
HP_0030008	Cervical agenesis	cervical agenesis	True	752.43	Cervical agenesis	cervical agenesis	['751', '751.1', '751.11']	['770', '770.4']	['CM_760.13']
HP_0030011	Imperforate hymen	imperforate hymen	True	752.42	Imperforate hymen	imperforate hymen	['751', '751.1', '751.11']	['770', '770.5', '770.53']	['CM_760.153']
HP_0030016	Dyspareunia	dyspareunia	True	625.0	Dyspareunia	dyspareunia	['625', '625.1']	['625', '625.1']	['GU_625.1']
HP_0030017	Vaginismus	vaginismus	True	625.1	Vaginismus	vaginismus	['625', '625.1']	['625', '625.1']	['GU_625.4']
HP_0046504	Decreased libido	decreased libido	True	799.81	Decreased libido	decreased libido	['302', '302.1']	['294']	['MB_294']
HP_0030041	Schmorl's nodes	schmorls nodes	False	722.3	Schmorl's nodes	schmorls nodes	['722', '722.3']	['716', '716.1']	['MS_716.1']
HP_0030050	Narcolepsy	narcolepsy	True	347.0	Narcolepsy	narcolepsy	['347']	['333', '333.7']	['NS_333.7']
HP_0030069	Primary central nervous system lymphoma	primary central nervous system lymphoma	True	200.5	Primary central nervous system lymphoma	primary central nervous system lymphoma	['202', '202.2']	['120', '120.2', '120.21', '122', '122.2']	['CA_120.21', 'CA_122.2']
HP_0030142	Abnormal bowel sounds	abnormal bowel sounds	True	787.5	Abnormal bowel sounds	abnormal bowel sounds	['561']	['529', '529.4']	['GI_529.4']
HP_0030149	Cardiogenic shock	cardiogenic shock	True	785.51	Cardiogenic shock	cardiogenic shock	['797', '797.1']	['810', '810.1']	['SS_810.2']
HP_0031273	Shock	shock	True	785.50	Shock, unspecified	shock	['797']	['810']	['SS_810']
HP_0030150	Plasmacytosis	plasmacytosis	True	288.64	Plasmacytosis	plasmacytosis	['288', '288.2']	['171', '171.3']	['BI_171.3']
HP_0030151	Cholangitis	cholangitis	True	576.1	Cholangitis	cholangitis	['575', '575.1']	['552', '552.1']	['GI_552.1']
HP_0030242	Portal vein thrombosis	portal vein thrombosis	True	452	Portal vein thrombosis	portal vein thrombosis	['452']	['440', '440.1', '440.12']	['CV_440.12']
HP_0030766	Otalgia	otalgia	False	388.7	Otalgia	otalgia	['382']	['392']	['SO_392.1']
HP_0030766	Otalgia	otalgia	False	388.70	Otalgia, unspecified	otalgia	['382']	['392']	['SO_392.1']
HP_0030770	Craniorachischisis	craniorachischisis	True	740.1	Craniorachischisis	craniorachischisis	['752', '752.1']	['751', '751.2']	['CM_750.112']
HP_0030771	Mallet finger	mallet finger	True	736.1	Mallet finger	mallet finger	['736', '736.2']	['709', '709.1', '709.11']	['MS_709.11']
HP_0030773	Internuclear ophthalmoplegia	internuclear ophthalmoplegia	True	378.86	Internuclear ophthalmoplegia	internuclear ophthalmoplegia	['378']	['381', '381.1', '381.11']	['SO_381.11']
HP_0030788	Impacted cerumen	impacted cerumen	True	380.4	Impacted cerumen	impacted cerumen	['380.4']	['390', '390.4']	['SO_390.4']
HP_0030816	Gingival recession	gingival recession	True	523.2	Gingival recession	gingival recession	['523', '523.1']	['504', '504.2']	['GI_504.2']
HP_0030816	Gingival recession	gingival recession	True	523.20	Gingival recession, unspecified	gingival recession	['523', '523.1']	['504', '504.2']	['GI_504.2']
HP_0030828	Wheezing	wheezing	True	786.07	Wheezing	wheezing	['512', '512.1']	['488', '488.6']	['RE_488.6']
HP_0030943	Vulvodynia	vulvodynia	True	625.7	Vulvodynia	vulvodynia	['625']	['625', '625.3']	['GU_625.3']
HP_0030943	Vulvodynia	vulvodynia	True	625.70	Vulvodynia, unspecified	vulvodynia	['625']	['625', '625.3']	['GU_625.3']
HP_0031009	Ainhum	ainhum	True	136.0	Ainhum	ainhum	['136']	['680', '680.4']	['DE_680.4']
HP_0031150	Vitreomacular adhesion	vitreomacular adhesion	True	379.27	Vitreomacular adhesion	vitreomacular adhesion	['379', '379.2']	['376', '376.4']	['SO_376.4']
HP_0031247	Whooping cough	whooping cough	True	033	Whooping cough	whooping cough	['041']	['024', '089', '089.1']	['ID_024', 'ID_089.1']
HP_0031287	Seborrheic keratosis	seborrheic keratosis	True	702.1	Seborrheic keratosis	seborrheic keratosis	['702', '702.2']	['670']	['DE_670']
HP_0100785	Insomnia	insomnia	True	780.52	Insomnia, unspecified	insomnia	['327', '327.4']	['333', '333.2']	['NS_333.2']
HP_0031456	Ectopic pregnancy	ectopic pregnancy	True	633	Ectopic pregnancy	ectopic pregnancy	['634', '634.3']	['901', '901.1']	['PP_901.1']
HP_0031456	Ectopic pregnancy	ectopic pregnancy	True	633.9	Unspecified ectopic pregnancy	ectopic pregnancy	['634', '634.3']	['901', '901.1']	['PP_901.1']
HP_0031589	Suicidal ideation	suicidal ideation	True	V62.84	Suicidal ideation	suicidal ideation	['297', '297.1']	['284', '284.1']	['MB_284.1']
HP_0031615	Hypopyon	hypopyon	True	364.05	Hypopyon	hypopyon	['371', '371.1']	['367', '367.8']	['SO_367.8']
HP_0031717	Alternating exotropia	alternating exotropia	True	378.15	Alternating exotropia	alternating exotropia	['378', '378.1']	['381', '381.4', '381.41']	['SO_381.41']
HP_0031776	Cyclotropia	cyclotropia	True	378.33	Cyclotropia	cyclotropia	['378', '378.1']	['381', '381.7']	['SO_381.7']
HP_0031737	Cicatricial entropion	cicatricial entropion	True	374.04	Cicatricial entropion	cicatricial entropion	['374', '374.1']	['361', '361.1', '361.14']	['SO_361.14']
HP_0031738	Mechanical entropion	mechanical entropion	True	374.02	Mechanical entropion	mechanical entropion	['374', '374.1']	['361', '361.1', '361.12']	['SO_361.12']
HP_0031775	Paralytic strabismus	paralytic strabismus	False	378.5	Paralytic strabismus	paralytic strabismus	['378', '378.5']	['381', '381.1']	['SO_381.1']
HP_0031775	Paralytic strabismus	paralytic strabismus	False	378.50	Paralytic strabismus, unspecified	paralytic strabismus	['378', '378.5']	['381', '381.1']	['SO_381.1']
HP_0031777	Cyclophoria	cyclophoria	True	378.44	Cyclophoria	cyclophoria	['378', '378.1']	['381', '381.8', '381.83']	['SO_381.83']
HP_0032064	Eosinophilic gastroenteritis	eosinophilic gastroenteritis	False	558.41	Eosinophilic gastroenteritis	eosinophilic gastroenteritis	['558']	['522', '522.6', '522.62']	['GI_522.62']
HP_0031792	Irregular astigmatism	irregular astigmatism	True	367.22	Irregular astigmatism	irregular astigmatism	['367', '367.2']	['387', '387.3', '387.31']	['SO_387.3']
HP_0031807	Basophilia	basophilia	False	288.65	Basophilia	basophilia	['288', '288.2']	['171', '171.5']	['BI_171.5']
HP_0031813	Eosinophilic colitis	eosinophilic colitis	False	558.42	Eosinophilic colitis	eosinophilic colitis	['558']	['522', '522.6', '522.63']	['GI_522.63']
HP_0031830	Pinguecula	pinguecula	True	372.51	Pinguecula	pinguecula	['372']	['366', '366.2', '366.21']	['SO_366.21']
HP_0031864	Bacteremia	bacteremia	True	790.7	Bacteremia	bacteremia	['038', '038.3']	['092', '092.8']	['ID_092.8']
HP_0031909	Unicornuate uterus	unicornuate uterus	True	752.33	Unicornuate uterus	unicornuate uterus	['751', '751.1', '751.11']	['770', '770.3', '770.34']	['CM_760.134']
HP_0032008	Fat embolism	fat embolism	False	958.1	Fat embolism	fat embolism	['958']	['T900.1']	
HP_0032018	Mononeuritis multiplex	mononeuritis multiplex	False	354.5	Mononeuritis multiplex	mononeuritis multiplex	['355']	['336']	['NS_336.4']
HP_0032141	Precordial pain	precordial pain	True	786.51	Precordial pain	precordial pain	['418.1']	['800', '800.2']	['SS_800.2']
HP_0100749	Chest pain	chest pain	True	786.5	Chest pain	chest pain	['418']	['800']	['SS_800']
HP_0100749	Chest pain	chest pain	True	786.50	Chest pain, unspecified	chest pain	['418']	['800']	['SS_800']
HP_0032147	Erythromelalgia	erythromelalgia	True	443.82	Erythromelalgia	erythromelalgia	['443', '443.8']	['448', '448.2']	['CV_448.2']
HP_0032160	Cryptococcal meningitis	cryptococcal meningitis	True	321.0	Cryptococcal meningitis	cryptococcal meningitis	['320']	['075', '089', '089.3', '320', '320.1', '320.13']	['ID_075', 'ID_089.3', 'NS_320.13']
HP_0032161	Coccidioidal meningitis	coccidioidal meningitis	True	114.2	Coccidioidal meningitis	coccidioidal meningitis	['320']	['071', '089', '089.3', '320', '320.1', '320.13']	['ID_071', 'ID_089.3', 'NS_320.13']
HP_0032163	Molluscum contagiosum	molluscum contagiosum	True	078.0	Molluscum contagiosum	molluscum contagiosum	['079']	['055', '055.1', '089', '089.2']	['ID_055.1', 'ID_089.2']
HP_0032192	Hydatidiform mole	hydatidiform mole	True	630	Hydatidiform mole	hydatidiform mole	['634', '634.1']	['901', '901.2']	['PP_901.2']
HP_0032249	Coccidioidomycosis	coccidioidomycosis	True	114	Coccidioidomycosis	coccidioidomycosis	['117', '117.2']	['071', '089', '089.3']	['ID_071', 'ID_089.3']
HP_0032249	Coccidioidomycosis	coccidioidomycosis	True	114.9	Coccidioidomycosis, unspecified	coccidioidomycosis	['117', '117.2']	['071', '089', '089.3']	['ID_071', 'ID_089.3']
HP_0032256	Histoplasmosis	histoplasmosis	True	115	Histoplasmosis	histoplasmosis	['117', '117.1']	['072', '089', '089.3']	['ID_072', 'ID_089.3']
HP_0032256	Histoplasmosis	histoplasmosis	True	115.9	Histoplasmosis, unspecified	histoplasmosis	['117', '117.1']	['072', '089', '089.3']	['ID_072', 'ID_089.3']
HP_0032262	Pulmonary tuberculosis	pulmonary tuberculosis	True	011	Pulmonary tuberculosis	pulmonary tuberculosis	['010']	['005', '005.1', '089', '089.1', '460']	['ID_005.1', 'ID_089.1', 'RE_460.3']
HP_0032262	Pulmonary tuberculosis	pulmonary tuberculosis	True	011.9	Unspecified pulmonary tuberculosis	pulmonary tuberculosis	['010']	['005', '005.1', '089', '089.1', '460']	['ID_005.1', 'ID_089.1', 'RE_460.3']
HP_0032434	Delayed separation of umbilical cord	delayed separation of umbilical cord	False	779.83	Delayed separation of umbilical cord	delayed separation of umbilical cord	['656']	['872', '872.4']	['NB_872.4']
HP_0032448	Achlorhydria	achlorhydria	True	536.0	Achlorhydria	achlorhydria	['536']	['516', '516.6']	['GI_516.6']
HP_0032545	Abdominal rigidity	abdominal rigidity	True	789.4	Abdominal rigidity	abdominal rigidity	['579']	['556', '556.4']	['GI_556.4']
HP_0032551	Hemorrhoids	hemorrhoids	True	455	Hemorrhoids	hemorrhoids	['455']	['439']	['CV_439']
HP_0032551	Haemorrhoids	hemorrhoids	False	455	Hemorrhoids	hemorrhoids	['455']	['439']	['CV_439']
HP_0032965	Interstitial emphysema	interstitial emphysema	True	518.1	Interstitial emphysema	interstitial emphysema	['508']	['484', '484.4']	['RE_484.4']
HP_0033000	Croup	croup	False	464.4	Croup	croup	['483']	['460', '460.1', '467', '467.1', '467.11']	['RE_460.1', 'RE_467.11']
HP_0033050	Throat pain	throat pain	False	784.1	Throat pain	throat pain	['478']	['802']	['RE_499.4']
HP_0033117	Duodenitis	duodenitis	True	535.6	Duodenitis	duodenitis	['535', '535.6']	['522', '522.8']	['GI_522.8']
HP_0033135	Hepatic infarction	hepatic infarction	True	573.4	Hepatic infarction	hepatic infarction	['573']	['546']	['GI_546']
HP_0033415	Cardiac tamponade	cardiac tamponade	True	423.3	Cardiac tamponade	cardiac tamponade	['420', '420.2']	['411', '411.3']	['CV_411.3']
HP_0033513	Cocaine dependence	cocaine dependence	False	304.2	Cocaine dependence	cocaine dependence	['316']	['280', '280.5', '280.52', '281', '281.2']	['MB_280.51', 'MB_280.9']
HP_0033513	Cocaine dependence	cocaine dependence	False	304.20	Cocaine dependence, unspecified	cocaine dependence	['316']	['280', '280.5', '280.52', '281', '281.2']	['MB_280.51', 'MB_280.9']
HP_0033639	Septic pulmonary embolism	septic pulmonary embolism	True	415.12	Septic pulmonary embolism	septic pulmonary embolism	['415', '415.1', '415.11']	['440', '440.3']	['CV_440.3']
HP_0033788	Hypercementosis	hypercementosis	False	521.5	Hypercementosis	hypercementosis	['521', '521.4']	['502', '502.5']	['GI_502.17']
HP_0033808	Spermatocele	spermatocele	True	608.1	Spermatocele	spermatocele	['603', '603.2']	['603', '603.2']	['GU_603.2']
HP_0033840	Postmenopausal bleeding	postmenopausal bleeding	True	627.1	Postmenopausal bleeding	postmenopausal bleeding	['627', '627.1']	['627', '627.1']	['GU_627.1']
HP_0033842	Early satiety	early satiety	True	780.94	Early satiety	early satiety	['1005']	['230', '230.5']	['EM_230.5']
HP_0034205	Iniencephaly	iniencephaly	True	740.2	Iniencephaly	iniencephaly	['752', '752.1']	['750', '750.5']	['CM_750.112']
HP_0040183	Encopresis	encopresis	True	307.7	Encopresis	encopresis	['313']	['893', '893.7']	['GI_529.7']
HP_0100806	Sepsis	sepsis	True	995.91	Sepsis	sepsis	['994', '994.2']	['092', '092.2']	['ID_092.2']
HP_0040264	Jaw pain	jaw pain	True	784.92	Jaw pain	jaw pain	['526']	['734', '734.9']	['MS_734.9']
HP_0040269	Obstruction of Eustachian tube	obstruction of eustachian tube	False	381.6	Obstruction of Eustachian tube	obstruction of eustachian tube	['381', '381.2']	['391', '391.2', '391.22']	['SO_391.22']
HP_0040269	Obstruction of Eustachian tube	obstruction of eustachian tube	False	381.60	Obstruction of Eustachian tube, unspecified	obstruction of eustachian tube	['381', '381.2']	['391', '391.2', '391.22']	['SO_391.22']
HP_0040289	Cyclic neutropenia	cyclic neutropenia	True	288.02	Cyclic neutropenia	cyclic neutropenia	['288.1', '288.11']	['170', '170.1', '170.14']	['BI_170.14']
HP_0040297	Preauricular cyst	preauricular cyst	True	744.47	Preauricular cyst	preauricular cyst	['749']	['756', '756.2']	['CM_753.2']
HP_0100537	Fasciitis	fasciitis	True	729.4	Fasciitis, unspecified	fasciitis	['728.7']	['722']	['MS_722']
HP_0100033	Tics	tics	True	307.2	Tics	tics	['313', '313.2']	['893', '893.5']	['MB_305.1']
HP_0100033	Tic disorder	tic disorder	False	307.20	Tic disorder, unspecified	tic disorder	['313', '313.2']	['893', '893.5']	['MB_305.1']
HP_0100279	Ulcerative colitis	ulcerative colitis	True	556	Ulcerative colitis	ulcerative colitis	['555', '555.2']	['181', '522', '522.1', '522.12']	['BI_181', 'GI_522.12']
HP_0100279	Ulcerative colitis	ulcerative colitis	True	556.9	Ulcerative colitis, unspecified	ulcerative colitis	['555', '555.2']	['181', '522', '522.1', '522.12']	['BI_181', 'GI_522.12']
HP_0100309	Subdural hemorrhage	subdural hemorrhage	True	432.1	Subdural hemorrhage	subdural hemorrhage	['430', '430.3']	['430', '430.3']	['CV_430.3']
HP_0100309	Subdural haemorrhage	subdural hemorrhage	False	432.1	Subdural hemorrhage	subdural hemorrhage	['430', '430.3']	['430', '430.3']	['CV_430.3']
HP_0100512	Vitamin D deficiency	vitamin d deficiency	False	268	Vitamin D deficiency	vitamin d deficiency	['261', '261.4']	['232', '232.4']	['EM_232.4']
HP_0100512	Vitamin D deficiency	vitamin d deficiency	False	268.9	Unspecified vitamin D deficiency	vitamin d deficiency	['261', '261.4']	['232', '232.4']	['EM_232.4']
HP_0100518	Dysuria	dysuria	True	788.1	Dysuria	dysuria	['599', '599.3']	['594', '594.2']	['GU_594.2']
HP_0100532	Scleritis	scleritis	True	379.00	Scleritis, unspecified	scleritis	['379', '379.1']	['367', '367.7']	['SO_367.7']
HP_0100565	Hydromyelia	hydromyelia	True	742.53	Hydromyelia	hydromyelia	['752', '752.2']	['751', '751.5']	['CM_750.26']
HP_0100580	Barrett's esophagus	barretts esophagus	False	530.85	Barrett's esophagus	barretts esophagus	['530', '530.1', '530.13']	['510', '510.8']	['GI_510.8']
HP_0100580	Barrett's oesophagus	barretts esophagus	False	530.85	Barrett's esophagus	barretts esophagus	['530', '530.1', '530.13']	['510', '510.8']	['GI_510.8']
HP_0100582	Nasal polyps	nasal polyps	False	471	Nasal polyps	nasal polyps	['471']	['135', '135.5', '471', '471.5']	['CA_135.5', 'RE_471.5']
HP_0100592	Peritoneal abscess	peritoneal abscess	True	567.22	Peritoneal abscess	peritoneal abscess	['567']	['537', '537.1']	['GI_537.3']
HP_0100607	Dysmenorrhea	dysmenorrhea	True	625.3	Dysmenorrhea	dysmenorrhea	['626', '626.2']	['626', '626.2']	['GU_626.2']
HP_0100608	Metrorrhagia	metrorrhagia	True	626.6	Metrorrhagia	metrorrhagia	['626', '626.1', '626.14']	['626', '626.1', '626.14']	['GU_626.13']
HP_0100633	Esophagitis	esophagitis	True	530.1	Esophagitis	esophagitis	['530', '530.1']	['510', '510.2']	['GI_510.2']
HP_0100633	Esophagitis	esophagitis	True	530.10	Esophagitis, unspecified	esophagitis	['530', '530.1']	['510', '510.2']	['GI_510.2']
HP_0100653	Optic neuritis	optic neuritis	True	377.3	Optic neuritis	optic neuritis	['377', '377.3']	['380', '380.1', '380.11']	['SO_380.11']
HP_0100653	Optic neuritis	optic neuritis	True	377.30	Optic neuritis, unspecified	optic neuritis	['377', '377.3']	['380', '380.1', '380.11']	['SO_380.11']
HP_0100661	Trigeminal neuralgia	trigeminal neuralgia	True	350.1	Trigeminal neuralgia	trigeminal neuralgia	['352', '352.1']	['334', '334.1', '334.11']	['NS_334.11']
HP_0100704	Cortical blindness	cortical blindness	False	377.75	Cortical blindness	cortical blindness	['377']	['380', '380.5', '380.51']	['SO_380.51']
HP_0100726	Kaposi's sarcoma	kaposis sarcoma	True	176	Kaposi's sarcoma	kaposis sarcoma	['230']	['104', '104.6']	['CA_104.6']
HP_0100753	Schizophrenia	schizophrenia	True	295.9	Unspecified schizophrenia	schizophrenia	['295', '295.1']	['287', '287.1']	['MB_287.1']
HP_0100753	Schizophrenia	schizophrenia	True	295.90	Unspecified schizophrenia, unspecified	schizophrenia	['295', '295.1']	['287', '287.1']	['MB_287.1']
HP_0100758	Gangrene	gangrene	True	785.4	Gangrene	gangrene	['791']	['091']	['ID_091']
HP_0100759	Clubbing of fingers	clubbing of fingers	True	781.5	Clubbing of fingers	clubbing of fingers	['781']	['813']	['SS_813']
HP_0100808	Gastric diverticulum	gastric diverticulum	True	537.1	Gastric diverticulum	gastric diverticulum	['537']	['523', '523.3']	['GI_523.3']
HP_0100817	Renovascular hypertension	renovascular hypertension	True	405.91	Unspecified renovascular hypertension	renovascular hypertension	['401', '401.3']	['401', '401.6', '401.61']	['CV_401.61']
HP_0100821	Urethrocele	urethrocele	True	618.03	Urethrocele	urethrocele	['618', '618.1']	['618', '618.1']	['GU_623.1']
HP_0100822	Rectocele	rectocele	True	618.04	Rectocele	rectocele	['618', '618.1']	['618', '618.1', '618.12']	['GU_623.1']
HP_0100829	Galactorrhea	galactorrhea	True	676.6	Galactorrhea	galactorrhea	['612', '612.1']	['612', '612.1']	['GU_612.21']
HP_0200023	Priapism	priapism	True	607.3	Priapism	priapism	['604']	['604', '604.4']	['GU_604.4']
HP_0200032	Kayser-Fleischer ring	kayser-fleischer ring	True	371.14	Kayser-Fleischer ring	kayser-fleischer ring	['364']	['247', '247.1', '247.13']	['SO_369.15']
HP_0200047	Chondritis of pinna	chondritis of pinna	True	380.03	Chondritis of pinna	chondritis of pinna	['380']	['390', '390.6']	['SO_390.6']
HP_0200123	Chronic hepatitis	chronic hepatitis	True	571.4	Chronic hepatitis	chronic hepatitis	['070.4']	['540', '540.1']	['GI_540.1']
HP_0200123	Chronic hepatitis	chronic hepatitis	True	571.40	Chronic hepatitis, unspecified	chronic hepatitis	['070.4']	['540', '540.1']	['GI_540.1']
HP_0410138	Vibratory urticaria	vibratory urticaria	True	708.4	Vibratory urticaria	vibratory urticaria	['947']	['666', '666.5']	['DE_666.5']
HP_0410147	Eosinophilic gastritis	eosinophilic gastritis	False	535.7	Eosinophilic gastritis	eosinophilic gastritis	['535', '535.8']	['522', '522.6', '522.62']	['GI_522.62']
HP_0410151	Eosinophilic esophagitis	eosinophilic esophagitis	False	530.13	Eosinophilic esophagitis	eosinophilic esophagitis	['530', '530.1', '530.15']	['510', '510.2', '522', '522.6', '522.61']	['GI_510.2', 'GI_522.61']
HP_0410328	Allergy to eggs	allergy to eggs	False	V15.03	Allergy to eggs	allergy to eggs	['930']	['840', '840.1', '840.18']	['SS_840.18']
HP_0410333	Allergy to seafood	allergy to seafood	False	V15.04	Allergy to seafood	allergy to seafood	['930']	['840', '840.1', '840.12']	['SS_840.12']
HP_0430007	Symblepharon	symblepharon	True	372.63	Symblepharon	symblepharon	['372']	['366', '366.3']	['SO_366.3']
HP_0500006	Urethritis	urethritis	True	597.80	Urethritis, unspecified	urethritis	['592', '592.2']	['592', '592.2']	['GU_592.2']
HP_0500049	Retinopathy of prematurity	retinopathy of prematurity	True	362.20	Retinopathy of prematurity, unspecified	retinopathy of prematurity	['362', '362.1']	['873']	['SO_374.4', 'NB_873']
HP_0500050	Retinopathy of prematurity stage 1	retinopathy of prematurity stage 1	True	362.23	Retinopathy of prematurity, stage 1	retinopathy of prematurity stage 1	['362', '362.1']	['873']	['SO_374.4', 'NB_873.2']
HP_0500051	Retinopathy of prematurity stage 2	retinopathy of prematurity stage 2	True	362.24	Retinopathy of prematurity, stage 2	retinopathy of prematurity stage 2	['362', '362.1']	['873']	['SO_374.4', 'NB_873.3']
HP_0500052	Retinopathy of prematurity stage 3	retinopathy of prematurity stage 3	True	362.25	Retinopathy of prematurity, stage 3	retinopathy of prematurity stage 3	['362', '362.1']	['873']	['SO_374.4', 'NB_873.4']
HP_0500053	Retinopathy of prematurity stage 4	retinopathy of prematurity stage 4	True	362.26	Retinopathy of prematurity, stage 4	retinopathy of prematurity stage 4	['362', '362.1']	['873']	['SO_374.4', 'NB_873.5']
HP_0500056	Retinopathy of prematurity stage 5	retinopathy of prematurity stage 5	True	362.27	Retinopathy of prematurity, stage 5	retinopathy of prematurity stage 5	['362', '362.1']	['873']	['SO_374.4', 'NB_873.6']
HP_0500077	Alternating hyperphoria	alternating hyperphoria	True	378.45	Alternating hyperphoria	alternating hyperphoria	['378', '378.1']	['381', '381.8']	['SO_381.8']
HP_4000037	Congenital hydrocele	congenital hydrocele	True	778.6	Congenital hydrocele	congenital hydrocele	['656', '656.7']	['868', '868.6']	['GU_603.1', 'CM_760.26']
