ICD9_code	ICD9_label	ICD9_simpleLabel	hpo_code	hpo_label	SORTA_score	phecode1.2_codeList	phecodeX_codeList
730.27	Unspecified osteomyelitis, ankle and foot	osteomyelitis ankle and foot	HP_0001886	Foot osteomyelitis	85.71	['710', '710.1', '710.19']	['701', '701.1']
730.9	Unspecified infection of bone	infection of bone	HP_0002754	Osteomyelitis	100.0	['710']	['701']
730.90	Unspecified infection of bone, site unspecified	infection of bone site	HP_0002754	Osteomyelitis	82.76	['710']	['701']
730.94	Unspecified infection of bone, hand	infection of bone hand	HP_0002754	Osteomyelitis	82.76	['710']	['701']
730.96	Unspecified infection of bone, lower leg	infection of bone lower leg	HP_0007626	Mandibular osteomyelitis	81.82	['710']	['701']
730.97	Unspecified infection of bone, ankle and foot	infection of bone ankle and foot	HP_0001886	Foot osteomyelitis	87.18	['710']	['701']
732.0	Juvenile osteochondrosis of spine	juvenile osteochondrosis of spine	HP_0010891	Morbus Scheuermann	100.0	['732', '732.1']	['714', '714.4']
732.5	Juvenile osteochondrosis of foot	juvenile osteochondrosis of foot	HP_0010891	Morbus Scheuermann	80.7	['732', '732.1']	['725', '725.2']
732.6	Other juvenile osteochondrosis	other juvenile osteochondrosis	HP_0010891	Morbus Scheuermann	88.46	['732', '732.1']	['725', '725.2']
732.7	Osteochondritis dissecans	osteochondritis dissecans	HP_0010886	Osteochondritis dissecans	100.0	['732', '732.7']	['728', '728.2']
733.0	Osteoporosis	osteoporosis	HP_0000939	Osteoporosis	100.0	['743', '743.1']	['726', '726.1']
733.00	Osteoporosis, unspecified	osteoporosis	HP_0000939	Osteoporosis	100.0	['743', '743.1', '743.11']	['726', '726.1']
733.01	Senile osteoporosis	senile osteoporosis	HP_0000939	Osteoporosis	80.0	['743', '743.1', '743.12']	['726', '726.1']
733.03	Disuse osteoporosis	disuse osteoporosis	HP_0000939	Osteoporosis	80.0	['743', '743.1', '743.13']	['726', '726.1']
733.09	Other osteoporosis	other osteoporosis	HP_0000939	Osteoporosis	100.0	['743', '743.1', '743.13']	['726', '726.1']
733.1	Pathologic fracture	pathologic fracture	HP_0002756	Pathologic fracture	100.0	['743', '743.2']	['726', '726.2']
733.10	Pathologic fracture, unspecified site	pathologic fracturesite	HP_0002756	Pathologic fracture	84.21	['743', '743.2']	['726', '726.2']
733.11	Pathologic fracture of humerus	pathologic fracture of humerus	HP_0002756	Pathologic fracture	82.93	['743', '743.2']	['726', '726.2']
733.2	Cyst of bone	cyst of bone	HP_0012062	Bone cyst	100.0	['733', '733.2']	['727', '727.5']
733.22	Aneurysmal bone cyst	aneurysmal bone cyst	HP_0012063	Aneurysmal bone cyst	100.0	['733', '733.2']	['727', '727.5']
733.29	Other bone cyst	other bone cyst	HP_0012062	Bone cyst	100.0	['733', '733.2']	['727', '727.5']
733.3	Hyperostosis of skull	hyperostosis of skull	HP_0004330	Increased skull ossification	100.0	['733']	['727', '727.4']
733.4	Aseptic necrosis of bone	aseptic necrosis of bone	HP_0010885	Avascular necrosis	100.0	['733.4']	['727', '727.1']
733.40	Aseptic necrosis of bone, site unspecified	aseptic necrosis of bone site	HP_0010885	Avascular necrosis	88.37	['733.4']	['727', '727.1']
733.44	Aseptic necrosis of talus	aseptic necrosis of talus	HP_0010885	Avascular necrosis	84.85	['733.4']	['727', '727.1']
733.45	Aseptic necrosis of bone, jaw	aseptic necrosis of bone jaw	HP_0010885	Avascular necrosis	90.48	['733.4']	['727', '727.1']
733.49	Aseptic necrosis of bone, other	aseptic necrosis of bone other	HP_0010885	Avascular necrosis	100.0	['733.4']	['727', '727.1']
733.92	Chondromalacia	chondromalacia	HP_0002780	Bronchomalacia	80.0	['733.9']	['728', '728.1']
734	Flat foot	flat foot	HP_0001763	Pes planus	100.0	['735', '735.1']	['710', '710.4', '710.41']
734	Flat foot	flat foot	HP_0001763	Pes planus	100.0	['735', '735.1']	['710', '710.4', '710.41']
735.2	Hallux rigidus	hallux rigidus	HP_0025004	Hallux rigidus	100.0	['735', '735.2', '735.23']	['709', '709.2', '709.22']
736.1	Mallet finger	mallet finger	HP_0030771	Mallet finger	100.0	['736', '736.2']	['709', '709.1', '709.11']
736.5	Genu recurvatum (acquired)	genu recurvatum acquired	HP_0002816	Genu recurvatum	82.05	['736', '736.5']	['710', '710.3']
736.71	Acquired equinovarus deformity	acquired equinovarus deformity	HP_0008110	Equinovarus deformity	83.72	['735']	['710', '710.4', '710.42']
737	Curvature of spine	curvature of spine	HP_0010674	Abnormality of the curvature of the vertebral column	100.0	['737']	['714']
737.34	Thoracogenic scoliosis	thoracogenic scoliosis	HP_0002943	Thoracic scoliosis	83.33	['737', '737.3']	['714', '714.3', '714.32']
737.8	Other curvatures of spine	other curvatures of spine	HP_0010674	Abnormality of the curvature of the vertebral column	100.0	['737']	['714']
737.9	Unspecified curvature of spine	curvature of spine	HP_0010674	Abnormality of the curvature of the vertebral column	100.0	['737']	['714']
738.12	Zygomatic hypoplasia	zygomatic hypoplasia	HP_0010669	Hypoplasia of the zygomatic bone	88.37	['738']	['729', '729.2']
738.4	Acquired spondylolisthesis	acquired spondylolisthesis	HP_0003302	Spondylolisthesis	82.93	['738', '738.4']	['715', '715.3']
740.0	Anencephalus	anencephalus	HP_0002323	Anencephaly	83.33	['752', '752.1']	['750', '750.1', '750.12']
740.1	Craniorachischisis	craniorachischisis	HP_0030770	Craniorachischisis	100.0	['752', '752.1']	['751', '751.2']
741	Spina bifida	spina bifida	HP_0002414	Spina bifida	100.0	['752', '752.1', '752.11']	['751', '751.1']
742.0	Encephalocele	encephalocele	HP_0002084	Encephalocele	100.0	['752', '752.1']	['751', '751.3']
742.1	Microcephalus	microcephalus	HP_0000252	Microcephaly	84.62	['752', '752.2']	['750', '750.1', '750.11']
742.51	Diastematomyelia	diastematomyelia	HP_0100563	Diastomatomyelia	88.24	['752', '752.2']	['751', '751.4']
742.53	Hydromyelia	hydromyelia	HP_0100565	Hydromyelia	100.0	['752', '752.2']	['751', '751.5']
743	Congenital anomalies of eye	congenital anomalies of eye	HP_0001374	Congenital hip dislocation	82.93	['753']	['753']
743.0	Anophthalmos	anophthalmos	HP_0000490	Deeply set eye	83.33	['753']	['753', '753.1']
743.00	Clinical anophthalmos, unspecified	clinical anophthalmos	HP_0000528	Anophthalmia	87.18	['753']	['753', '753.1']
743.06	Cryptophthalmos	cryptophthalmos	HP_0001126	Cryptophthalmos	100.0	['753']	['753', '753.1', '753.12']
743.1	Microphthalmos	microphthalmos	HP_0000568	Microphthalmia	100.0	['753']	['753', '753.1', '753.12']
743.10	Microphthalmos, unspecified	microphthalmos	HP_0000568	Microphthalmia	100.0	['753']	['753', '753.1', '753.12']
743.11	Simple microphthalmos	simple microphthalmos	HP_0000568	Microphthalmia	82.35	['753']	['753', '753.1', '753.12']
743.2	Buphthalmos	buphthalmos	HP_0000557	Buphthalmos	100.0	['753']	['753', '753.3']
743.20	Buphthalmos, unspecified	buphthalmos	HP_0000557	Buphthalmos	100.0	['753']	['753', '753.3']
743.30	Congenital cataract, unspecified	congenital cataract	HP_0000519	Developmental cataract	100.0	['753', '753.1']	['371', '753', '753.2', '753.23']
743.33	Congenital nuclear cataract	congenital nuclear cataract	HP_0008024	obsolete Congenital nuclear cataract	86.67	['753', '753.1']	['753', '753.2', '753.23']
743.35	Congenital aphakia	congenital aphakia	HP_0007707	Congenital aphakia	100.0	['753', '753.1']	['753', '753.2', '753.21']
743.45	Aniridia	aniridia	HP_0000526	Aniridia	100.0	['753']	['753', '753.5', '753.51']
743.53	Chorioretinal degeneration, congenital	chorioretinal degeneration congenital	HP_0200065	Chorioretinal degeneration	81.63	['753', '753.2']	['753', '753.8', '753.84']
743.61	Congenital ptosis	congenital ptosis	HP_0007970	Congenital ptosis	100.0	['749']	['361', '361.3', '754', '754.1', '754.11']
744.01	Absence of external ear	absence of external ear	HP_0400003	Focal absence of the external ear	85.71	['749']	['755', '755.1', '755.12']
744.05	Anomalies of inner ear	anomalies of inner ear	HP_0000598	Abnormality of the ear	80.0	['749']	['755', '755.8']
744.22	Macrotia	macrotia	HP_0000400	Macrotia	100.0	['749']	['755', '755.2']
744.23	Microtia	microtia	HP_0008551	Microtia	100.0	['749']	['755', '755.1', '755.11']
744.3	Unspecified anomaly of ear	anomaly of ear	HP_0000598	Abnormality of the ear	100.0	['749']	['755']
744.41	Branchial cleft sinus or fistula	branchial cleft sinus or fistula	HP_0009795	Branchial fistula	90.57	['749']	['756', '756.1']
744.42	Branchial cleft cyst	branchial cleft cyst	HP_0009796	Branchial cyst	83.33	['749']	['756', '756.1']
744.46	Preauricular sinus or fistula	preauricular sinus or fistula	HP_0004467	Preauricular pit	89.36	['749']	['756', '756.2']
744.47	Preauricular cyst	preauricular cyst	HP_0040297	Preauricular cyst	100.0	['749']	['756', '756.2']
744.5	Webbing of neck	webbing of neck	HP_0000465	Webbed neck	100.0	['749']	['756', '756.3']
744.83	Macrostomia	macrostomia	HP_0000154	Wide mouth	100.0	['749']	['756', '756.4', '756.41']
744.84	Microstomia	microstomia	HP_0000160	Narrow mouth	100.0	['749']	['756', '756.4', '756.42']
745.1	Transposition of great vessels	transposition of great vessels	HP_0001669	Transposition of the great arteries	100.0	['747', '747.1', '747.11']	['778', '778.2']
745.10	Complete transposition of great vessels	complete transposition of great vessels	HP_0001669	Transposition of the great arteries	85.71	['747', '747.1', '747.11']	['778', '778.2']
745.11	Double outlet right ventricle	double outlet right ventricle	HP_0001719	Double outlet right ventricle	100.0	['747', '747.1', '747.11']	['778', '778.6']
745.12	Corrected transposition of great vessels	corrected transposition of great vessels	HP_0001669	Transposition of the great arteries	85.71	['747', '747.1', '747.11']	['778', '778.2']
745.19	Other transposition of great vessels	other transposition of great vessels	HP_0001669	Transposition of the great arteries	100.0	['747', '747.1', '747.11']	['778', '778.2']
745.2	Tetralogy of fallot	tetralogy of fallot	HP_0001636	Tetralogy of Fallot	100.0	['747', '747.1', '747.11']	['780', '780.4', '780.44']
745.3	Common ventricle	common ventricle	HP_0001750	Single ventricle	100.0	['747', '747.1', '747.11']	['780', '780.3']
745.4	Ventricular septal defect	ventricular septal defect	HP_0001629	Ventricular septal defect	100.0	['747', '747.1', '747.11']	['780', '780.4', '780.41']
745.5	Ostium secundum type atrial septal defect	ostium secundum type atrial septal defect	HP_0001684	Secundum atrial septal defect	100.0	['747', '747.1', '747.11']	['780', '780.4', '780.42']
745.6	Endocardial cushion defects	endocardial cushion defects	HP_0006695	Atrioventricular canal defect	100.0	['747', '747.1', '747.11']	['780', '780.4', '780.43']
745.60	Endocardial cushion defect, unspecified type	endocardial cushion defecttype	HP_0006695	Atrioventricular canal defect	90.57	['747', '747.1', '747.11']	['780', '780.4', '780.43']
745.69	Other endocardial cushion defects	other endocardial cushion defects	HP_0006695	Atrioventricular canal defect	100.0	['747', '747.1', '747.11']	['780', '780.4', '780.43']
745.9	Unspecified defect of septal closure	defect of septal closure	HP_0001671	Abnormal cardiac septum morphology	80.0	['747', '747.1', '747.11']	['780', '780.4']
746	Other congenital anomalies of heart	other congenital anomalies of heart	HP_0001374	Congenital hip dislocation	81.82	['747', '747.1']	['780']
746.0	Anomalies of pulmonary valve, congenital	anomalies of pulmonary valve congenital	HP_0001641	Abnormal pulmonary valve morphology	83.64	['747', '747.1', '747.12']	['413', '413.4', '779', '779.1']
746.00	Congenital pulmonary valve anomaly, unspecified	congenital pulmonary valve anomaly	HP_0001641	Abnormal pulmonary valve morphology	83.64	['747', '747.1', '747.12']	['413', '413.4', '779', '779.1']
746.01	Atresia of pulmonary valve, congenital	atresia of pulmonary valve congenital	HP_0010882	Pulmonary valve atresia	83.64	['747', '747.1', '747.12']	['413', '413.4', '779', '779.1', '779.11']
746.02	Stenosis of pulmonary valve, congenital	stenosis of pulmonary valve congenital	HP_0001642	Pulmonic stenosis	83.64	['747', '747.1', '747.12']	['413', '413.4', '413.41', '779', '779.1', '779.12']
746.09	Other congenital anomalies of pulmonary valve	other congenital anomalies of pulmonary valve	HP_0001641	Abnormal pulmonary valve morphology	83.64	['747', '747.1', '747.12']	['413', '413.4', '779', '779.1']
746.2	Ebstein's anomaly	ebsteins anomaly	HP_0010316	Ebstein anomaly of the tricuspid valve	100.0	['747', '747.1', '747.12']	['779', '779.2', '779.22']
746.3	Congenital stenosis of aortic valve	congenital stenosis of aortic valve	HP_0001650	Aortic valve stenosis	81.63	['747', '747.1', '747.12']	['413', '413.2', '413.21', '779', '779.3', '779.31']
746.5	Congenital mitral stenosis	congenital mitral stenosis	HP_0011570	Congenital mitral stenosis	100.0	['747', '747.1', '747.12']	['413', '413.1', '413.13', '779', '779.3', '779.33']
746.7	Hypoplastic left heart syndrome	hypoplastic left heart syndrome	HP_0010954	Hypoplastic right heart	84.75	['747', '747.1', '747.12']	['780', '780.5', '780.52']
746.81	Subaortic stenosis	subaortic stenosis	HP_0001682	Subvalvular aortic stenosis	100.0	['747', '747.1', '747.11']	['780', '780.7']
746.82	Cor triatriatum	cor triatriatum	HP_0010774	Cor triatriatum	100.0	['747', '747.1']	['780', '780.6']
746.85	Coronary artery anomaly	coronary artery anomaly	HP_0025506	Coronary artery sandwich anomaly	84.21	['747', '747.1']	['780', '780.1']
746.9	Unspecified congenital anomaly of heart	congenital anomaly of heart	HP_0001374	Congenital hip dislocation	81.82	['747', '747.1']	['780']
747.0	Patent ductus arteriosus	patent ductus arteriosus	HP_0001643	Patent ductus arteriosus	100.0	['747', '747.1', '747.13']	['778', '778.3']
747.1	Coarctation of aorta	coarctation of aorta	HP_0001680	Coarctation of aorta	100.0	['747', '747.1', '747.13']	['778', '778.4', '778.41']
747.10	Coarctation of aorta (preductal) (postductal)	coarctation of aorta preductal postductal	HP_0011647	Postductal coarctation of the aorta	85.71	['747', '747.1', '747.13']	['778', '778.4', '778.41']
747.11	Interruption of aortic arch	interruption of aortic arch	HP_0011611	Interrupted aortic arch	100.0	['747', '747.1']	['778', '778.4', '778.42']
747.31	Pulmonary artery coarctation and atresia	pulmonary artery coarctation and atresia	HP_0004935	Pulmonary artery atresia	84.75	['747', '747.1', '747.13']	['778', '778.5', '778.51']
747.32	Pulmonary arteriovenous malformation	pulmonary arteriovenous malformation	HP_0006548	Pulmonary arteriovenous malformation	100.0	['747', '747.1', '747.13']	['441', '441.2', '781', '781.1']
747.41	Total anomalous pulmonary venous connection	total anomalous pulmonary venous connection	HP_0005160	Total anomalous pulmonary venous return	100.0	['747', '747.1', '747.13']	['781', '781.4', '781.41']
747.42	Partial anomalous pulmonary venous connection	partial anomalous pulmonary venous connection	HP_0010773	Partial anomalous pulmonary venous return	100.0	['747', '747.1', '747.13']	['781', '781.4', '781.41']
747.62	Renal vessel anomaly	renal vessel anomaly	HP_0000077	Abnormality of the kidney	80.0	['747', '747.2']	['781', '781.3']
747.83	Persistent fetal circulation	persistent fetal circulation	HP_0011726	Persistent fetal circulation	100.0	['747']	['853', '853.6']
748.0	Choanal atresia	choanal atresia	HP_0000453	Choanal atresia	100.0	['749']	['758', '758.6', '758.61']
748.1	Other anomalies of nose	other anomalies of nose	HP_0000366	Abnormality of the nose	100.0	['749']	['758', '758.6']
748.2	Web of larynx	web of larynx	HP_0005950	Laryngeal web	81.82	['748']	['777', '777.1', '777.11']
748.4	Congenital cystic lung	congenital cystic lung	HP_0010959	Congenital pulmonary airway malformation	85.71	['748']	['777', '777.3', '777.31']
749	Cleft palate and cleft lip	cleft palate and cleft lip	HP_0002744	Bilateral cleft lip and palate	84.62	['749', '749.1']	['757']
749.0	Cleft palate	cleft palate	HP_0000175	Cleft palate	100.0	['749', '749.1']	['757', '757.1']
749.00	Cleft palate, unspecified	cleft palate	HP_0000175	Cleft palate	100.0	['749', '749.1']	['757', '757.1']
749.01	Cleft palate, unilateral, complete	cleft palate unilateral complete	HP_0100334	Unilateral cleft palate	84.0	['749', '749.1']	['757', '757.1']
749.02	Cleft palate, unilateral, incomplete	cleft palate unilateral incomplete	HP_0100334	Unilateral cleft palate	80.77	['749', '749.1']	['757', '757.1']
749.03	Cleft palate, bilateral, complete	cleft palate bilateral complete	HP_0100337	Bilateral cleft palate	83.33	['749', '749.1']	['757', '757.1']
749.04	Cleft palate, bilateral, incomplete	cleft palate bilateral incomplete	HP_0100337	Bilateral cleft palate	80.0	['749', '749.1']	['757', '757.1']
749.1	Cleft lip	cleft lip	HP_0410030	Cleft lip	100.0	['749', '749.1']	['757', '757.2']
749.10	Cleft lip, unspecified	cleft lip	HP_0410030	Cleft lip	100.0	['749', '749.1']	['757', '757.2']
749.11	Cleft lip, unilateral, complete	cleft lip unilateral complete	HP_0100333	Unilateral cleft lip	82.61	['749', '749.1']	['757', '757.2']
749.13	Cleft lip, bilateral, complete	cleft lip bilateral complete	HP_0100336	Bilateral cleft lip	81.82	['749', '749.1']	['757', '757.2']
749.2	Cleft palate with cleft lip	cleft palate with cleft lip	HP_0002744	Bilateral cleft lip and palate	84.62	['749', '749.1']	['757', '757.1', '757.2']
749.20	Cleft palate with cleft lip, unspecified	cleft palate with cleft lip	HP_0002744	Bilateral cleft lip and palate	84.62	['749', '749.1']	['757', '757.1', '757.2']
749.21	Cleft palate with cleft lip, unilateral, complete	cleft palate with cleft lip unilateral complete	HP_0002744	Bilateral cleft lip and palate	81.16	['749', '749.1']	['757', '757.1', '757.2']
749.23	Cleft palate with cleft lip, bilateral, complete	cleft palate with cleft lip bilateral complete	HP_0002744	Bilateral cleft lip and palate	88.24	['749', '749.1']	['757', '757.1', '757.2']
749.24	Cleft palate with cleft lip, bilateral, incomplete	cleft palate with cleft lip bilateral incomplete	HP_0002744	Bilateral cleft lip and palate	85.71	['749', '749.1']	['757', '757.1', '757.2']
750.0	Tongue tie	tongue tie	HP_0010296	Ankyloglossia	84.21	['750', '750.1', '750.13']	['759', '759.1']
750.11	Aglossia	aglossia	HP_0012730	Aglossia	100.0	['750', '750.1', '750.13']	['759']
750.13	Fissure of tongue	fissure of tongue	HP_0000221	Furrowed tongue	100.0	['750', '750.1', '750.13']	['759']
750.15	Macroglossia	macroglossia	HP_0000158	Macroglossia	100.0	['750', '750.1', '750.13']	['759', '759.1']
750.16	Microglossia	microglossia	HP_0000171	Microglossia	100.0	['750', '750.1', '750.13']	['759']
750.4	Other specified anomalies of esophagus	other specified anomalies of esophagus	HP_0002031	Abnormal esophagus morphology	80.95	['750', '750.1', '750.14']	['762']
751.0	Meckel's diverticulum	meckels diverticulum	HP_0002245	Meckel diverticulum	100.0	['750', '750.2', '750.21']	['765', '765.1']
751.1	Atresia and stenosis of small intestine	atresia and stenosis of small intestine	HP_0012848	Small intestinal stenosis	85.19	['750', '750.2', '750.21']	['765', '765.3']
751.61	Biliary atresia	biliary atresia	HP_0005912	Biliary atresia	100.0	['750', '750.2', '750.22']	['766', '766.1']
751.62	Congenital cystic disease of liver	congenital cystic disease of liver	HP_0006706	Cystic liver disease	81.63	['750', '750.2', '750.22']	['766', '766.2']
751.9	Unspecified anomaly of digestive system	anomaly of digestive system	HP_0012718	Morphological abnormality of the gastrointestinal tract	81.48	['750']	['768']
752.32	Hypoplasia of uterus	hypoplasia of uterus	HP_0000013	Hypoplasia of the uterus	100.0	['751', '751.1', '751.11']	['770', '770.3', '770.31']
752.33	Unicornuate uterus	unicornuate uterus	HP_0031909	Unicornuate uterus	100.0	['751', '751.1', '751.11']	['770', '770.3', '770.34']
752.34	Bicornuate uterus	bicornuate uterus	HP_0000813	Bicornuate uterus	100.0	['751', '751.1', '751.11']	['770', '770.3', '770.33']
752.42	Imperforate hymen	imperforate hymen	HP_0030011	Imperforate hymen	100.0	['751', '751.1', '751.11']	['770', '770.5', '770.53']
752.43	Cervical agenesis	cervical agenesis	HP_0030008	Cervical agenesis	100.0	['751', '751.1', '751.11']	['770', '770.4']
752.46	Transverse vaginal septum	transverse vaginal septum	HP_0000145	Transverse vaginal septum	100.0	['751', '751.1', '751.11']	['770', '770.5', '770.52']
752.47	Longitudinal vaginal septum	longitudinal vaginal septum	HP_0008740	Longitudinal vaginal septum	100.0	['751', '751.1', '751.11']	['770', '770.5', '770.52']
752.51	Undescended testis	undescended testis	HP_0000028	Cryptorchidism	100.0	['751', '751.1', '751.12']	['771', '771.1', '771.11']
752.52	Retractile testis	retractile testis	HP_0012646	Retractile testis	100.0	['751', '751.1', '751.12']	['771', '771.1', '771.12']
752.61	Hypospadias	hypospadias	HP_0000047	Hypospadias	100.0	['751', '751.1', '751.12']	['771', '771.2', '771.21']
752.62	Epispadias	epispadias	HP_0000039	Epispadias	100.0	['751', '751.1', '751.12']	['771', '771.2', '771.27']
752.64	Micropenis	micropenis	HP_0000054	Micropenis	100.0	['751', '751.1', '751.12']	['771', '771.2', '771.23']
752.9	Unspecified anomaly of genital organs	anomaly of genital organs	HP_0000078	Abnormality of the genital system	82.35	['751', '751.1']	['792']
753.12	Polycystic kidney, unspecified type	polycystic kidneytype	HP_0000113	Polycystic kidney dysplasia	80.0	['751', '751.2', '751.21']	['773', '773.3', '773.32']
753.15	Renal dysplasia	renal dysplasia	HP_0000110	Renal dysplasia	100.0	['751', '751.2', '751.21']	['773', '773.2']
753.21	Congenital obstruction of ureteropelvic junction	congenital obstruction of ureteropelvic junction	HP_0000074	Ureteropelvic junction obstruction	86.96	['751', '751.3']	['774', '774.1']
753.22	Congenital obstruction of ureterovesical junction	congenital obstruction of ureterovesical junction	HP_0030735	Ureterovesical junction obstruction	86.57	['751', '751.3']	['774', '774.1']
753.5	Exstrophy of urinary bladder	exstrophy of urinary bladder	HP_0002836	Bladder exstrophy	81.82	['751', '751.2']	['775', '775.1']
754.3	Congenital dislocation of hip	congenital dislocation of hip	HP_0001374	Congenital hip dislocation	100.0	['755', '755.6', '755.61']	['783', '783.1', 'T830']
754.30	Congenital dislocation of hip, unilateral	congenital dislocation of hip unilateral	HP_0008780	Congenital bilateral hip dislocation	91.23	['755', '755.6', '755.61']	['783', '783.1', '783.11', 'T830']
754.31	Congenital dislocation of hip, bilateral	congenital dislocation of hip bilateral	HP_0008780	Congenital bilateral hip dislocation	100.0	['755', '755.6', '755.61']	['783', '783.1', '783.11', 'T830']
754.40	Genu recurvatum	genu recurvatum	HP_0002816	Genu recurvatum	100.0	['755', '755.6']	['710', '710.3', '785', '785.3']
754.50	Talipes varus	talipes varus	HP_0001762	Talipes equinovarus	100.0	['755', '755.1']	['784', '784.1', '784.11']
754.51	Talipes equinovarus	talipes equinovarus	HP_0001762	Talipes equinovarus	100.0	['755', '755.1']	['710', '710.4', '710.42', '784', '784.1', '784.11']
754.52	Metatarsus primus varus	metatarsus primus varus	HP_0001840	Metatarsus adductus	83.33	['755', '755.1']	['784', '784.2']
754.53	Metatarsus varus	metatarsus varus	HP_0001840	Metatarsus adductus	100.0	['755', '755.1']	['784', '784.2']
754.60	Talipes valgus	talipes valgus	HP_0004684	Talipes valgus	100.0	['755', '755.1']	['784', '784.1', '784.13']
754.62	Talipes calcaneovalgus	talipes calcaneovalgus	HP_0001884	Talipes calcaneovalgus	100.0	['755', '755.1']	['784', '784.1', '784.13']
754.69	Other valgus deformities of feet	other valgus deformities of feet	HP_0008081	Pes valgus	83.33	['755', '755.1']	['784']
754.70	Talipes, unspecified	talipes	HP_0001883	Talipes	100.0	['755', '755.1']	['784', '784.1']
754.81	Pectus excavatum	pectus excavatum	HP_0000767	Pectus excavatum	100.0	['756', '756.2', '756.21']	['786', '786.1']
754.82	Pectus carinatum	pectus carinatum	HP_0000768	Pectus carinatum	100.0	['756', '756.2', '756.22']	['786', '786.2']
755.0	Polydactyly	polydactyly	HP_0010442	Polydactyly	100.0	['755', '755.3']	['785', '785.1', '785.11']
755.01	Polydactyly of fingers	polydactyly of fingers	HP_0001161	Hand polydactyly	100.0	['755', '755.3']	['785', '785.1', '785.11']
755.02	Polydactyly of toes	polydactyly of toes	HP_0010442	Polydactyly	85.71	['755', '755.3']	['785', '785.1', '785.11']
755.1	Syndactyly	syndactyly	HP_0001159	Syndactyly	100.0	['755', '755.3']	['785', '785.1', '785.12']
755.30	Unspecified reduction deformity of lower limb	reduction deformity of lower limb	HP_0002814	Abnormality of the lower limb	83.72	['755', '755.6']	['785', '785.2']
755.50	Unspecified anomaly of upper limb	anomaly of upper limb	HP_0040064	Abnormality of limbs	81.25	['755', '755.4']	['785']
755.53	Radioulnar synostosis	radioulnar synostosis	HP_0002974	Radioulnar synostosis	100.0	['755', '755.4']	['785']
755.54	Madelung's deformity	madelungs deformity	HP_0003067	Madelung deformity	100.0	['755', '755.4']	['785']
755.56	Accessory carpal bones	accessory carpal bones	HP_0004232	Accessory carpal bones	100.0	['755', '755.3']	['785']
755.57	Macrodactylia (fingers)	macrodactylia fingers	HP_0100746	Macrodactyly of finger	92.68	['755', '755.3']	['785', '785.1']
755.60	Unspecified anomaly of lower limb	anomaly of lower limb	HP_0012699	Anomaly of lower limb diaphyses	82.61	['755', '755.6']	['785']
755.65	Macrodactylia of toes	macrodactylia of toes	HP_0100747	Macrodactyly of toe	91.43	['755', '755.3']	['785', '785.1']
755.9	Unspecified anomaly of unspecified limb	anomaly oflimb	HP_0040064	Abnormality of limbs	85.71	['755']	['785']
756.12	Spondylolisthesis	spondylolisthesis	HP_0003302	Spondylolisthesis	100.0	['754', '754.2']	['715', '715.3', '787', '787.7']
756.14	Hemivertebra	hemivertebra	HP_0002937	Hemivertebrae	100.0	['754']	['787']
756.16	Klippel-Feil syndrome	klippel-feil syndrome	HP_0004602	Cervical C2/C3 vertebral fusion	100.0	['754']	['787', '787.1']
756.17	Spina bifida occulta	spina bifida occulta	HP_0003298	Spina bifida occulta	100.0	['752', '752.1']	['751', '751.1', '751.11']
756.2	Cervical rib	cervical rib	HP_0000891	Cervical ribs	100.0	['754']	['787', '787.5', '787.51']
756.5	Congenital osteodystrophies	congenital osteodystrophies	HP_0008394	Congenital onychodystrophy	81.63	['756', '756.5']	['788']
756.50	Congenital osteodystrophy, unspecified	congenital osteodystrophy	HP_0008394	Congenital onychodystrophy	81.63	['756', '756.5']	['788']
756.52	Osteopetrosis	osteopetrosis	HP_0011002	Osteopetrosis	100.0	['756', '756.5']	['788', '788.4']
756.53	Osteopoikilosis	osteopoikilosis	HP_0010739	Osteopoikilosis	100.0	['756', '756.5']	['788']
756.54	Polyostotic fibrous dysplasia of bone	polyostotic fibrous dysplasia of bone	HP_0010735	Polyostotic fibrous dysplasia	91.53	['756', '756.5']	['788', '788.5']
756.55	Chondroectodermal dysplasia	chondroectodermal dysplasia	HP_0000968	Ectodermal dysplasia	80.0	['756', '756.5']	['788', '788.2']
756.56	Multiple epiphyseal dysplasia	multiple epiphyseal dysplasia	HP_0002654	Multiple epiphyseal dysplasia	100.0	['756', '756.5']	['788', '788.6']
756.72	Omphalocele	omphalocele	HP_0001539	Omphalocele	100.0	['756', '756.1']	['789', '789.2', '789.21']
756.73	Gastroschisis	gastroschisis	HP_0001543	Gastroschisis	100.0	['756', '756.1']	['789', '789.2', '789.22']
757.1	Ichthyosis congenita	ichthyosis congenita	HP_0007431	Congenital ichthyosiform erythroderma	92.31	['691', '691.1']	['790', '790.1']
757.31	Congenital ectodermal dysplasia	congenital ectodermal dysplasia	HP_0011336	Bitemporal forceps marks	91.8	['691']	['790', '790.2']
757.32	Vascular hamartomas	vascular hamartomas	HP_0032579	Vascular hamartoma	100.0	['217']	['790', '790.4', '790.41']
758.0	Down's syndrome	downs syndrome	HP_0031622	Brown anomaly	81.48	['758', '758.1']	['797', '797.2']
758.6	Gonadal dysgenesis	gonadal dysgenesis	HP_0000133	Gonadal dysgenesis	100.0	['758', '758.1']	['797', '797.7']
759.9	Congenital anomaly, unspecified	congenital anomaly	HP_0001374	Congenital hip dislocation	89.47	['759']	['796']
